Experiment = FASERv2 | seed 1 | Neutrino = -14 | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 200 cm | Total Events = 27193.9 |        del_theta = 1.0 mrad, theta_max = 463.6 mrad |        del_Elepton = 30.0 % , Elepton_min = 100.00 GeV, Elepton_max = 5698.00 GeV|        del_Ehadron = 50.0 %, Ehadron_min = 100.00 GeV GeV, Ehadron_max = 5698.00 GeV
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) / GeV^-2           N_events        N_events_errs = Sqrt[N_events]      N_sys_errs          MC_Samples 
6.723358e-04    9.236709e-04    8.358806e-04   4.000000e+00         1.000000e+01         4.838842e+00        1.133635e+01         5.698000e+03         3.505965e+03        7.042282e+00                                           6.095549e-02    2.468917e-01                       0.0174159           1.887230e+05 
9.236709e-04    1.268961e-03    1.134610e-03   4.000000e+00         1.000000e+01         4.875839e+00        1.133635e+01         5.698000e+03         2.795158e+03        6.167123e+00                                           5.597645e-01    7.481741e-01                       0.196812            3.803190e+05 
1.268961e-03    1.743329e-03    1.547269e-03   4.000000e+00         1.000000e+01         5.240744e+00        1.133635e+01         5.698000e+03         2.365361e+03        4.784044e+00                                           2.681945e+00    1.637665e+00                       0.838627            5.448120e+05 
1.268961e-03    1.743329e-03    1.606810e-03   1.000000e+01         1.000000e+02         1.039231e+01        1.133635e+01         5.698000e+03         4.340790e+03        5.277622e+00                                           1.403252e-02    1.184589e-01                       0.00467751          1.198100e+04 
1.743329e-03    2.395027e-03    2.090060e-03   4.000000e+00         1.000000e+01         5.514119e+00        1.133635e+01         5.698000e+03         2.037951e+03        2.708788e+00                                           6.953031e+00    2.636860e+00                       0.416157            6.654510e+05 
1.743329e-03    2.395027e-03    2.210103e-03   1.000000e+01         1.000000e+02         1.195242e+01        1.133635e+01         5.698000e+03         3.351986e+03        2.557795e+00                                           2.069153e-01    4.548794e-01                       0.0265276           3.499900e+04 
2.395027e-03    3.290345e-03    2.899983e-03   4.000000e+00         1.000000e+01         5.856324e+00        1.133635e+01         5.698000e+03         1.665357e+03        2.191024e+00                                           1.892922e+01    4.350772e+00                       2.43813             7.513690e+05 
2.395027e-03    3.290345e-03    2.941226e-03   1.000000e+01         1.000000e+02         1.207281e+01        1.133635e+01         5.698000e+03         2.739386e+03        2.309929e+00                                           1.678235e+00    1.295467e+00                       0.0803575           7.253100e+04 
3.290345e-03    4.520354e-03    3.939724e-03   4.000000e+00         1.000000e+01         6.061923e+00        1.133635e+01         5.698000e+03         1.384821e+03        1.793317e+00                                           4.366101e+01    6.607648e+00                       9.52343             8.148800e+05 
3.290345e-03    4.520354e-03    4.033433e-03   1.000000e+01         1.000000e+02         1.321869e+01        1.133635e+01         5.698000e+03         2.326230e+03        1.872553e+00                                           8.303022e+00    2.881496e+00                       1.05258             1.288560e+05 
4.520354e-03    6.210169e-03    5.327104e-03   4.000000e+00         1.000000e+01         6.264692e+00        1.133635e+01         5.698000e+03         1.202017e+03        1.176209e+00                                           6.618100e+01    8.135171e+00                       9.61426             8.612660e+05 
4.520354e-03    6.210169e-03    5.417795e-03   1.000000e+01         1.000000e+02         1.460912e+01        1.133635e+01         5.698000e+03         2.010132e+03        1.179385e+00                                           2.262959e+01    4.757057e+00                       0.222586            2.084980e+05 
6.210169e-03    8.531679e-03    7.437318e-03   4.000000e+00         1.000000e+01         6.408100e+00        1.133635e+01         5.698000e+03         1.019724e+03        7.932737e-01                                           1.006403e+02    1.003197e+01                       7.61566             8.947650e+05 
6.210169e-03    8.531679e-03    7.513446e-03   1.000000e+01         1.000000e+02         1.613743e+01        1.133635e+01         5.698000e+03         1.728411e+03        8.128406e-01                                           5.684839e+01    7.539787e+00                       2.26611             3.208870e+05 
8.531679e-03    1.172102e-02    1.014106e-02   4.000000e+00         1.000000e+01         6.539707e+00        1.133635e+01         5.698000e+03         8.964080e+02        6.843770e-01                                           1.686738e+02    1.298745e+01                       34.0791             9.188750e+05 
8.531679e-03    1.172102e-02    1.025354e-02   1.000000e+01         1.000000e+02         1.820057e+01        1.133635e+01         5.698000e+03         1.522243e+03        6.980062e-01                                           1.425615e+02    1.193991e+01                       14.4625             4.721480e+05 
1.172102e-02    1.610262e-02    1.380615e-02   4.000000e+00         1.000000e+01         6.616072e+00        1.133635e+01         5.698000e+03         7.846196e+02        4.813961e-01                                           2.127898e+02    1.458732e+01                       35.8616             9.368420e+05 
1.172102e-02    1.610262e-02    1.392130e-02   1.000000e+01         1.000000e+02         2.081352e+01        1.133635e+01         5.698000e+03         1.370839e+03        4.877700e-01                                           2.512881e+02    1.585207e+01                       15.1343             6.108310e+05 
1.172102e-02    1.610262e-02    1.460916e-02   1.000000e+02         1.000000e+03         1.074003e+02        1.133635e+01         5.698000e+03         4.110142e+03        4.142945e-01                                           4.083718e-02    2.020821e-01                       0.0068062           8.232000e+03 
1.610262e-02    2.212216e-02    1.914366e-02   4.000000e+00         1.000000e+01         6.697637e+00        1.133635e+01         5.698000e+03         6.954181e+02        2.900209e-01                                           2.285384e+02    1.511749e+01                       5.02119             9.485030e+05 
