Experiment = FASERv2 | seed 1 | Neutrino = -14 | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 200 cm | Total Events = 27776.1 |        del_theta = 1.0 mrad, theta_max = 463.6 mrad |        del_Elepton = 30.0 % , Elepton_min = 100.00 GeV, Elepton_max = 5698.00 GeV|        del_Ehadron = 50.0 %, Ehadron_min = 100.00 GeV GeV, Ehadron_max = 5698.00 GeV
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) / GeV^-2           N_events        N_events_errs = Sqrt[N_events]      N_sys_errs          MC_Samples 
6.210169e-03    8.531679e-03    7.436845e-03   4.000000e+00         1.000000e+01         6.409846e+00        1.133635e+01         5.698000e+03         1.019360e+03        8.005238e-01                                           1.010870e+02    1.005420e+01                       13.178              8.937910e+05 
8.531679e-03    1.172102e-02    1.014213e-02   4.000000e+00         1.000000e+01         6.542437e+00        1.133635e+01         5.698000e+03         8.959821e+02        6.912560e-01                                           1.707362e+02    1.306661e+01                       32.6958             9.187550e+05 
8.531679e-03    1.172102e-02    1.025408e-02   1.000000e+01         1.000000e+02         1.821421e+01        1.133635e+01         5.698000e+03         1.522106e+03        7.088710e-01                                           1.436429e+02    1.198511e+01                       1.31023             4.706830e+05 
1.172102e-02    1.610262e-02    1.380893e-02   4.000000e+00         1.000000e+01         6.618890e+00        1.133635e+01         5.698000e+03         7.834145e+02        4.875399e-01                                           2.173557e+02    1.474299e+01                       39.5996             9.368550e+05 
1.172102e-02    1.610262e-02    1.392399e-02   1.000000e+01         1.000000e+02         2.082666e+01        1.133635e+01         5.698000e+03         1.370324e+03        4.972872e-01                                           2.571076e+02    1.603458e+01                       16.4296             6.113360e+05 
1.610262e-02    2.212216e-02    1.914178e-02   4.000000e+00         1.000000e+01         6.699863e+00        1.133635e+01         5.698000e+03         6.936100e+02        2.955626e-01                                           2.343598e+02    1.530882e+01                       29.4926             9.483300e+05 
1.610262e-02    2.212216e-02    1.931890e-02   1.000000e+01         1.000000e+02         2.410657e+01        1.133635e+01         5.698000e+03         1.235353e+03        2.844856e-01                                           3.837470e+02    1.958946e+01                       18.7097             7.119250e+05 
2.212216e-02    3.039195e-02    2.598365e-02   4.000000e+00         1.000000e+01         7.248670e+00        1.133635e+01         5.698000e+03         6.448290e+02        2.577314e-01                                           2.733460e+02    1.653318e+01                       88.0729             8.103230e+05 
2.212216e-02    3.039195e-02    2.641521e-02   1.000000e+01         1.000000e+02         2.777725e+01        1.133635e+01         5.698000e+03         1.119816e+03        2.409396e-01                                           7.418422e+02    2.723678e+01                       49.6785             7.864960e+05 
3.039195e-02    4.175319e-02    3.514344e-02   4.000000e+00         1.000000e+01         8.236392e+00        1.133635e+01         5.698000e+03         6.088099e+02        1.940123e-01                                           1.962710e+02    1.400968e+01                       85.5104             5.181010e+05 
3.039195e-02    4.175319e-02    3.597672e-02   1.000000e+01         1.000000e+02         3.130183e+01        1.133635e+01         5.698000e+03         1.017620e+03        1.721476e-01                                           1.115503e+03    3.339915e+01                       175.371             8.404980e+05 
4.175319e-02    5.736153e-02    4.952854e-02   1.000000e+01         1.000000e+02         3.431272e+01        1.133635e+01         5.698000e+03         9.201105e+02        8.616177e-02                                           1.191744e+03    3.452165e+01                       65.0365             8.788090e+05 
5.736153e-02    7.880463e-02    6.807126e-02   1.000000e+01         1.000000e+02         3.991610e+01        1.133635e+01         5.698000e+03         8.580602e+02        7.473607e-02                                           1.713306e+03    4.139210e+01                       281.344             8.787520e+05 
5.736153e-02    7.880463e-02    6.932822e-02   1.000000e+02         1.000000e+03         1.511852e+02        1.133635e+01         5.698000e+03         1.760442e+03        5.233703e-02                                           2.740510e+02    1.655449e+01                       52.4357             2.892490e+05 
7.880463e-02    1.082637e-01    9.276452e-02   1.000000e+01         1.000000e+02         4.611034e+01        1.133635e+01         5.698000e+03         8.075888e+02        5.602114e-02                                           2.022733e+03    4.497481e+01                       505.877             8.479520e+05 
7.880463e-02    1.082637e-01    9.412224e-02   1.000000e+02         1.000000e+03         1.670073e+02        1.133635e+01         5.698000e+03         1.547537e+03        3.764285e-02                                           5.977046e+02    2.444800e+01                       15.9394             4.322880e+05 
1.082637e-01    1.487352e-01    1.261967e-01   1.000000e+01         1.000000e+02         5.232998e+01        1.133635e+01         5.698000e+03         7.684856e+02        2.703621e-02                                           1.553036e+03    3.940858e+01                       205.993             7.919080e+05 
1.082637e-01    1.487352e-01    1.276581e-01   1.000000e+02         1.000000e+03         1.831872e+02        1.133635e+01         5.698000e+03         1.390092e+03        1.494538e-02                                           7.068862e+02    2.658733e+01                       35.5292             5.795450e+05 
1.487352e-01    2.043360e-01    1.755326e-01   1.000000e+01         1.000000e+02         6.010820e+01        1.133635e+01         5.698000e+03         7.256271e+02        2.130666e-02                                           1.586084e+03    3.982567e+01                       357.558             7.041850e+05 
1.487352e-01    2.043360e-01    1.782516e-01   1.000000e+02         1.000000e+03         2.068326e+02        1.133635e+01         5.698000e+03         1.250607e+03        1.244162e-02                                           1.249476e+03    3.534793e+01                       22.5864             6.905050e+05 
2.043360e-01    2.807216e-01    2.388408e-01   1.000000e+01         1.000000e+02         6.886060e+01        1.133635e+01         5.698000e+03         6.872175e+02        1.601827e-02                                           1.506760e+03    3.881701e+01                       537.551             5.787750e+05 
2.043360e-01    2.807216e-01    2.427005e-01   1.000000e+02         1.000000e+03         2.329784e+02        1.133635e+01         5.698000e+03         1.132427e+03        9.284143e-03                                           2.110418e+03    4.593929e+01                       329.79              7.706760e+05 
2.807216e-01    3.856620e-01    3.187486e-01   1.000000e+01         1.000000e+02         7.824905e+01        1.133635e+01         5.698000e+03         6.574042e+02        8.458502e-03                                           7.423175e+02    2.724550e+01                       250.922             4.004430e+05 
2.807216e-01    3.856620e-01    3.237900e-01   1.000000e+02         1.000000e+03         2.509453e+02        1.133635e+01         5.698000e+03         1.047076e+03        4.723913e-03                                           1.884378e+03    4.340943e+01                       195.405             8.286990e+05 
3.856620e-01    5.298317e-01    4.337221e-01   1.000000e+01         1.000000e+02         9.037098e+01        1.133635e+01         5.698000e+03         6.385262e+02        3.886586e-03                                           2.053102e+02    1.432865e+01                       82.0276             1.511430e+05 
3.856620e-01    5.298317e-01    4.601814e-01   1.000000e+02         1.000000e+03         2.686319e+02        1.133635e+01         5.698000e+03         9.537716e+02        2.233310e-03                                           1.883174e+03    4.339555e+01                       89.0147             8.708580e+05 
5.298317e-01    7.278954e-01    6.235709e-01   1.000000e+02         1.000000e+03         3.165104e+02        1.133635e+01         5.698000e+03         8.946449e+02        1.612058e-03                                           2.480667e+03    4.980630e+01                       746.755             8.822990e+05 
5.298317e-01    7.278954e-01    6.385558e-01   1.000000e+03         1.000000e+04         1.362989e+03        1.133635e+01         5.698000e+03         1.934349e+03        4.401065e-04                                           1.111633e+02    1.054340e+01                       19.2054             2.606150e+05 
7.278954e-01    1.000000e+00    8.215272e-01   1.000000e+02         1.000000e+03         3.798971e+02        1.133635e+01         5.698000e+03         8.625746e+02        7.646115e-04                                           1.506563e+03    3.881447e+01                       562.423             8.572510e+05 
7.278954e-01    1.000000e+00    8.340310e-01   1.000000e+03         1.000000e+04         1.445243e+03        1.133635e+01         5.698000e+03         1.708387e+03        2.331276e-04                                           1.387225e+02    1.177805e+01                       52.244              3.925410e+05 
