* FASER$\nu$2 inclusive $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 inclusive $\bar{\nu}_{\mu}$'
   IndexDataset = 139
   Reaction = 'CC nup'

   NData = 30
   NColumn = 5
   ColumnType = 'Flag',2*'Bin','Sigma',1*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nub-a1/nub_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 1*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat
  1             0.007446086                6.389938       0.485553455241729        9.98452799416211
  1              0.01013731                6.545094       0.354818278406618        7.69555257868474
  1              0.01025238                18.16596        0.39235567626727        8.44465774740191
  1              0.01381844                 6.60388       0.279182220787052        6.82816717276903
  1              0.01393322                20.80134       0.279995796772596         6.1930756904327
  1              0.01916148                6.687242       0.241138181077757          6.598153219241
  1              0.01931298                24.02341       0.204698742997212        5.22173390949267
  1              0.02597925                7.239451       0.171246420459268        6.12099458795187
  1              0.02641496                27.67099       0.153949392079869        3.71203030093838
  1              0.03515347                8.242934       0.136855623216272        7.20948303508268
  1              0.03597271                31.27276       0.117505404896561        3.04625065421463
  1              0.04953666                34.30218      0.0804182813787413        2.93239427172995
  1              0.06808774                39.85221       0.056761306940282        2.45532665522031
  1              0.06931874                150.5745      0.0363267792389278        6.03494259939986
  1              0.09278523                46.07616      0.0377652711855527        2.25027002255885
  1              0.09415948                167.0112      0.0218845490694599        4.16452448401176
  1               0.1262563                52.24004      0.0249111591999032        2.53611864536508
  1               0.1277717                 182.832      0.0147898761122918        3.78837340203812
  1               0.1755474                60.04756      0.0152388960603105        2.52339718058386
  1               0.1782686                206.8558     0.00752180049440899        2.81418406015752
  1               0.2388017                68.89795     0.00899251028453881        2.58596659464527
  1               0.2426401                232.5649     0.00448880683680332        2.17785162162124
  1               0.3186251                78.21123     0.00458919083373355        3.67917636263197
  1               0.3235612                250.2589     0.00251839253815223        2.35888704152561
  1                0.433628                 90.3627      0.0018900783183083        7.04288256042412
  1               0.4602009                267.6042    0.000911277360012722         2.3535253216407
  1               0.6234763                315.2145    0.000186947964788534         2.0257353454127
  1               0.6384628                 1356.38    3.28957592250938e-05        9.71403444042565
  1               0.8216019                379.6652    2.36823184377852e-05        2.63814534875628
  1               0.8346036                1434.604     6.0999366498494e-06        8.68269440989106
