* FASER$\nu$ $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$ $\bar{\nu}_{\mu}$'
   IndexDataset = 138
   Reaction = 'CC nup'

   NData = 145
   NColumn = 5
   ColumnType = 'Flag',2*'Bin','Sigma',1*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv_m14/nub_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 1*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat
  0        0.005365              55               0          79.311
  0        0.005365             550               0               0
  0        0.005365            5500               0               0
  0        0.005365           55000               0               0
  0         0.00737               7               0         63.9107
  1         0.00737              55        0.195337          48.816
  0         0.00737             550               0               0
  0         0.00737            5500               0               0
  0         0.00737           55000               0               0
  0        0.010125               7               0         56.1242
  1        0.010125              55        0.330964         30.0156
  0        0.010125             550              -0         5996.43
  0        0.010125            5500               0               0
  0        0.010125           55000               0               0
  0         0.01391               7               0          53.911
  1         0.01391              55        0.372026         23.5325
  0         0.01391             550               0          986.66
  0         0.01391            5500               0               0
  0         0.01391           55000               0               0
  0         0.01911               7               0         56.8639
  1         0.01911              55         0.35637         22.1514
  0         0.01911             550               0         348.693
  0         0.01911            5500               0               0
  0         0.01911           55000               0               0
  0        0.026255               7               0         55.5197
  1        0.026255              55        0.211151         18.6844
  0        0.026255             550              -0         139.478
  0        0.026255            5500               0               0
  0        0.026255           55000               0               0
  0         0.03607               7               0          71.228
  1         0.03607              55        0.179316         18.0655
  0         0.03607             550               0         71.2278
  0         0.03607            5500               0               0
  0         0.03607           55000               0               0
  0        0.049555               7               0         180.065
  1        0.049555              55        0.127999         20.8866
  0        0.049555             550      -0.0230757         48.6538
  0        0.049555            5500               0               0
  0        0.049555           55000               0               0
  0         0.06808               7               0               0
  1         0.06808              55       0.0717577         19.2339
  1         0.06808             550       0.0306575         29.8458
  0         0.06808            5500               0               0
  0         0.06808           55000               0               0
  0         0.09353               7               0               0
  1         0.09353              55        0.041418         18.2235
  1         0.09353             550        0.024695         21.7372
  0         0.09353            5500               0           13050
  0         0.09353           55000               0               0
  0          0.1285               7               0               0
  1          0.1285              55        0.027811         21.7912
  1          0.1285             550       0.0114556          22.141
  0          0.1285            5500               0         1460.77
  0          0.1285           55000               0               0
  0         0.17654               7               0               0
  1         0.17654              55       0.0204347         24.0569
  1         0.17654             550      0.00814291         19.8486
  0         0.17654            5500              -0         440.046
  0         0.17654           55000               0               0
  0         0.24253               7               0               0
  1         0.24253              55       0.0149241         26.8439
  1         0.24253             550      0.00601168         16.6341
  0         0.24253            5500               0         188.788
  0         0.24253           55000               0               0
  0         0.33319               7               0               0
  1         0.33319              55      0.00671743         42.3079
  1         0.33319             550        0.002337         17.5643
  0         0.33319            5500               0         129.686
  0         0.33319           55000               0               0
  0        0.457745               7               0               0
  0        0.457745              55               0         105.952
  1        0.457745             550      0.00069252         19.8764
  0        0.457745            5500               0         90.7273
  0        0.457745           55000               0               0
  0        0.628865               7               0               0
  0        0.628865              55               0               0
  1        0.628865             550     0.000180462         18.6697
  0        0.628865            5500              -0         53.8572
  0        0.628865           55000               0               0
  0         0.86395               7               0               0
  0         0.86395              55               0               0
  1         0.86395             550     3.19129e-05         24.5269
  1         0.86395            5500     2.63761e-06         49.0304
  0         0.86395           55000               0               0
