* FASER$\nu$2 $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 142
   Reaction = 'CC nup'

   NData = 145
   NColumn = 5
   ColumnType = 'Flag',2*'Bin','Sigma',1*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_14/nu_A_1-XSFPFCC.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_m14/nub_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 1*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat
  0         0.00737           55000               0               0
  1        0.010125               7         1.11869         3.54294
  1        0.010125              55         1.02646         3.32207
  0        0.010125             550               0         503.346
  0        0.010125            5500               0               0
  0        0.010125           55000               0               0
  1         0.01391               7        0.842678         3.16116
  1         0.01391              55        0.809395          2.5649
  0         0.01391             550               0         73.4134
  0         0.01391            5500               0               0
  0         0.01391           55000               0               0
  1         0.01911               7        0.620275         3.11542
  1         0.01911              55        0.629941         2.18515
  1         0.01911             550        0.588104         23.3381
  0         0.01911            5500               0               0
  0         0.01911           55000               0               0
  1        0.026255               7        0.457649         2.62959
  1        0.026255              55        0.459171         1.60045
  1        0.026255             550        0.280043         9.43709
  0        0.026255            5500               0               0
  0        0.026255           55000               0               0
  1         0.03607               7        0.341214         2.39483
  1         0.03607              55        0.341943         1.31325
  1         0.03607             550        0.232313         4.96631
  0         0.03607            5500               0               0
  0         0.03607           55000               0               0
  1        0.049555               7        0.241934         2.49055
  1        0.049555              55        0.246006         1.25167
  1        0.049555             550        0.150777         3.31528
  0        0.049555            5500               0               0
  0        0.049555           55000               0               0
  1         0.06808               7        0.172383         2.18834
  1         0.06808              55         0.17129         1.02995
  1         0.06808             550        0.109991         2.01201
  0         0.06808            5500               0               0
  0         0.06808           55000               0               0
  1         0.09353               7        0.123567         2.05914
  1         0.09353              55        0.116649        0.902283
  1         0.09353             550         0.07204         1.38292
  0         0.09353            5500               0         600.842
  0         0.09353           55000               0               0
  1          0.1285               7       0.0817411         2.18486
  1          0.1285              55       0.0774193        0.936512
  1          0.1285             550       0.0455996         1.19902
  0          0.1285            5500               0         53.1791
  0          0.1285           55000               0               0
  1         0.17654               7       0.0562478         2.24679
  1         0.17654              55       0.0492165        0.864486
  1         0.17654             550       0.0290063        0.934185
  1         0.17654            5500       0.0160536         13.5295
  0         0.17654           55000               0               0
  1         0.24253               7       0.0345813         2.21144
  1         0.24253              55       0.0289633        0.800283
  1         0.24253             550       0.0171478        0.754511
  1         0.24253            5500       0.0096518         5.70323
  0         0.24253           55000               0               0
  1         0.33319               7         0.01868         2.41446
  1         0.33319              55       0.0145572        0.905461
  1         0.33319             550      0.00843819        0.777826
  1         0.33319            5500       0.0041179         3.80124
  0         0.33319           55000               0               0
  1        0.457745               7      0.00785874         3.02726
  1        0.457745              55      0.00554232         1.01958
  1        0.457745             550      0.00307198        0.799228
  1        0.457745            5500      0.00119226         2.60728
  0        0.457745           55000               0               0
  1        0.628865               7       0.0021717         3.49522
  1        0.628865              55      0.00117057        0.971167
  1        0.628865             550     0.000610462         0.71389
  1        0.628865            5500     0.000174063         1.72887
  0        0.628865           55000               0               0
  1         0.86395               7     0.000226161         4.46722
  1         0.86395              55      0.00012919         1.24657
  1         0.86395             550     6.87775e-05        0.876466
  1         0.86395            5500     1.60996e-05         1.66897
  0         0.86395           55000               0               0
