Experiment = FASERv | seed 1 | Neutrino = nunubar | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 100 cm | Total Events = 2186.3 |    del_theta = 1.0 mrad, theta_max = 463.6 mrad |        del_Elepton = 30.0 % , Elepton_min = 100.00 GeV, Elepton_max = 5698.00 GeV|    del_Ehadron = 50.0 %, Ehadron_min = 100.00 GeV GeV, Ehadron_max = 5698.00 GeV 
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) / GeV^-2           N_events        N_events_errs = Sqrt[N_events]      N_sys_errs          MC_Samples 
4.893901e-04    6.723358e-04    6.596677e-04   4.000000e+00         1.000000e+01         4.053784e+00        1.133635e+01         5.698000e+03         3.393974e+03        1.980627e+01                                           3.173020e-03    5.632957e-02                       0.0258006           6.144800e+04 
6.723358e-04    9.236709e-04    8.250394e-04   4.000000e+00         1.000000e+01         4.872500e+00        1.133635e+01         5.698000e+03         3.815091e+03        1.501620e+01                                           2.340406e-02    1.529838e-01                       0.011249            1.887110e+05 
9.236709e-04    1.268961e-03    1.126515e-03   4.000000e+00         1.000000e+01         5.154549e+00        1.133635e+01         5.698000e+03         3.111522e+03        1.317932e+01                                           1.196746e-01    3.459402e-01                       0.0272492           3.805060e+05 
1.268961e-03    1.743329e-03    1.534103e-03   4.000000e+00         1.000000e+01         5.493185e+00        1.133635e+01         5.698000e+03         2.630492e+03        1.040559e+01                                           3.821646e-01    6.181947e-01                       0.0323285           5.459570e+05 
1.268961e-03    1.743329e-03    1.538907e-03   1.000000e+01         1.000000e+02         1.098001e+01        1.133635e+01         5.698000e+03         4.335442e+03        1.113145e+01                                           1.185805e-02    1.088947e-01                       0.0345728           1.199700e+04 
1.743329e-03    2.395027e-03    2.074674e-03   4.000000e+00         1.000000e+01         5.813512e+00        1.133635e+01         5.698000e+03         2.262060e+03        6.059091e+00                                           7.139150e-01    8.449349e-01                       0.083539            6.651880e+05 
1.743329e-03    2.395027e-03    2.112753e-03   1.000000e+01         1.000000e+02         1.197134e+01        1.133635e+01         5.698000e+03         3.732353e+03        5.993146e+00                                           7.607031e-02    2.758085e-01                       0.071343            3.475500e+04 
2.395027e-03    3.290345e-03    2.888290e-03   4.000000e+00         1.000000e+01         6.084047e+00        1.133635e+01         5.698000e+03         1.877568e+03        4.870439e+00                                           1.474674e+00    1.214361e+00                       0.0755182           7.514170e+05 
2.395027e-03    3.290345e-03    2.928255e-03   1.000000e+01         1.000000e+02         1.320824e+01        1.133635e+01         5.698000e+03         3.080180e+03        5.097218e+00                                           3.625609e-01    6.021303e-01                       0.129322            7.247500e+04 
3.290345e-03    4.520354e-03    3.929369e-03   4.000000e+00         1.000000e+01         6.236108e+00        1.133635e+01         5.698000e+03         1.559403e+03        3.990712e+00                                           2.800966e+00    1.673609e+00                       0.401764            8.145940e+05 
3.290345e-03    4.520354e-03    3.993866e-03   1.000000e+01         1.000000e+02         1.422754e+01        1.133635e+01         5.698000e+03         2.612575e+03        4.206081e+00                                           1.213353e+00    1.101523e+00                       0.078825            1.281810e+05 
4.520354e-03    6.210169e-03    5.316752e-03   4.000000e+00         1.000000e+01         6.378301e+00        1.133635e+01         5.698000e+03         1.344969e+03        2.628911e+00                                           3.741108e+00    1.934194e+00                       0.14507             8.608640e+05 
4.520354e-03    6.210169e-03    5.385031e-03   1.000000e+01         1.000000e+02         1.591245e+01        1.133635e+01         5.698000e+03         2.310812e+03        2.726341e+00                                           2.515053e+00    1.585892e+00                       0.410316            2.081990e+05 
6.210169e-03    8.531679e-03    7.429593e-03   4.000000e+00         1.000000e+01         6.462631e+00        1.133635e+01         5.698000e+03         1.139325e+03        1.772141e+00                                           5.147967e+00    2.268913e+00                       0.135099            8.946490e+05 
6.210169e-03    8.531679e-03    7.487897e-03   1.000000e+01         1.000000e+02         1.801345e+01        1.133635e+01         5.698000e+03         2.021387e+03        1.899806e+00                                           5.128902e+00    2.264708e+00                       0.804725            3.209270e+05 
8.531679e-03    1.172102e-02    1.013499e-02   4.000000e+00         1.000000e+01         6.583213e+00        1.133635e+01         5.698000e+03         9.914360e+02        1.506362e+00                                           8.061819e+00    2.839334e+00                       1.27356             9.192220e+05 
8.531679e-03    1.172102e-02    1.023290e-02   1.000000e+01         1.000000e+02         2.051204e+01        1.133635e+01         5.698000e+03         1.792532e+03        1.627508e+00                                           1.111561e+01    3.334009e+00                       0.461404            4.729300e+05 
