FASERV2	1	66
   1	DIS	1.110079000000e-03	6.351583000000e+00	6.958373000000e-01	4.819478763617e+00	0.000000000000e+00	1.905378083421e+00	3.953494095264e+01	
   2	DIS	1.515982000000e-03	6.665328000000e+00	5.816365000000e-01	3.771417140695e+00	0.000000000000e+00	9.300980433158e-01	2.466176528922e+01	
   3	DIS	1.558394000000e-03	1.220827000000e+01	8.443254000000e-01	3.411573040815e+00	0.000000000000e+00	8.155589971361e-01	2.390565839802e+01	
   4	DIS	2.077396000000e-03	6.798763000000e+00	4.678996000000e-01	4.707233184365e+00	0.000000000000e+00	5.391298746278e-01	1.145322216920e+01	
   5	DIS	2.114059000000e-03	1.419495000000e+01	7.704485000000e-01	4.110076322219e+00	0.000000000000e+00	4.123388844931e-01	1.003238996473e+01	
   6	DIS	2.849662000000e-03	6.870005000000e+00	3.675127000000e-01	2.673520230325e+00	0.000000000000e+00	2.836076591351e-01	1.060802368047e+01	
   7	DIS	2.889242000000e-03	1.695764000000e+01	7.080026000000e-01	2.654396667949e+00	0.000000000000e+00	1.987720126335e-01	7.488406500566e+00	
   8	DIS	3.911838000000e-03	6.912164000000e+00	2.833751000000e-01	2.071831141710e+00	0.000000000000e+00	1.519653386481e-01	7.334832245193e+00	
   9	DIS	3.957929000000e-03	2.076473000000e+01	6.577513000000e-01	1.951585327397e+00	0.000000000000e+00	1.018658146355e-01	5.219644419617e+00	
  10	DIS	5.371734000000e-03	6.940010000000e+00	2.154685000000e-01	1.451724303519e+00	0.000000000000e+00	9.542544249570e-02	6.573248258255e+00	
  11	DIS	5.428159000000e-03	2.600874000000e+01	6.185842000000e-01	1.487448030177e+00	0.000000000000e+00	6.424484944891e-02	4.319132376090e+00	
  12	DIS	7.376966000000e-03	6.957116000000e+00	1.620489000000e-01	1.149838628695e+00	0.000000000000e+00	5.836027608166e-02	5.075518827184e+00	
  13	DIS	7.449667000000e-03	3.321988000000e+01	5.882418000000e-01	1.060435426958e+00	0.000000000000e+00	3.825719940515e-02	3.607687788675e+00	
  14	DIS	1.013257000000e-02	6.970171000000e+00	1.208479000000e-01	6.686303638459e-01	0.000000000000e+00	3.313287495791e-02	4.955335077416e+00	
  15	DIS	1.021419000000e-02	4.216748000000e+01	5.567532000000e-01	7.114913160641e-01	0.000000000000e+00	2.147093921758e-02	3.017737354315e+00	
  16	DIS	1.110907000000e-02	1.061505000000e+02	9.432100000000e-01	4.753950361578e-01	0.000000000000e+00	7.004944375308e-02	1.473499688159e+01	
  17	DIS	1.391772000000e-02	6.978131000000e+00	8.955972000000e-02	4.996346706792e-01	0.000000000000e+00	2.110434345229e-02	4.223954959651e+00	
  18	DIS	1.398102000000e-02	4.768078000000e+01	4.830685000000e-01	5.090948536737e-01	0.000000000000e+00	1.333139960959e-02	2.618647490420e+00	
  19	DIS	1.446822000000e-02	1.182508000000e+02	8.649210000000e-01	4.069964986833e-01	0.000000000000e+00	2.938110234547e-02	7.219006168486e+00	
  20	DIS	1.911832000000e-02	6.985991000000e+00	6.606784000000e-02	3.561636048920e-01	0.000000000000e+00	1.429840182032e-02	4.014560057213e+00	
  21	DIS	1.917175000000e-02	5.043265000000e+01	3.944326000000e-01	3.717989107775e-01	0.000000000000e+00	8.543158547006e-03	2.297790095496e+00	
  22	DIS	1.956783000000e-02	1.364388000000e+02	7.884325000000e-01	2.905484455521e-01	0.000000000000e+00	1.266661756870e-02	4.359554409120e+00	
  23	DIS	2.626238000000e-02	6.988060000000e+00	4.857891000000e-02	2.418526411547e-01	0.000000000000e+00	8.338260886487e-03	3.447661702877e+00	
  24	DIS	2.631090000000e-02	5.197164000000e+01	3.115582000000e-01	2.500330673072e-01	0.000000000000e+00	4.623000625601e-03	1.848955690297e+00	
  25	DIS	2.671140000000e-02	1.618052000000e+02	7.225231000000e-01	1.948340034860e-01	0.000000000000e+00	5.472612283403e-03	2.808858918612e+00	
  26	DIS	3.607875000000e-02	6.992277000000e+00	3.561257000000e-02	1.609287189257e-01	0.000000000000e+00	5.287888330292e-03	3.285857468817e+00	
  27	DIS	3.612545000000e-02	5.293865000000e+01	2.409479000000e-01	1.739577193168e-01	0.000000000000e+00	2.702415713754e-03	1.553489965475e+00	
  28	DIS	3.657536000000e-02	1.970026000000e+02	6.693941000000e-01	1.351565698731e-01	0.000000000000e+00	2.763990198602e-03	2.045028370576e+00	
  29	DIS	4.956460000000e-02	6.993944000000e+00	2.605193000000e-02	1.096775096989e-01	0.000000000000e+00	3.759967267269e-03	3.428202625672e+00	
  30	DIS	4.960765000000e-02	5.355702000000e+01	1.833252000000e-01	1.184858411918e-01	0.000000000000e+00	1.778549251872e-03	1.501064797264e+00	
  31	DIS	5.015312000000e-02	2.454283000000e+02	6.275223000000e-01	9.068859785628e-02	0.000000000000e+00	1.625691299214e-03	1.792608263489e+00	
  32	DIS	6.809156000000e-02	6.996288000000e+00	1.903416000000e-02	7.412233716874e-02	0.000000000000e+00	2.260600091058e-03	3.049823005327e+00	
  33	DIS	6.813142000000e-02	5.397429000000e+01	1.379258000000e-01	7.575593216818e-02	0.000000000000e+00	9.724807388341e-04	1.283702425673e+00	
  34	DIS	6.882435000000e-02	3.118639000000e+02	5.950556000000e-01	5.819016392691e-02	0.000000000000e+00	8.153408501996e-04	1.401166099521e+00	
  35	DIS	9.354070000000e-02	6.997626000000e+00	1.389575000000e-02	4.585973097528e-02	0.000000000000e+00	1.431042805295e-03	3.120477976781e+00	
  36	DIS	9.358337000000e-02	5.427480000000e+01	1.028623000000e-01	4.917581690101e-02	0.000000000000e+00	5.592113291116e-04	1.137167340275e+00	
  37	DIS	9.443069000000e-02	4.003778000000e+02	5.675482000000e-01	3.711291533770e-02	0.000000000000e+00	4.415817027990e-04	1.189832969954e+00	
  38	DIS	1.045242000000e-01	1.038748000000e+03	9.631800000000e-01	2.637442061899e-02	0.000000000000e+00	1.831764568124e-03	6.945231497541e+00	
  39	DIS	1.285019000000e-01	6.997732000000e+00	1.013851000000e-02	3.257192913273e-02	0.000000000000e+00	1.042136125180e-03	3.199491565064e+00	
  40	DIS	1.285423000000e-01	5.447838000000e+01	7.624434000000e-02	3.098767082564e-02	0.000000000000e+00	3.754871890253e-04	1.211730920785e+00	
  41	DIS	1.292232000000e-01	4.668060000000e+02	5.043750000000e-01	2.326087453845e-02	0.000000000000e+00	2.785362508344e-04	1.197445308318e+00	
  42	DIS	1.347509000000e-01	1.146847000000e+03	8.852702000000e-01	1.776279033342e-02	0.000000000000e+00	7.312243010421e-04	4.116607173291e+00	
  43	DIS	1.765389000000e-01	6.998390000000e+00	7.389306000000e-03	2.085841169596e-02	0.000000000000e+00	6.442004294882e-04	3.088444311477e+00	
  44	DIS	1.765806000000e-01	5.462743000000e+01	5.623920000000e-02	1.885892206837e-02	0.000000000000e+00	2.104653038037e-04	1.115998586986e+00	
  45	DIS	1.771431000000e-01	4.988128000000e+02	4.164325000000e-01	1.382805689124e-02	0.000000000000e+00	1.400323340711e-04	1.012668194617e+00	
  46	DIS	1.812754000000e-01	1.312228000000e+03	8.063292000000e-01	9.549155950592e-03	0.000000000000e+00	2.296790875356e-04	2.405229202706e+00	
  47	DIS	2.425297000000e-01	6.998790000000e+00	5.383737000000e-03	1.225649273516e-02	0.000000000000e+00	3.706259920029e-04	3.023915568765e+00	
  48	DIS	2.425656000000e-01	5.472518000000e+01	4.134009000000e-02	1.023365236649e-02	0.000000000000e+00	1.096672352071e-04	1.071633384443e+00	
  49	DIS	2.430769000000e-01	5.166724000000e+02	3.313036000000e-01	7.533621832484e-03	0.000000000000e+00	6.470172099516e-05	8.588395121743e-01	
  50	DIS	2.469840000000e-01	1.546761000000e+03	7.381271000000e-01	4.853414055687e-03	0.000000000000e+00	7.860247712308e-05	1.619529597541e+00	
  51	DIS	3.332047000000e-01	6.998966000000e+00	3.921362000000e-03	5.835760909556e-03	0.000000000000e+00	2.320474611429e-04	3.976301715222e+00	
  52	DIS	3.332356000000e-01	5.480739000000e+01	3.030076000000e-02	4.853764390148e-03	0.000000000000e+00	6.216073312322e-05	1.280670591457e+00	
  53	DIS	3.336879000000e-01	5.273759000000e+02	2.573337000000e-01	3.271126168270e-03	0.000000000000e+00	3.251118112274e-05	9.938834349498e-01	
  54	DIS	3.380598000000e-01	1.871999000000e+03	6.819683000000e-01	1.873777030665e-03	0.000000000000e+00	3.146003559556e-05	1.678963669674e+00	
  55	DIS	4.577314000000e-01	7.000278000000e+00	2.855423000000e-03	2.259719315874e-03	0.000000000000e+00	1.065516895135e-04	4.715262146277e+00	
  56	DIS	4.577902000000e-01	5.486204000000e+01	2.217158000000e-02	1.647398819726e-03	0.000000000000e+00	2.441523517354e-05	1.482047630556e+00	
  57	DIS	4.582379000000e-01	5.342197000000e+02	1.964917000000e-01	9.789336582938e-04	0.000000000000e+00	1.070299747420e-05	1.093332258374e+00	
  58	DIS	4.633940000000e-01	2.317916000000e+03	6.370576000000e-01	4.804762665968e-04	0.000000000000e+00	7.457028505804e-06	1.552007669104e+00	
  59	DIS	6.288776000000e-01	6.999094000000e+00	2.078255000000e-03	4.436433767398e-04	0.000000000000e+00	1.979058511334e-05	4.460922026782e+00	
  60	DIS	6.288937000000e-01	5.490360000000e+01	1.620112000000e-02	2.410712131562e-04	0.000000000000e+00	3.621923950834e-06	1.502429055470e+00	
  61	DIS	6.293273000000e-01	5.390463000000e+02	1.483176000000e-01	1.200061104386e-04	0.000000000000e+00	1.195147311996e-06	9.959053815078e-01	
  62	DIS	6.358460000000e-01	2.933476000000e+03	6.026293000000e-01	4.031127499726e-05	0.000000000000e+00	5.353751825850e-07	1.328102826372e+00	
  63	DIS	8.639410000000e-01	6.999652000000e+00	1.513320000000e-03	2.037745641209e-05	0.000000000000e+00	1.469392211717e-06	7.210871572986e+00	
  64	DIS	8.640062000000e-01	5.491611000000e+01	1.181923000000e-02	5.838117611976e-06	0.000000000000e+00	1.214456183212e-07	2.080218769009e+00	
  65	DIS	8.643797000000e-01	5.423023000000e+02	1.108184000000e-01	2.166043053775e-06	0.000000000000e+00	2.640798798751e-08	1.219181121146e+00	
  66	DIS	8.727014000000e-01	3.774748000000e+03	5.758443000000e-01	3.664689311112e-07	0.000000000000e+00	5.688320806617e-09	1.552197287058e+00	
