FASERV	1	44
   1	DIS	7.449550000000e-03	3.320666000000e+01	5.882455000000e-01	1.028332067200e+00	0.000000000000e+00	2.897936328120e-01	2.818093902304e+01	
   2	DIS	1.021388000000e-02	4.214806000000e+01	5.566600000000e-01	5.062837174896e-01	0.000000000000e+00	1.676376893012e-01	3.311141233860e+01	
   3	DIS	1.398051000000e-02	4.770424000000e+01	4.832284000000e-01	7.066654212840e-01	0.000000000000e+00	1.063798566896e-01	1.505377983491e+01	
   4	DIS	1.917176000000e-02	5.044417000000e+01	3.944375000000e-01	3.997354841217e-01	0.000000000000e+00	6.931695776858e-02	1.734070667279e+01	
   5	DIS	1.956995000000e-02	1.363922000000e+02	7.881328000000e-01	2.087862973768e-01	0.000000000000e+00	7.844789768668e-02	3.757329799528e+01	
   6	DIS	2.626270000000e-02	6.988271000000e+00	4.856232000000e-02	2.289400955423e-01	0.000000000000e+00	7.031706377174e-02	3.071417595295e+01	
   7	DIS	2.631084000000e-02	5.198402000000e+01	3.116136000000e-01	3.043693771582e-01	0.000000000000e+00	3.803994595257e-02	1.249795439599e+01	
   8	DIS	2.671185000000e-02	1.618483000000e+02	7.227673000000e-01	2.093386723350e-01	0.000000000000e+00	3.516595359773e-02	1.679859397477e+01	
   9	DIS	3.607801000000e-02	6.991330000000e+00	3.559909000000e-02	1.625969997774e-01	0.000000000000e+00	4.452219053946e-02	2.738192623505e+01	
  10	DIS	3.612306000000e-02	5.295012000000e+01	2.409062000000e-01	1.594699908361e-01	0.000000000000e+00	2.254877689299e-02	1.413982453674e+01	
  11	DIS	3.657526000000e-02	1.970383000000e+02	6.694545000000e-01	1.120174531142e-01	0.000000000000e+00	1.886577763169e-02	1.684181983004e+01	
  12	DIS	4.956319000000e-02	6.994111000000e+00	2.605654000000e-02	1.129976796554e-01	0.000000000000e+00	3.157469264988e-02	2.794277966254e+01	
  13	DIS	4.960587000000e-02	5.356309000000e+01	1.833510000000e-01	1.087867433098e-01	0.000000000000e+00	1.495745454281e-02	1.374933570740e+01	
  14	DIS	5.015740000000e-02	2.453863000000e+02	6.272659000000e-01	1.046564699075e-01	0.000000000000e+00	1.180860415368e-02	1.128320510344e+01	
  15	DIS	6.809063000000e-02	6.995421000000e+00	1.904241000000e-02	6.556964305785e-02	0.000000000000e+00	1.899124748517e-02	2.896347547357e+01	
  16	DIS	6.812945000000e-02	5.399434000000e+01	1.379649000000e-01	8.248151657837e-02	0.000000000000e+00	8.219773635434e-03	9.965594688871e+00	
  17	DIS	6.882788000000e-02	3.118840000000e+02	5.951473000000e-01	6.317885808569e-02	0.000000000000e+00	6.201011382043e-03	9.815010226415e+00	
  18	DIS	9.353742000000e-02	6.996979000000e+00	1.388995000000e-02	3.441414146942e-02	0.000000000000e+00	1.201039036289e-02	3.489957863270e+01	
  19	DIS	9.358351000000e-02	5.427679000000e+01	1.028597000000e-01	3.828300408582e-02	0.000000000000e+00	4.730988594072e-03	1.235793456404e+01	
  20	DIS	9.444011000000e-02	4.003975000000e+02	5.676163000000e-01	3.279962055388e-02	0.000000000000e+00	3.467981652940e-03	1.057323711182e+01	
  21	DIS	1.285057000000e-01	6.997927000000e+00	1.013666000000e-02	3.924552024062e-02	0.000000000000e+00	8.742698508185e-03	2.227693365913e+01	
  22	DIS	1.285439000000e-01	5.447676000000e+01	7.624594000000e-02	3.713853848821e-02	0.000000000000e+00	3.168848179696e-03	8.532506417024e+00	
  23	DIS	1.292262000000e-01	4.670199000000e+02	5.045167000000e-01	2.071518328899e-02	0.000000000000e+00	2.240543739275e-03	1.081594938368e+01	
  24	DIS	1.347671000000e-01	1.145943000000e+03	8.843589000000e-01	1.391175215592e-02	0.000000000000e+00	4.437280965289e-03	3.189591731908e+01	
  25	DIS	1.765409000000e-01	6.998517000000e+00	7.390034000000e-03	2.057362982020e-02	0.000000000000e+00	5.395624010379e-03	2.622592151960e+01	
  26	DIS	1.765786000000e-01	5.462267000000e+01	5.623616000000e-02	1.730735836447e-02	0.000000000000e+00	1.771982904018e-03	1.023832098870e+01	
  27	DIS	1.771555000000e-01	4.988819000000e+02	4.163503000000e-01	1.390830703236e-02	0.000000000000e+00	1.145637307187e-03	8.237072308815e+00	
  28	DIS	1.811648000000e-01	1.311907000000e+03	8.059452000000e-01	7.944967227047e-03	0.000000000000e+00	1.424605105049e-03	1.793091229123e+01	
  29	DIS	2.425333000000e-01	6.998922000000e+00	5.384504000000e-03	4.625844576860e-03	0.000000000000e+00	3.102938209829e-03	6.707830663725e+01	
  30	DIS	2.425719000000e-01	5.472347000000e+01	4.133875000000e-02	9.471438340678e-03	0.000000000000e+00	9.227502326318e-04	9.742450929219e+00	
  31	DIS	2.430833000000e-01	5.164320000000e+02	3.311413000000e-01	6.817665963032e-03	0.000000000000e+00	5.347608755367e-04	7.843752956458e+00	
  32	DIS	2.470062000000e-01	1.546328000000e+03	7.376971000000e-01	4.740387865104e-03	0.000000000000e+00	5.005311064974e-04	1.055886397360e+01	
  33	DIS	3.332447000000e-01	5.483589000000e+01	3.031617000000e-02	4.652804233377e-03	0.000000000000e+00	5.223341683972e-04	1.122622277228e+01	
  34	DIS	3.336989000000e-01	5.273137000000e+02	2.573211000000e-01	3.201252656581e-03	0.000000000000e+00	2.714785070704e-04	8.480383655827e+00	
  35	DIS	3.380925000000e-01	1.870522000000e+03	6.813669000000e-01	2.021133389451e-03	0.000000000000e+00	2.110563708737e-04	1.044247608670e+01	
  36	DIS	4.578177000000e-01	5.486622000000e+01	2.216491000000e-02	1.619534665513e-03	0.000000000000e+00	2.050735467993e-04	1.266249813395e+01	
  37	DIS	4.582546000000e-01	5.343015000000e+02	1.965175000000e-01	9.215270704551e-04	0.000000000000e+00	9.034980063909e-05	9.804356652753e+00	
  38	DIS	4.634567000000e-01	2.318821000000e+03	6.371197000000e-01	5.025373145875e-04	0.000000000000e+00	5.397297751625e-05	1.074009351138e+01	
  39	DIS	6.289056000000e-01	5.491580000000e+01	1.620538000000e-02	1.833567566045e-04	0.000000000000e+00	3.037529587406e-05	1.656622664829e+01	
  40	DIS	6.293486000000e-01	5.390441000000e+02	1.482677000000e-01	1.172004172418e-04	0.000000000000e+00	1.011674933927e-05	8.632007954711e+00	
  41	DIS	6.358775000000e-01	2.932034000000e+03	6.024390000000e-01	3.463430979461e-05	0.000000000000e+00	4.091209068765e-06	1.181259015418e+01	
  42	DIS	8.639756000000e-01	5.490943000000e+01	1.182048000000e-02	5.984260889264e-06	0.000000000000e+00	1.017280111249e-06	1.699926072866e+01	
  43	DIS	8.644572000000e-01	5.421298000000e+02	1.107763000000e-01	1.882479491221e-06	0.000000000000e+00	2.231494369881e-07	1.185401689786e+01	
  44	DIS	8.727433000000e-01	3.774127000000e+03	5.757660000000e-01	3.863863106920e-07	0.000000000000e+00	4.496926869495e-08	1.163842182049e+01	
