* FASER$\nu$ charm $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$ charm $\bar{\nu}_{\mu}$'
   IndexDataset = 146
   Reaction = 'CC nup'

   NData = 57
   NColumn = 8
   ColumnType = 'Flag',2*'Bin','Sigma',4*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv_charm_nub-a1/nub_A_1-FASERv_charm-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 4*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const
  0            0.0006522737                4.150569       -5.94361736334076        6443.37404220127                45.83335                 8.33335                16.66665
  1             0.000817247                4.834327        1.45840163776535        2349.66496272548                3.703705                 7.14285                 20.1058
  1             0.001128291                5.172301        3.47631571934553        986.482962109475                 7.45615                  5.3728                 12.2807
  1             0.001041377                10.06477        181.567800263875        18939.6131323367                16.66665                      50                     350
  0             0.001532775                5.554798        -1.3159520980436        530.499672978574                  9.3928                 7.59015                12.17585
  0             0.001544313                11.02586       -16.7911819270665        3349.79774448265                2.083335                 4.86111                127.0835
  0             0.002078472                5.840395      -0.902880344533728        367.455329523332               0.1694095                0.080671                11.30205
  1             0.002132043                11.92019      0.0303571295203423        1275.95572189296                 6.56865                2.843135                 47.7451
  1             0.002883824                6.131463        1.35992917552528        246.688294577748                  5.6099                 2.59506                11.09145
  1             0.002931225                13.28605        3.00277896318246        548.968588269792               0.4864865                1.513515                 21.5856
  0             0.003929371                6.290141      -0.305662432100597        174.042814982245                 10.8021                3.980285                11.50135
  1             0.003989921                14.48016        1.75505441701815         289.81833636834                  6.4189                 1.53156                 7.96995
  1             0.005311053                 6.44799      0.0139582102180551        151.801994352875                  6.7411                2.213635                  9.8462
  1             0.005383271                16.11238       0.736108859380331        195.830957244983               0.2853035                 2.31837                 1.96792
  1             0.007421686                 6.53721       0.166350538658386        129.101608237209                 3.71877                 0.98102                  6.2357
  1             0.007484498                18.46026       0.306512106747709        133.716060430783                 1.63033                  3.4472                3.691965
  1              0.01012194                6.662894       0.226399048938638        103.618654119468                  11.065                 5.07765                 9.79015
  1              0.01022509                21.14421       0.240817149728261        90.1582378029599                  6.0842                1.783885                 2.15721
  0              0.01124451                105.8302       -2.00926194178945        11781.9263051446                16.66665                16.66665                     525
  1              0.01375502                6.724432      0.0843135148235387        96.5638911112479                 10.0668                 5.07255                 9.54275
  1              0.01387542                24.59134      0.0899881027268145        71.9116434088083                 4.30639                1.831215                 5.76705
  1              0.01465239                111.2257       0.320691692010721        1633.01885232655                 9.42625                 1.91257                 109.836
  1              0.01910086                6.804437       0.108799370775495        100.856277947537                 1.33782                 3.41124                 3.53051
  1              0.01927837                 28.5659      0.0378110776838235        62.5758331019787                 4.84825                 5.86355                 0.91118
  1              0.01991333                118.9236       0.376625085007818        564.314734293825                  7.0897                 2.52644                 73.6585
  1              0.02595462                7.319357      0.0200203755703694        96.6586971693803                 7.63395                3.207105                14.44315
  1              0.02636438                32.45543      0.0706570912376804        47.1312921114198                3.668225                1.847825                  5.1804
  1              0.02698563                126.3858       0.108590728369666        233.695110788771                2.838285                2.062705                27.55775
  1              0.03500966                 8.25852      0.0041554468646324        118.669947714289                  7.9424                4.889335                19.18895
  1              0.03583455                36.03535      0.0282705888551584        40.4891290092434                  5.5224                4.815835                 9.93535
  1              0.03652541                136.8968      0.0823713062729424        136.453435035762                4.636185                4.726825                  6.3604
  0              0.04509295                9.218498     -0.0748561804025202        285.083401873169                3.304865                  8.5891                 14.5494
  1              0.04926279                39.38897      0.0374453060286812        44.2281100289174                 5.97035                 7.48875                0.767435
  0              0.05010504                151.3329     -0.0194944076774167        106.153301277389                 6.27195                 5.85005                 7.85775
  1              0.06798462                44.23907     0.00302956035334075        38.4465240167443                1.398155                 1.86525                  7.6522
  1              0.06899877                169.0087      0.0103923366714284        69.2213887497994                1.130295                1.773255                2.340755
  1              0.09242214                49.55906      0.0135569437702306        36.8566309689778                4.494255                  7.2618                 13.0649
  1              0.09363043                190.4043     0.00756798370486718        50.9899804663684                3.303445                 6.20475                 6.50125
  1               0.1242063                55.32479     0.00709616204224518         49.882541346914                 4.50478                 6.02735                1.886955
  1               0.1258988                215.7355     0.00381229907742155        55.5561145516808                  5.0012                 6.43975                2.025025
  0               0.1363006                1102.615     -0.0657985231462957        2388.00916976032                 2.33918                2.923975                 209.649
  1               0.1752372                62.72042    0.000857614387573165         56.104784667458                 1.19045                 0.14663                  5.6168
  1               0.1776613                250.2339     0.00100638367234135        46.7084662067539                0.437476                0.604125                 2.28737
  1               0.1851158                1160.124     0.00214774598969058        668.380931278122                 1.30005               0.2080085                   98.44
  1               0.2380355                70.44958    0.000589687221291208        61.1306616322362                 2.63552                 9.22985                  14.498
  1               0.2415308                284.4066    0.000427777962890998        38.5515704930995                1.889355                  7.8937                10.51335
  0               0.2477597                1230.204   -0.000130259102809655        294.877275114517                1.728185                  7.4575                 29.4355
  1               0.3105303                78.32402    0.000594421705812421         103.43826558087                0.658045                2.118435                4.881745
  1               0.3142248                310.6798    0.000128452752938133        50.9890069320571                2.489015                 2.59682                 7.87275
  0                0.317922                1294.175   -8.81596045268612e-05        261.543255141995                 3.53884                 7.64895                1.108045
  1               0.4325837                90.36044    1.71146744159043e-05        320.849219770354                13.10705                 32.7951                41.30275
  0               0.4589794                333.3539   -2.48281717896474e-06        85.2064493271303                  6.2457                 20.8575                17.54785
