* FASER$\nu$2 inclusive $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 inclusive $\bar{\nu}_{\mu}$'
   IndexDataset = 139
   Reaction = 'CC nup'

   NData = 30
   NColumn = 8
   ColumnType = 'Flag',2*'Bin','Sigma',4*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nub-a1/nub_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 4*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const
  1             0.007446086                6.389938       0.483976407595036        9.98452799416211                 3.79399                0.210777                 6.71125
  1              0.01013731                6.545094       0.389419333159468        7.69555257868474                 10.2568                 4.99524                 9.97105
  1              0.01025238                18.16596       0.388061351216841        8.44465774740191                4.981495                 1.81363                0.640105
  1              0.01381844                 6.60388       0.346632112776489        6.82816717276903                 8.20505                3.994925                 9.32955
  1              0.01393322                20.80134       0.263990189817603         6.1930756904327                3.527725                1.430555                 3.42554
  1              0.01916148                6.687242       0.212646255549635          6.598153219241                1.080235                2.587785                  6.5053
  1              0.01931298                24.02341       0.187083864791111        5.22173390949267                4.695155                 5.56565                2.969305
  1              0.02597925                7.239451       0.174554849240107        6.12099458795187                 5.89755                2.272575                16.19655
  1              0.02641496                27.67099       0.163971577108977        3.71203030093838                 2.74862                1.489255                 3.43704
  1              0.03515347                8.242934       0.173066909353124        7.20948303508268                 4.77695                2.249365                21.57565
  1              0.03597271                31.27276      0.0961941583298557        3.04625065421463                3.824385                 3.04873                  7.8784
  1              0.04953666                34.30218      0.0903762246666923        2.93239427172995                 4.04623                  5.8997                 2.52482
  1              0.06808774                39.85221      0.0524088059787135        2.45532665522031                1.036105                 0.87362                  8.3529
  1              0.06931874                150.5745      0.0391359896853308        6.03494259939986                1.014305                 1.31812                 9.78185
  1              0.09278523                46.07616      0.0386921587619295        2.25027002255885                2.913885                4.135935                12.41255
  1              0.09415948                167.0112      0.0230816879861329        4.16452448401176                2.668815                4.757915                1.502415
  1               0.1262563                52.24004      0.0278696371956029        2.53611864536508                 2.43224                4.358455                 6.89895
  1               0.1277717                 182.832      0.0150923065160797        3.78837340203812                 3.06883                4.891735                3.053945
  1               0.1755474                60.04756      0.0153635791360633        2.52339718058386                0.204648               0.3091735                 11.3776
  1               0.1782686                206.8558     0.00815693434495198        2.81418406015752               0.1572835                 0.90279                0.525995
  1               0.2388017                68.89795     0.00889870418778772        2.58596659464527                 2.40397                  6.1272                17.92745
  1               0.2426401                232.5649     0.00460219653048805        2.17785162162124                1.533575                 6.08385                  7.7809
  1               0.3186251                78.21123     0.00581198180210081        3.67917636263197                0.175182               0.3723125                16.97925
  1               0.3235612                250.2589     0.00239414811522267        2.35888704152561                 1.58738                2.595045                  5.2342
  1                0.433628                 90.3627     0.00235337989755864        7.04288256042412                1.961135                 5.09985                 19.5284
  1               0.4602009                267.6042    0.000890355498023148         2.3535253216407                1.043945                3.122015                2.395115
  1               0.6234763                315.2145    0.000217289484304332         2.0257353454127                 1.14015                  8.1295                15.03925
  1               0.6384628                 1356.38    3.80374276069244e-05        9.71403444042565                0.313272                 6.47025                  8.5728
  1               0.8216019                379.6652    2.03786262795275e-05        2.63814534875628                0.811035                 6.63665                18.71445
  1               0.8346036                1434.604    5.24182091035661e-06        8.68269440989106               0.0169082                 2.89372                  19.372
