Experiment = FASERv2 | seed 1 | Neutrino = 14 | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 200 cm | Total Events = 17760.4 |        del_theta = 1.0 mrad, theta_max = 463.6 mrad |        del_Elepton = 15.0 % , Elepton_min = 100.00 GeV, Elepton_max = 10000.00 GeV|        del_Ehadron = 50.0 %, Ehadron_min = 100.00 GeV GeV, Ehadron_max = 10000.00 GeV
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) pb / GeV^2         N_events        N_events_errs = Sqrt[N_events]     N_sys_errs          Percent_error_theta       Percent_error_Elepton    Percent_error_Ehadron    MC_Samples 
8.531679e-03    1.172102e-02    1.011090e-02   4.000000e+00         1.000000e+01         6.731604e+00        1.133635e+01         5.698000e+03         1.017405e+03        2.318006e-01                                           1.129156e+02    1.062618e+01                       33.8921             0.214965                  0.0922274                0.200928                 9.178100e+04 
8.531679e-03    1.172102e-02    1.022703e-02   1.000000e+01         1.000000e+02         2.142273e+01        1.133635e+01         5.698000e+03         1.820515e+03        3.169573e-01                                           1.693499e+02    1.301345e+01                       24.7343             0.110913                  0.026951                 0.0501987                4.706800e+04 
1.172102e-02    1.610262e-02    1.376171e-02   4.000000e+00         1.000000e+01         6.770755e+00        1.133635e+01         5.698000e+03         8.882364e+02        1.529438e-01                                           1.263342e+02    1.123985e+01                       31.5414             0.186372                  0.0776607                0.171725                 9.371700e+04 
1.172102e-02    1.610262e-02    1.388949e-02   1.000000e+01         1.000000e+02         2.494456e+01        1.133635e+01         5.698000e+03         1.657651e+03        2.067393e-01                                           2.704289e+02    1.644472e+01                       35.5162             0.0811224                 0.0309117                0.116985                 6.093700e+04 
1.610262e-02    2.212216e-02    1.910578e-02   4.000000e+00         1.000000e+01         6.860478e+00        1.133635e+01         5.698000e+03         7.969995e+02        8.023631e-02                                           1.139626e+02    1.067533e+01                       13.7951             0.0105598                 0.0827316                0.0622331                9.467600e+04 
1.610262e-02    2.212216e-02    1.927761e-02   1.000000e+01         1.000000e+02         2.924494e+01        1.133635e+01         5.698000e+03         1.493572e+03        1.086148e-01                                           3.375396e+02    1.837225e+01                       12.2881             0.0951316                 0.116316                 0.00638134               7.123400e+04 
2.212216e-02    3.039195e-02    2.594803e-02   4.000000e+00         1.000000e+01         7.345695e+00        1.133635e+01         5.698000e+03         7.325598e+02        6.739931e-02                                           1.238434e+02    1.112850e+01                       41.6721             0.137912                  0.0362817                0.272425                 8.083000e+04 
2.212216e-02    3.039195e-02    2.635118e-02   1.000000e+01         1.000000e+02         3.341880e+01        1.133635e+01         5.698000e+03         1.348360e+03        9.003960e-02                                           6.178936e+02    2.485747e+01                       106.151             0.0705493                 0.0307469                0.108182                 7.863500e+04 
3.039195e-02    4.175319e-02    3.585259e-02   1.000000e+01         1.000000e+02         3.731721e+01        1.133635e+01         5.698000e+03         1.215900e+03        6.151469e-02                                           8.247371e+02    2.871824e+01                       184.843             0.101153                  0.0789483                0.18934                  8.381400e+04 
4.175319e-02    5.736153e-02    4.931437e-02   1.000000e+01         1.000000e+02         4.114905e+01        1.133635e+01         5.698000e+03         1.079334e+03        2.580451e-02                                           7.483414e+02    2.735583e+01                       5.21995             0.10995                   0.139258                 0.0234372                8.776200e+04 
4.175319e-02    5.736153e-02    5.019500e-02   1.000000e+02         1.000000e+03         1.521855e+02        1.133635e+01         5.698000e+03         2.323154e+03        2.608796e-02                                           1.472797e+02    1.213588e+01                       37.3367             0.0976504                 0.105294                 0.161497                 1.837500e+04 
5.736153e-02    7.880463e-02    6.799552e-02   1.000000e+01         1.000000e+02         4.581881e+01        1.133635e+01         5.698000e+03         9.830601e+02        2.164729e-02                                           1.006213e+03    3.172086e+01                       183.268             0.0282927                 0.0237803                0.149903                 8.771200e+04 
5.736153e-02    7.880463e-02    6.900380e-02   1.000000e+02         1.000000e+03         1.695458e+02        1.133635e+01         5.698000e+03         2.016981e+03        2.136245e-02                                           3.537326e+02    1.880778e+01                       5.0392              0.0161222                 0.0211006                0.0469115                2.905700e+04 
7.880463e-02    1.082637e-01    9.258104e-02   1.000000e+01         1.000000e+02         5.094911e+01        1.133635e+01         5.698000e+03         9.030767e+02        1.543135e-02                                           1.114392e+03    3.338250e+01                       311.0               0.0767742                 0.102057                 0.233924                 8.481900e+04 
7.880463e-02    1.082637e-01    9.378717e-02   1.000000e+02         1.000000e+03         1.928656e+02        1.133635e+01         5.698000e+03         1.783443e+03        1.471270e-02                                           6.632692e+02    2.575401e+01                       116.115             0.0567069                 0.0986084                0.105092                 4.321700e+04 
