Experiment = FASERv2 | seed 1 | Neutrino = 14 | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 200 cm | Total Events = 15723.8 |        del_theta = 1.0 mrad, theta_max = 463.6 mrad |        del_Elepton = 15.0 % , Elepton_min = 100.00 GeV, Elepton_max = 10000.00 GeV|        del_Ehadron = 50.0 %, Ehadron_min = 100.00 GeV GeV, Ehadron_max = 10000.00 GeV
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) pb / GeV^2         N_events        N_events_errs = Sqrt[N_events]     N_sys_errs          Percent_error_theta       Percent_error_Elepton    Percent_error_Ehadron    MC_Samples 
6.210169e-03    8.531679e-03    7.409192e-03   4.000000e+00         1.000000e+01         6.594416e+00        1.133635e+01         5.698000e+03         1.149728e+03        2.886693e-01                                           7.660573e+01    8.752470e+00                       13.1583             0.0741937                 0.0207374                0.124133                 8.944000e+04 
8.531679e-03    1.172102e-02    1.012113e-02   4.000000e+00         1.000000e+01         6.705436e+00        1.133635e+01         5.698000e+03         1.010130e+03        2.382744e-01                                           1.141743e+02    1.068524e+01                       33.987              0.209581                  0.0907422                0.192206                 9.181500e+04 
8.531679e-03    1.172102e-02    1.022629e-02   1.000000e+01         1.000000e+02         2.141218e+01        1.133635e+01         5.698000e+03         1.827528e+03        3.196692e-01                                           1.710168e+02    1.307734e+01                       25.1247             0.112078                  0.0310544                0.0496852                4.738300e+04 
1.172102e-02    1.610262e-02    1.373854e-02   4.000000e+00         1.000000e+01         6.783512e+00        1.133635e+01         5.698000e+03         8.951210e+02        1.575713e-01                                           1.282424e+02    1.132442e+01                       34.2178             0.1931                    0.0892727                0.174419                 9.362700e+04 
1.172102e-02    1.610262e-02    1.387147e-02   1.000000e+01         1.000000e+02         2.493493e+01        1.133635e+01         5.698000e+03         1.660057e+03        2.071088e-01                                           2.702032e+02    1.643786e+01                       36.887              0.0844488                 0.0309019                0.117804                 6.114700e+04 
1.610262e-02    2.212216e-02    1.910261e-02   4.000000e+00         1.000000e+01         6.837426e+00        1.133635e+01         5.698000e+03         7.965346e+02        8.115146e-02                                           1.141938e+02    1.068615e+01                       15.4422             0.0260132                 0.0724726                0.0602342                9.477500e+04 
1.610262e-02    2.212216e-02    1.927671e-02   1.000000e+01         1.000000e+02         2.918937e+01        1.133635e+01         5.698000e+03         1.497885e+03        1.067326e-01                                           3.353688e+02    1.831308e+01                       10.6563             0.0907655                 0.113387                 0.00397991               7.135200e+04 
2.212216e-02    3.039195e-02    2.594281e-02   4.000000e+00         1.000000e+01         7.340468e+00        1.133635e+01         5.698000e+03         7.378733e+02        6.818782e-02                                           1.271218e+02    1.127483e+01                       43.9395             0.145826                  0.0489923                0.273448                 8.086500e+04 
2.212216e-02    3.039195e-02    2.637736e-02   1.000000e+01         1.000000e+02         3.340581e+01        1.133635e+01         5.698000e+03         1.353109e+03        8.827186e-02                                           5.916494e+02    2.432384e+01                       104.227             0.0705753                 0.0312889                0.107051                 7.880400e+04 
3.039195e-02    4.175319e-02    3.502069e-02   4.000000e+00         1.000000e+01         8.255733e+00        1.133635e+01         5.698000e+03         6.967627e+02        4.842856e-02                                           8.274607e+01    9.096487e+00                       36.0714             0.159649                  0.0844826                0.376818                 5.188500e+04 
3.039195e-02    4.175319e-02    3.584247e-02   1.000000e+01         1.000000e+02         3.730656e+01        1.133635e+01         5.698000e+03         1.218207e+03        5.999942e-02                                           8.088756e+02    2.844074e+01                       187.245             0.104967                  0.0817066                0.189145                 8.418600e+04 
4.175319e-02    5.736153e-02    4.930326e-02   1.000000e+01         1.000000e+02         4.092099e+01        1.133635e+01         5.698000e+03         1.084048e+03        2.450032e-02                                           7.029094e+02    2.651244e+01                       5.81228             0.111408                  0.142772                 0.0221958                8.776500e+04 
4.175319e-02    5.736153e-02    5.014027e-02   1.000000e+02         1.000000e+03         1.523393e+02        1.133635e+01         5.698000e+03         2.328573e+03        2.444900e-02                                           1.387037e+02    1.177725e+01                       35.8234             0.105875                  0.106197                 0.157354                 1.874900e+04 
5.736153e-02    7.880463e-02    6.797874e-02   1.000000e+01         1.000000e+02         4.571595e+01        1.133635e+01         5.698000e+03         9.865752e+02        2.056343e-02                                           9.498065e+02    3.081893e+01                       175.594             0.0236374                 0.0218126                0.148274                 8.792600e+04 
5.736153e-02    7.880463e-02    6.899254e-02   1.000000e+02         1.000000e+03         1.703194e+02        1.133635e+01         5.698000e+03         2.021192e+03        2.000071e-02                                           3.380669e+02    1.838660e+01                       5.47395             0.0159843                 0.0263608                0.045743                 2.884700e+04 
7.880463e-02    1.082637e-01    9.251844e-02   1.000000e+01         1.000000e+02         5.096078e+01        1.133635e+01         5.698000e+03         9.081968e+02        1.461437e-02                                           1.037358e+03    3.220804e+01                       301.56              0.0811865                 0.112329                 0.239243                 8.466600e+04 
7.880463e-02    1.082637e-01    9.379380e-02   1.000000e+02         1.000000e+03         1.926934e+02        1.133635e+01         5.698000e+03         1.786165e+03        1.374164e-02                                           6.410995e+02    2.531994e+01                       116.104             0.0598934                 0.100651                 0.113053                 4.326100e+04 
1.082637e-01    1.487352e-01    1.253163e-01   1.000000e+01         1.000000e+02         5.638055e+01        1.133635e+01         5.698000e+03         8.349719e+02        5.800765e-03                                           6.653776e+02    2.579491e+01                       41.5293             0.0648086                 0.0979843                0.0632443                7.934400e+04 
