Experiment = FASERv2 | seed 1 | Neutrino = -14 | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 200 cm | Total Events = 4906.9 |        del_theta = 1.0 mrad, theta_max = 463.6 mrad |        del_Elepton = 15.0 % , Elepton_min = 100.00 GeV, Elepton_max = 10000.00 GeV|        del_Ehadron = 50.0 %, Ehadron_min = 100.00 GeV GeV, Ehadron_max = 10000.00 GeV
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) pb / GeV^2         N_events        N_events_errs = Sqrt[N_events]     N_sys_errs          Percent_error_theta       Percent_error_Elepton    Percent_error_Ehadron    MC_Samples 
6.210169e-03    8.531679e-03    7.439427e-03   4.000000e+00         1.000000e+01         6.460676e+00        1.133635e+01         5.698000e+03         9.915442e+02        2.562152e-01                                           3.334292e+01    5.774333e+00                       5.78344             0.0615061                 0.00904896               0.133181                 8.962600e+04 
8.531679e-03    1.172102e-02    1.012542e-02   4.000000e+00         1.000000e+01         6.637983e+00        1.133635e+01         5.698000e+03         8.802454e+02        2.135718e-01                                           5.351956e+01    7.315706e+00                       17.0755             0.21722                   0.0997101                0.214991                 9.199000e+04 
8.531679e-03    1.172102e-02    1.024990e-02   1.000000e+01         1.000000e+02         1.865824e+01        1.133635e+01         5.698000e+03         1.528920e+03        2.789640e-01                                           5.496751e+01    7.414008e+00                       6.67519             0.105202                  0.0297634                0.0150443                4.730700e+04 
1.172102e-02    1.610262e-02    1.377840e-02   4.000000e+00         1.000000e+01         6.697602e+00        1.133635e+01         5.698000e+03         7.610322e+02        1.395884e-01                                           6.285110e+01    7.927868e+00                       17.4786             0.177482                  0.096435                 0.189435                 9.375000e+04 
1.172102e-02    1.610262e-02    1.391085e-02   1.000000e+01         1.000000e+02         2.154842e+01        1.133635e+01         5.698000e+03         1.382505e+03        1.928992e-01                                           9.590176e+01    9.792944e+00                       10.3803             0.0823421                 0.0372452                0.0991539                6.113400e+04 
1.610262e-02    2.212216e-02    1.912784e-02   4.000000e+00         1.000000e+01         6.793289e+00        1.133635e+01         5.698000e+03         6.711586e+02        7.136511e-02                                           5.934441e+01    7.703533e+00                       9.35089             0.0123934                 0.0649167                0.0883403                9.483200e+04 
1.610262e-02    2.212216e-02    1.930032e-02   1.000000e+01         1.000000e+02         2.536312e+01        1.133635e+01         5.698000e+03         1.244724e+03        9.919344e-02                                           1.304335e+02    1.142075e+01                       7.2305              0.102397                  0.106344                 0.0272382                7.128700e+04 
2.212216e-02    3.039195e-02    2.594423e-02   4.000000e+00         1.000000e+01         7.319793e+00        1.133635e+01         5.698000e+03         6.218798e+02        5.979264e-02                                           6.659163e+01    8.160370e+00                       24.3487             0.136536                  0.0666667                0.297233                 8.111100e+04 
2.212216e-02    3.039195e-02    2.639341e-02   1.000000e+01         1.000000e+02         2.942074e+01        1.133635e+01         5.698000e+03         1.128618e+03        8.142724e-02                                           2.445951e+02    1.563954e+01                       42.9023             0.070666                  0.0419407                0.0955992                7.869900e+04 
3.039195e-02    4.175319e-02    3.501753e-02   4.000000e+00         1.000000e+01         8.271729e+00        1.133635e+01         5.698000e+03         5.870214e+02        4.187979e-02                                           4.507227e+01    6.713589e+00                       20.1052             0.146812                  0.0895463                0.382071                 5.195600e+04 
