Experiment = FASERv2 | seed 1 | Neutrino = 14 | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 200 cm | Total Events = 15785.1 |        del_theta = 1.0 mrad, theta_max = 463.6 mrad |        del_Elepton = 30.0 % , Elepton_min = 100.00 GeV, Elepton_max = 5698.00 GeV|        del_Ehadron = 50.0 %, Ehadron_min = 100.00 GeV GeV, Ehadron_max = 5698.00 GeV
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) / GeV^-2           N_events        N_events_errs = Sqrt[N_events]      N_sys_errs          MC_Samples 
6.723358e-04    9.236709e-04    8.147691e-04   4.000000e+00         1.000000e+01         4.775138e+00        1.133635e+01         5.698000e+03         3.732072e+03        2.875202e+00                                           2.698671e-01    5.194873e-01                       0.0108567           1.895330e+05 
9.236709e-04    1.268961e-03    1.127204e-03   4.000000e+00         1.000000e+01         5.212023e+00        1.133635e+01         5.698000e+03         3.165512e+03        2.550751e+00                                           1.437622e+00    1.199009e+00                       0.137954            3.809730e+05 
1.268961e-03    1.743329e-03    1.529078e-03   4.000000e+00         1.000000e+01         5.602381e+00        1.133635e+01         5.698000e+03         2.682959e+03        2.003611e+00                                           4.927856e+00    2.219877e+00                       0.363085            5.451590e+05 
1.268961e-03    1.743329e-03    1.536203e-03   1.000000e+01         1.000000e+02         1.089275e+01        1.133635e+01         5.698000e+03         4.265423e+03        2.278705e+00                                           1.443475e-01    3.799309e-01                       0.0320772           1.195400e+04 
1.743329e-03    2.395027e-03    2.076995e-03   4.000000e+00         1.000000e+01         5.862854e+00        1.133635e+01         5.698000e+03         2.272308e+03        1.122969e+00                                           9.918284e+00    3.149331e+00                       1.07478             6.647980e+05 
1.743329e-03    2.395027e-03    2.119106e-03   1.000000e+01         1.000000e+02         1.199560e+01        1.133635e+01         5.698000e+03         3.701817e+03        1.223539e+00                                           9.362234e-01    9.675864e-01                       0.169124            3.462500e+04 
2.395027e-03    3.290345e-03    2.883172e-03   4.000000e+00         1.000000e+01         6.136530e+00        1.133635e+01         5.698000e+03         1.874322e+03        8.924122e-01                                           2.209453e+01    4.700481e+00                       0.612157            7.521980e+05 
2.395027e-03    3.290345e-03    2.929063e-03   1.000000e+01         1.000000e+02         1.340970e+01        1.133635e+01         5.698000e+03         3.126884e+03        1.051724e+00                                           4.624983e+00    2.150577e+00                       0.566125            7.245000e+04 
3.290345e-03    4.520354e-03    3.926502e-03   4.000000e+00         1.000000e+01         6.320007e+00        1.133635e+01         5.698000e+03         1.563296e+03        7.193736e-01                                           4.396593e+01    6.630681e+00                       2.58484             8.144020e+05 
3.290345e-03    4.520354e-03    3.990467e-03   1.000000e+01         1.000000e+02         1.460783e+01        1.133635e+01         5.698000e+03         2.665267e+03        8.612532e-01                                           1.668744e+01    4.085027e+00                       0.141539            1.280290e+05 
4.520354e-03    6.210169e-03    5.306410e-03   4.000000e+00         1.000000e+01         6.490687e+00        1.133635e+01         5.698000e+03         1.349431e+03        4.555919e-01                                           5.799026e+01    7.615134e+00                       3.39057             8.614060e+05 
4.520354e-03    6.210169e-03    5.379959e-03   1.000000e+01         1.000000e+02         1.622412e+01        1.133635e+01         5.698000e+03         2.336497e+03        5.468194e-01                                           3.620164e+01    6.016780e+00                       4.40245             2.086240e+05 
6.210169e-03    8.531679e-03    7.418526e-03   4.000000e+00         1.000000e+01         6.584234e+00        1.133635e+01         5.698000e+03         1.152635e+03        2.888096e-01                                           7.630138e+01    8.735066e+00                       8.37703             8.946470e+05 
6.210169e-03    8.531679e-03    7.485012e-03   1.000000e+01         1.000000e+02         1.859026e+01        1.133635e+01         5.698000e+03         2.050868e+03        3.700488e-01                                           7.568407e+01    8.699659e+00                       11.6058             3.212190e+05 
8.531679e-03    1.172102e-02    1.011325e-02   4.000000e+00         1.000000e+01         6.713319e+00        1.133635e+01         5.698000e+03         1.015718e+03        2.387600e-01                                           1.158735e+02    1.076446e+01                       9.59811             9.188260e+05 
8.531679e-03    1.172102e-02    1.022352e-02   1.000000e+01         1.000000e+02         2.129569e+01        1.133635e+01         5.698000e+03         1.821025e+03        3.189619e-01                                           1.701956e+02    1.304590e+01                       8.17115             4.709150e+05 
1.172102e-02    1.610262e-02    1.374462e-02   4.000000e+00         1.000000e+01         6.775840e+00        1.133635e+01         5.698000e+03         8.974792e+02        1.575114e-01                                           1.283473e+02    1.132905e+01                       7.5107              9.369870e+05 
1.172102e-02    1.610262e-02    1.387679e-02   1.000000e+01         1.000000e+02         2.494518e+01        1.133635e+01         5.698000e+03         1.660117e+03        2.069347e-01                                           2.670562e+02    1.634185e+01                       0.548742            6.110100e+05 
1.172102e-02    1.610262e-02    1.475283e-02   1.000000e+02         1.000000e+03         1.106908e+02        1.133635e+01         5.698000e+03         4.492977e+03        1.957521e-01                                           5.786753e-01    7.607071e-01                       0.0673301           8.221000e+03 
1.610262e-02    2.212216e-02    1.909528e-02   4.000000e+00         1.000000e+01         6.855047e+00        1.133635e+01         5.698000e+03         7.971595e+02        8.119261e-02                                           1.143633e+02    1.069408e+01                       15.963              9.481010e+05 
1.610262e-02    2.212216e-02    1.927306e-02   1.000000e+01         1.000000e+02         2.914067e+01        1.133635e+01         5.698000e+03         1.494099e+03        1.066847e-01                                           3.365545e+02    1.834542e+01                       63.8014             7.117840e+05 
1.610262e-02    2.212216e-02    1.990130e-02   1.000000e+02         1.000000e+03         1.184595e+02        1.133635e+01         5.698000e+03         3.794503e+03        1.129683e-01                                           4.890479e+00    2.211443e+00                       0.625407            2.830400e+04 
2.212216e-02    3.039195e-02    2.594834e-02   4.000000e+00         1.000000e+01         7.339553e+00        1.133635e+01         5.698000e+03         7.366636e+02        6.815887e-02                                           1.265149e+02    1.124788e+01                       10.921              8.099360e+05 
2.212216e-02    3.039195e-02    2.635804e-02   1.000000e+01         1.000000e+02         3.340459e+01        1.133635e+01         5.698000e+03         1.351415e+03        8.827915e-02                                           6.003559e+02    2.450216e+01                       40.1003             7.865330e+05 
2.212216e-02    3.039195e-02    2.695187e-02   1.000000e+02         1.000000e+03         1.270025e+02        1.133635e+01         5.698000e+03         3.220191e+03        9.166721e-02                                           2.669723e+01    5.166936e+00                       2.83433             6.117500e+04 
3.039195e-02    4.175319e-02    3.502083e-02   4.000000e+00         1.000000e+01         8.262674e+00        1.133635e+01         5.698000e+03         6.943560e+02        4.841358e-02                                           8.364170e+01    9.145584e+00                       9.07616             5.173080e+05 
3.039195e-02    4.175319e-02    3.584470e-02   1.000000e+01         1.000000e+02         3.725363e+01        1.133635e+01         5.698000e+03         1.218559e+03        6.001054e-02                                           8.110965e+02    2.847976e+01                       92.8847             8.402020e+05 
3.039195e-02    4.175319e-02    3.655449e-02   1.000000e+02         1.000000e+03         1.381548e+02        1.133635e+01         5.698000e+03         2.731685e+03        5.982641e-02                                           8.108091e+01    9.004494e+00                       10.0476             1.123630e+05 
4.175319e-02    5.736153e-02    4.512923e-02   4.000000e+00         1.000000e+01         9.234075e+00        1.133635e+01         5.698000e+03         6.706985e+02        2.348799e-02                                           1.574735e+01    3.968293e+00                       3.66419             1.284770e+05 
4.175319e-02    5.736153e-02    4.930138e-02   1.000000e+01         1.000000e+02         4.089204e+01        1.133635e+01         5.698000e+03         1.084318e+03        2.450412e-02                                           7.061239e+02    2.657299e+01                       132.53              8.790450e+05 
4.175319e-02    5.736153e-02    5.015983e-02   1.000000e+02         1.000000e+03         1.523781e+02        1.133635e+01         5.698000e+03         2.331693e+03        2.445461e-02                                           1.380550e+02    1.174968e+01                       22.6023             1.859280e+05 
5.736153e-02    7.880463e-02    6.798035e-02   1.000000e+01         1.000000e+02         4.572019e+01        1.133635e+01         5.698000e+03         9.880597e+02        2.056910e-02                                           9.407631e+02    3.067186e+01                       67.1611             8.780630e+05 
5.736153e-02    7.880463e-02    6.903317e-02   1.000000e+02         1.000000e+03         1.701995e+02        1.133635e+01         5.698000e+03         2.022321e+03        2.000162e-02                                           3.405658e+02    1.845442e+01                       28.5315             2.898230e+05 
7.880463e-02    1.082637e-01    9.254669e-02   1.000000e+01         1.000000e+02         5.087814e+01        1.133635e+01         5.698000e+03         9.072896e+02        1.460621e-02                                           1.045202e+03    3.232958e+01                       207.525             8.475670e+05 
7.880463e-02    1.082637e-01    9.377791e-02   1.000000e+02         1.000000e+03         1.926588e+02        1.133635e+01         5.698000e+03         1.785856e+03        1.374530e-02                                           6.418112e+02    2.533399e+01                       119.447             4.315030e+05 
1.082637e-01    1.487352e-01    1.253366e-01   1.000000e+01         1.000000e+02         5.635690e+01        1.133635e+01         5.698000e+03         8.333948e+02        5.793908e-03                                           6.711501e+02    2.590656e+01                       39.71               7.917950e+05 
1.082637e-01    1.487352e-01    1.270433e-01   1.000000e+02         1.000000e+03         2.207528e+02        1.133635e+01         5.698000e+03         1.598586e+03        4.931646e-03                                           6.543470e+02    2.558021e+01                       65.7367             5.794610e+05 
1.082637e-01    1.487352e-01    1.375279e-01   1.000000e+03         1.000000e+04         1.101041e+03        1.133635e+01         5.698000e+03         4.709055e+03        3.159568e-03                                           4.244400e-01    6.514906e-01                       0.031833            5.377000e+03 
1.487352e-01    2.043360e-01    1.751640e-01   1.000000e+01         1.000000e+02         6.310136e+01        1.133635e+01         5.698000e+03         7.688444e+02        3.937219e-03                                           5.956639e+02    2.440623e+01                       48.5975             7.056440e+05 
1.487352e-01    2.043360e-01    1.776073e-01   1.000000e+02         1.000000e+03         2.572064e+02        1.133635e+01         5.698000e+03         1.430419e+03        3.525874e-03                                           9.861374e+02    3.140282e+01                       77.0822             6.909000e+05 
1.487352e-01    2.043360e-01    1.852936e-01   1.000000e+03         1.000000e+04         1.154916e+03        1.133635e+01         5.698000e+03         3.915440e+03        2.525007e-03                                           6.091787e+00    2.468155e+00                       0.956357            2.166100e+04 
2.043360e-01    2.807216e-01    2.382221e-01   1.000000e+01         1.000000e+02         7.063019e+01        1.133635e+01         5.698000e+03         7.282402e+02        2.788855e-03                                           5.161130e+02    2.271812e+01                       149.873             5.794540e+05 
2.043360e-01    2.807216e-01    2.417687e-01   1.000000e+02         1.000000e+03         2.949005e+02        1.133635e+01         5.698000e+03         1.293617e+03        2.410263e-03                                           1.436631e+03    3.790291e+01                       386.778             7.703380e+05 
2.043360e-01    2.807216e-01    2.475784e-01   1.000000e+03         1.000000e+04         1.235904e+03        1.133635e+01         5.698000e+03         3.341662e+03        1.692847e-03                                           3.174618e+01    5.634375e+00                       8.06926             5.158200e+04 
2.807216e-01    3.856620e-01    3.152045e-01   1.000000e+01         1.000000e+02         7.883364e+01        1.133635e+01         5.698000e+03         6.826335e+02        1.309103e-03                                           2.087395e+02    1.444782e+01                       22.4345             4.001380e+05 
2.807216e-01    3.856620e-01    3.204437e-01   1.000000e+02         1.000000e+03         3.261702e+02        1.133635e+01         5.698000e+03         1.173297e+03        1.038590e-03                                           1.042733e+03    3.229137e+01                       4.51806             8.284020e+05 
2.807216e-01    3.856620e-01    3.256379e-01   1.000000e+03         1.000000e+04         1.313209e+03        1.133635e+01         5.698000e+03         2.854957e+03        6.758905e-04                                           5.030246e+01    7.092423e+00                       5.34201             9.824500e+04 
3.856620e-01    5.298317e-01    4.331439e-01   1.000000e+01         1.000000e+02         9.044969e+01        1.133635e+01         5.698000e+03         6.485483e+02        3.866410e-04                                           4.127933e+01    6.424900e+00                       9.48786             1.513360e+05 
3.856620e-01    5.298317e-01    4.582121e-01   1.000000e+02         1.000000e+03         3.610853e+02        1.133635e+01         5.698000e+03         1.031646e+03        2.990579e-04                                           7.340556e+02    2.709346e+01                       123.671             8.713820e+05 
3.856620e-01    5.298317e-01    4.664640e-01   1.000000e+03         1.000000e+04         1.433365e+03        1.133635e+01         5.698000e+03         2.339691e+03        1.975782e-04                                           7.643761e+01    8.742860e+00                       11.1551             1.651080e+05 
5.298317e-01    7.278954e-01    6.224640e-01   1.000000e+02         1.000000e+03         4.032859e+02        1.133635e+01         5.698000e+03         9.452650e+02        2.051334e-04                                           8.677574e+02    2.945772e+01                       238.709             8.826730e+05 
5.298317e-01    7.278954e-01    6.329496e-01   1.000000e+03         1.000000e+04         1.569899e+03        1.133635e+01         5.698000e+03         2.007260e+03        1.307739e-04                                           1.667714e+02    1.291400e+01                       41.8467             2.601390e+05 
7.278954e-01    1.000000e+00    8.199672e-01   1.000000e+02         1.000000e+03         4.571956e+02        1.133635e+01         5.698000e+03         8.894192e+02        9.525424e-05                                           4.943840e+02    2.223475e+01                       97.7977             8.577290e+05 
7.278954e-01    1.000000e+00    8.291156e-01   1.000000e+03         1.000000e+04         1.711085e+03        1.133635e+01         5.698000e+03         1.766936e+03        5.838509e-05                                           1.576198e+02    1.255467e+01                       16.3363             3.924970e+05 
