Experiment = SND | seed 1 | Neutrino = -14 | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 35 cm | Total Events = 24.2 |        del_theta = 1.0 mrad, theta_max = 150.0 mrad |        del_Elepton = 15.0 % , Elepton_min = 20.00 GeV, Elepton_max = 10000.00 GeV|        del_Ehadron = 30.0 %, Ehadron_min = 20.00 GeV GeV, Ehadron_max = 10000.00 GeV
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) pb / GeV^2         N_events        N_events_errs = Sqrt[N_events]     N_sys_errs          Percent_error_theta       Percent_error_Elepton    Percent_error_Ehadron    MC_Samples 
6.723358e-04    9.236709e-04    8.286771e-04   4.000000e+00         1.000000e+01         4.773815e+00        1.133635e+01         5.698000e+03         3.516448e+03        2.897369e+00                                           7.353705e-05    8.575375e-03                       4.90247e-05         0.0555556                 0.277778                 0.444444                 1.979300e+04 
9.236709e-04    1.268961e-03    1.121139e-03   4.000000e+00         1.000000e+01         4.952328e+00        1.133635e+01         5.698000e+03         2.872115e+03        2.555203e+00                                           5.612045e-04    2.368976e-02                       2.33835e-05         0.0416667                 0.141667                 0.125                    3.944100e+04 
1.268961e-03    1.743329e-03    1.554930e-03   4.000000e+00         1.000000e+01         5.377063e+00        1.133635e+01         5.698000e+03         2.368144e+03        1.932497e+00                                           2.461262e-03    4.961111e-02                       0.000615316         0.333333                  0.179487                 0.216346                 5.579200e+04 
1.268961e-03    1.743329e-03    1.606810e-03   1.000000e+01         1.000000e+02         1.039231e+01        1.133635e+01         5.698000e+03         4.340790e+03        2.294126e+00                                           2.783888e-05    5.276256e-03                       0.000157754         1.66667                   1.33333                  7.33333                  1.354000e+03 
1.743329e-03    2.395027e-03    2.089973e-03   4.000000e+00         1.000000e+01         5.582683e+00        1.133635e+01         5.698000e+03         1.958921e+03        1.050717e+00                                           6.268410e-03    7.917329e-02                       0.000364672         0.0762579                 0.0290881                0.138365                 6.801000e+04 
1.743329e-03    2.395027e-03    2.167913e-03   1.000000e+01         1.000000e+02         1.233506e+01        1.133635e+01         5.698000e+03         3.520676e+03        1.136651e+00                                           2.704825e-04    1.644635e-02                       0.000184242         0.0434783                 0.0434783                0.681159                 3.680000e+03 
2.395027e-03    3.290345e-03    2.900624e-03   4.000000e+00         1.000000e+01         5.758543e+00        1.133635e+01         5.698000e+03         1.526380e+03        8.250895e-01                                           1.803830e-02    1.343067e-01                       0.00305645          0.135078                  0.0391224                0.154904                 7.657800e+04 
2.395027e-03    3.290345e-03    2.936498e-03   1.000000e+01         1.000000e+02         1.247859e+01        1.133635e+01         5.698000e+03         2.785340e+03        1.003427e+00                                           1.810286e-03    4.254745e-02                       0.000256            0.0707071                 0.0555556                0.318182                 7.528000e+03 
3.290345e-03    4.520354e-03    3.949785e-03   4.000000e+00         1.000000e+01         6.010802e+00        1.133635e+01         5.698000e+03         1.237475e+03        6.542167e-01                                           4.337838e-02    2.082748e-01                       0.0102928           0.21365                   0.0962743                0.149907                 8.312600e+04 
3.290345e-03    4.520354e-03    4.013406e-03   1.000000e+01         1.000000e+02         1.342672e+01        1.133635e+01         5.698000e+03         2.332566e+03        8.082988e-01                                           8.151839e-03    9.028754e-02                       0.000126159         0.149405                  0.0410714                0.185119                 1.330500e+04 
4.520354e-03    6.210169e-03    5.329323e-03   4.000000e+00         1.000000e+01         6.184916e+00        1.133635e+01         5.698000e+03         1.035025e+03        4.052600e-01                                           7.005367e-02    2.646765e-01                       0.0098281           0.122148                  0.0410319                0.14219                  8.750900e+04 
4.520354e-03    6.210169e-03    5.423650e-03   1.000000e+01         1.000000e+02         1.484998e+01        1.133635e+01         5.698000e+03         1.956648e+03        4.905838e-01                                           2.115923e-02    1.454621e-01                       0.00225755          0.00375525                0.0408659                0.0653855                2.143600e+04 
6.210169e-03    8.531679e-03    7.443358e-03   4.000000e+00         1.000000e+01         6.324830e+00        1.133635e+01         5.698000e+03         8.459281e+02        2.536265e-01                                           1.103999e-01    3.322648e-01                       0.010491            0.0717449                 0.00700156               0.106921                 9.081700e+04 
6.210169e-03    8.531679e-03    7.539442e-03   1.000000e+01         1.000000e+02         1.620478e+01        1.133635e+01         5.698000e+03         1.617944e+03        3.250711e-01                                           5.627643e-02    2.372265e-01                       0.008046            0.0660912                 0.074184                 0.0787699                3.335700e+04 
