Experiment = FLArE10 | seed 2 | Neutrino = 14 | Exp. Target density (nucleons / cm3) = 10^(23.9) | Exp. Target Length = 700 cm | Total Events = 5238.7 |        del_theta = 15.00 mrad, theta_max = 25.0 mrad |        del_Elepton = 30.0 % , Elepton_min = 2.00 GeV, Elepton_max = 10000.00 GeV|        del_Ehadron = 30.0 %, Ehadron_min = 0.01 GeV GeV, Ehadron_max = 10000.00 GeV
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) pb / GeV^2         N_events        N_events_errs = Sqrt[N_events]     N_sys_errs          Percent_error_theta       Percent_error_Elepton    Percent_error_Ehadron    MC_Samples 
1.172102e-02    1.610262e-02    1.396526e-02   1.000000e+01         1.000000e+02         2.332059e+01        1.133635e+01         5.698000e+03         1.478697e+03        1.405346e-01                                           1.013761e+02    1.006857e+01                       40.4393             0.402343                  0.0514228                0.0247873                6.207990e+05 
1.610262e-02    2.212216e-02    1.913382e-02   1.000000e+01         1.000000e+02         2.626541e+01        1.133635e+01         5.698000e+03         1.306817e+03        9.537342e-02                                           1.591097e+02    1.261387e+01                       73.2461             0.453686                  0.0222054                0.0323489                7.205560e+05 
2.212216e-02    3.039195e-02    2.625743e-02   1.000000e+01         1.000000e+02         2.940431e+01        1.133635e+01         5.698000e+03         1.147479e+03        6.221965e-02                                           2.274117e+02    1.508018e+01                       115.067             0.495061                  0.00598266               0.0409532                7.909580e+05 
3.039195e-02    4.175319e-02    3.604578e-02   1.000000e+01         1.000000e+02         3.295219e+01        1.133635e+01         5.698000e+03         1.032640e+03        3.937747e-02                                           2.963565e+02    1.721501e+01                       158.078             0.515311                  0.0234201                0.0430382                8.410900e+05 
4.175319e-02    5.736153e-02    4.938306e-02   1.000000e+01         1.000000e+02         3.597405e+01        1.133635e+01         5.698000e+03         9.257107e+02        2.396812e-02                                           3.526054e+02    1.877779e+01                       194.386             0.527653                  0.0347662                0.0338352                8.758490e+05 
5.736153e-02    7.880463e-02    6.752152e-02   1.000000e+01         1.000000e+02         3.875933e+01        1.133635e+01         5.698000e+03         8.447367e+02        1.437294e-02                                           3.852468e+02    1.962771e+01                       218.505             0.539541                  0.052621                 0.0294784                8.994590e+05 
7.880463e-02    1.082637e-01    9.252826e-02   1.000000e+01         1.000000e+02         4.094649e+01        1.133635e+01         5.698000e+03         7.776065e+02        9.187157e-03                                           3.954229e+02    1.988524e+01                       231.54              0.557385                  0.0878703                0.0269115                9.163640e+05 
7.880463e-02    1.082637e-01    9.344133e-02   1.000000e+02         1.000000e+03         1.897269e+02        1.133635e+01         5.698000e+03         1.895903e+03        8.481780e-03                                           1.213028e+02    1.101376e+01                       59.3421             0.457425                  0.0792126                0.0229369                4.064000e+05 
1.082637e-01    1.487352e-01    1.269449e-01   1.000000e+01         1.000000e+02         4.235913e+01        1.133635e+01         5.698000e+03         7.236290e+02        5.527954e-03                                           3.807798e+02    1.951358e+01                       230.353             0.57468                   0.133577                 0.0325047                9.274340e+05 
1.082637e-01    1.487352e-01    1.279670e-01   1.000000e+02         1.000000e+03         2.125055e+02        1.133635e+01         5.698000e+03         1.712761e+03        4.975826e-03                                           1.624393e+02    1.274517e+01                       79.5961             0.437577                  0.107092                 0.0444968                5.393020e+05 
1.487352e-01    2.043360e-01    1.743870e-01   1.000000e+01         1.000000e+02         4.368067e+01        1.133635e+01         5.698000e+03         6.881758e+02        3.100595e-03                                           3.310687e+02    1.819529e+01                       200.106             0.575773                  0.154125                 0.0226733                9.348630e+05 
1.487352e-01    2.043360e-01    1.756119e-01   1.000000e+02         1.000000e+03         2.356770e+02        1.133635e+01         5.698000e+03         1.586878e+03        2.702173e-03                                           1.884644e+02    1.372823e+01                       88.1408             0.405558                  0.12222                  0.0657044                6.359620e+05 
2.043360e-01    2.807216e-01    2.391147e-01   1.000000e+01         1.000000e+02         4.458843e+01        1.133635e+01         5.698000e+03         6.597022e+02        1.562051e-03                                           2.492266e+02    1.578691e+01                       142.561             0.547868                  0.146246                 0.00861023               9.395980e+05 
2.043360e-01    2.807216e-01    2.402363e-01   1.000000e+02         1.000000e+03         2.604718e+02        1.133635e+01         5.698000e+03         1.484340e+03        1.308717e-03                                           1.777134e+02    1.333092e+01                       67.4779             0.300969                  0.0864992                0.0543717                7.013820e+05 
2.807216e-01    3.856620e-01    3.262988e-01   1.000000e+01         1.000000e+02         4.542340e+01        1.133635e+01         5.698000e+03         6.416295e+02        6.565451e-04                                           1.624091e+02    1.274398e+01                       79.4159             0.472218                  0.0937703                0.0793137                9.429780e+05 
2.807216e-01    3.856620e-01    3.274339e-01   1.000000e+02         1.000000e+03         2.789027e+02        1.133635e+01         5.698000e+03         1.407253e+03        5.267466e-04                                           1.346573e+02    1.160419e+01                       26.0158             0.0955641                 0.00396311               0.0343927                7.451930e+05 
