Experiment = SND | seed 1 | Neutrino = nunubar,14 | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 35 cm | Total Events = 87.8 |    del_theta = 1.0 mrad, theta_max = 150.0 mrad |        del_Elepton = 15.0 % , Elepton_min = 20.0 GeV, Elepton_max = 10000.0 GeV|    del_Ehadron = 30.0 %, Ehadron_min = 20.0 GeV, Ehadron_max = 10000.0 GeV 
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) pb / GeV^2         N_events        N_events_errs = Sqrt[N_events]     N_sys_errs          Percent_error_theta       Percent_error_Elepton    Percent_error_Ehadron    MC_Samples 
6.723358e-04    9.236709e-04    8.286771e-04   4.000000e+00         1.000000e+01         4.773815e+00        1.133635e+01         5.698000e+03         3.516448e+03        5.848801e+00                                           4.729249e-04    2.174684e-02                       5.31311e-05         0.130211                  0.220806                 0.116568                 1.979300e+04 
9.236709e-04    1.268961e-03    1.121139e-03   4.000000e+00         1.000000e+01         4.952328e+00        1.133635e+01         5.698000e+03         2.872115e+03        5.168199e+00                                           2.589725e-03    5.088935e-02                       2.62204e-05         0.142288                  0.0478055                0.118561                 3.944100e+04 
1.268961e-03    1.743329e-03    1.554930e-03   4.000000e+00         1.000000e+01         5.377063e+00        1.133635e+01         5.698000e+03         2.368144e+03        3.943729e+00                                           9.496253e-03    9.744872e-02                       0.00211422          0.241832                  0.155742                 0.146833                 5.579200e+04 
1.268961e-03    1.743329e-03    1.606810e-03   1.000000e+01         1.000000e+02         1.039231e+01        1.133635e+01         5.698000e+03         4.340790e+03        4.645001e+00                                           2.693650e-04    1.641234e-02                       0.000344211         0.67973                   0.671827                 1.32229                  1.354000e+03 
1.743329e-03    2.395027e-03    2.089973e-03   4.000000e+00         1.000000e+01         5.582683e+00        1.133635e+01         5.698000e+03         1.958921e+03        2.185011e+00                                           2.108301e-02    1.451999e-01                       0.000366899         0.0541211                 0.025148                 0.13112                  6.801000e+04 
1.743329e-03    2.395027e-03    2.167913e-03   1.000000e+01         1.000000e+02         1.233506e+01        1.133635e+01         5.698000e+03         3.520676e+03        2.405262e+00                                           1.603990e-03    4.004985e-02                       0.000216391         0.0535702                 0.0477363                0.00733179               3.680000e+03 
2.395027e-03    3.290345e-03    2.900624e-03   4.000000e+00         1.000000e+01         5.758543e+00        1.133635e+01         5.698000e+03         1.526380e+03        1.695661e+00                                           5.406238e-02    2.325132e-01                       0.00552992          0.086404                  0.0201635                0.0940781                7.657800e+04 
2.395027e-03    3.290345e-03    2.936498e-03   1.000000e+01         1.000000e+02         1.247859e+01        1.133635e+01         5.698000e+03         2.785340e+03        2.084178e+00                                           8.165591e-03    9.036366e-02                       0.000724166         0.0623367                 0.0368132                0.0689837                7.528000e+03 
3.290345e-03    4.520354e-03    3.949785e-03   4.000000e+00         1.000000e+01         6.010802e+00        1.133635e+01         5.698000e+03         1.237475e+03        1.343829e+00                                           1.232170e-01    3.510228e-01                       0.0212188           0.152082                  0.0636161                0.0986894                8.312600e+04 
3.290345e-03    4.520354e-03    4.013406e-03   1.000000e+01         1.000000e+02         1.342672e+01        1.133635e+01         5.698000e+03         2.332566e+03        1.677264e+00                                           3.168414e-02    1.780004e-01                       0.000885167         0.126937                  0.0206269                0.0648125                1.330500e+04 
4.520354e-03    6.210169e-03    5.329323e-03   4.000000e+00         1.000000e+01         6.184916e+00        1.133635e+01         5.698000e+03         1.035025e+03        8.363720e-01                                           1.873373e-01    4.328248e-01                       0.0187119           0.0896215                 0.0275758                0.0809761                8.750900e+04 
4.520354e-03    6.210169e-03    5.423650e-03   1.000000e+01         1.000000e+02         1.484998e+01        1.133635e+01         5.698000e+03         1.956648e+03        1.028870e+00                                           7.343489e-02    2.709887e-01                       0.00421521          0.00153537                0.0392095                0.0161647                2.143600e+04 
6.210169e-03    8.531679e-03    7.443358e-03   4.000000e+00         1.000000e+01         6.324830e+00        1.133635e+01         5.698000e+03         8.459281e+02        5.251490e-01                                           2.873528e-01    5.360530e-01                       0.017476            0.0544381                 0.0153208                0.0549527                9.081700e+04 
6.210169e-03    8.531679e-03    7.539442e-03   1.000000e+01         1.000000e+02         1.620478e+01        1.133635e+01         5.698000e+03         1.617944e+03        6.838110e-01                                           1.785822e-01    4.225899e-01                       0.0134929           0.0279811                 0.053543                 0.0400728                3.335700e+04 
8.531679e-03    1.172102e-02    1.016237e-02   4.000000e+00         1.000000e+01         6.471684e+00        1.133635e+01         5.698000e+03         7.142839e+02        4.340637e-01                                           5.035748e-01    7.096300e-01                       0.0803749           0.125451                  0.05953                  0.0749825                9.345500e+04 
8.531679e-03    1.172102e-02    1.026473e-02   1.000000e+01         1.000000e+02         1.818685e+01        1.133635e+01         5.698000e+03         1.397227e+03        5.827355e-01                                           4.459170e-01    6.677702e-01                       0.0277268           0.0680854                 0.0056929                0.00759346               4.860500e+04 
1.172102e-02    1.610262e-02    1.379415e-02   4.000000e+00         1.000000e+01         6.554729e+00        1.133635e+01         5.698000e+03         5.945522e+02        2.846108e-01                                           6.489301e-01    8.055620e-01                       0.0847568           0.113151                  0.059658                 0.0715425                9.508000e+04 
1.172102e-02    1.610262e-02    1.392099e-02   1.000000e+01         1.000000e+02         2.045635e+01        1.133635e+01         5.698000e+03         1.211790e+03        3.898465e-01                                           7.624096e-01    8.731607e-01                       0.042718            0.0463909                 0.0154833                0.0346249                6.240200e+04 
1.172102e-02    1.610262e-02    1.475942e-02   1.000000e+02         1.000000e+03         1.074864e+02        1.133635e+01         5.698000e+03         4.202728e+03        3.922562e-01                                           1.167435e-03    3.416775e-02                       0.000624133         0.104239                  0.0716026                0.760043                 9.250000e+02 
1.610262e-02    2.212216e-02    1.917992e-02   4.000000e+00         1.000000e+01         6.636988e+00        1.133635e+01         5.698000e+03         4.974262e+02        1.477285e-01                                           6.627354e-01    8.140856e-01                       0.00179063          0.0114682                 0.0527938                0.0312121                9.633300e+04 
1.610262e-02    2.212216e-02    1.934575e-02   1.000000e+01         1.000000e+02         2.339142e+01        1.133635e+01         5.698000e+03         1.054066e+03        2.048204e-01                                           1.111030e+00    1.054054e+00                       0.0895198           0.060781                  0.0915569                0.0450475                7.278200e+04 
1.610262e-02    2.212216e-02    2.020102e-02   1.000000e+02         1.000000e+03         1.152598e+02        1.133635e+01         5.698000e+03         3.554273e+03        2.270874e-01                                           8.250123e-03    9.083019e-02                       0.00380882          0.0623117                 0.0620851                0.482353                 2.918000e+03 
2.212216e-02    3.039195e-02    2.621971e-02   4.000000e+00         1.000000e+01         6.711166e+00        1.133635e+01         5.698000e+03         4.240805e+02        1.219068e-01                                           9.833121e-01    9.916209e-01                       0.115728            0.0890792                 0.0525789                0.0556478                9.727800e+04 
2.212216e-02    3.039195e-02    2.644755e-02   1.000000e+01         1.000000e+02         2.657132e+01        1.133635e+01         5.698000e+03         9.223434e+02        1.673507e-01                                           2.161380e+00    1.470163e+00                       0.136039            0.0344367                 0.0133571                0.0241276                8.005700e+04 
2.212216e-02    3.039195e-02    2.716366e-02   1.000000e+02         1.000000e+03         1.224231e+02        1.133635e+01         5.698000e+03         2.884595e+03        1.824356e-01                                           4.700106e-02    2.167973e-01                       0.00596816          0.0543204                 0.0470114                0.167014                 6.375000e+03 
3.039195e-02    4.175319e-02    3.567439e-02   4.000000e+00         1.000000e+01         6.789675e+00        1.133635e+01         5.698000e+03         3.634976e+02        8.213979e-02                                           1.154972e+00    1.074696e+00                       0.163217            0.0978805                 0.093924                 0.0787993                9.799100e+04 
3.039195e-02    4.175319e-02    3.593476e-02   1.000000e+01         1.000000e+02         2.988643e+01        1.133635e+01         5.698000e+03         8.115660e+02        1.123310e-01                                           3.243555e+00    1.800987e+00                       0.330137            0.0548938                 0.052012                 0.0566202                8.543800e+04 
3.039195e-02    4.175319e-02    3.673150e-02   1.000000e+02         1.000000e+03         1.294534e+02        1.133635e+01         5.698000e+03         2.374840e+03        1.179320e-01                                           1.556704e-01    3.945508e-01                       0.00306893          0.0408872                 0.0515765                0.0654211                1.183600e+04 
4.175319e-02    5.736153e-02    4.904963e-02   4.000000e+00         1.000000e+01         6.834208e+00        1.133635e+01         5.698000e+03         3.128050e+02        3.297726e-02                                           8.829071e-01    9.396314e-01                       0.0396284           0.00468717                0.0626924                0.0576868                9.850400e+04 
4.175319e-02    5.736153e-02    4.942229e-02   1.000000e+01         1.000000e+02         3.333262e+01        1.133635e+01         5.698000e+03         7.065013e+02        4.543638e-02                                           3.139014e+00    1.771726e+00                       0.290629            0.0607523                 0.109096                 0.059173                 8.933500e+04 
4.175319e-02    5.736153e-02    5.039397e-02   1.000000e+02         1.000000e+03         1.396236e+02        1.133635e+01         5.698000e+03         1.962158e+03        4.771732e-02                                           2.804566e-01    5.295815e-01                       0.0462966           0.0692595                 0.0742309                0.0593769                1.915500e+04 
5.736153e-02    7.880463e-02    6.784530e-02   4.000000e+00         1.000000e+01         6.869861e+00        1.133635e+01         5.698000e+03         2.780270e+02        2.730189e-02                                           1.112104e+00    1.054564e+00                       0.0890744           0.0564491                 0.0448229                0.0362129                9.887400e+04 
5.736153e-02    7.880463e-02    6.830902e-02   1.000000e+01         1.000000e+02         3.660822e+01        1.133635e+01         5.698000e+03         6.114755e+02        3.743153e-02                                           5.034826e+00    2.243842e+00                       0.209667            0.0126283                 0.00923244               0.026027                 9.228900e+04 
5.736153e-02    7.880463e-02    6.933809e-02   1.000000e+02         1.000000e+03         1.520175e+02        1.133635e+01         5.698000e+03         1.628568e+03        3.843381e-02                                           8.119658e-01    9.010914e-01                       0.00346442          0.0134295                 0.0120176                0.0290322                2.993400e+04 
7.880463e-02    1.082637e-01    9.227362e-02   4.000000e+00         1.000000e+01         6.920411e+00        1.133635e+01         5.698000e+03         2.527311e+02        1.913706e-02                                           1.240263e+00    1.113671e+00                       0.194535            0.082801                  0.112255                 0.0955989                9.911700e+04 
7.880463e-02    1.082637e-01    9.284452e-02   1.000000e+01         1.000000e+02         3.928265e+01        1.133635e+01         5.698000e+03         5.325091e+02        2.594020e-02                                           6.537749e+00    2.556902e+00                       0.754671            0.0376644                 0.0745571                0.0692366                9.429800e+04 
7.880463e-02    1.082637e-01    9.404450e-02   1.000000e+02         1.000000e+03         1.655713e+02        1.133635e+01         5.698000e+03         1.376512e+03        2.581389e-02                                           1.689604e+00    1.299848e+00                       0.155932            0.0328303                 0.0643583                0.041174                 4.463600e+04 
1.082637e-01    1.487352e-01    1.229786e-01   4.000000e+00         1.000000e+01         7.285013e+00        1.133635e+01         5.698000e+03         2.313771e+02        8.019296e-03                                           7.264381e-01    8.523134e-01                       0.0293483           0.00761703                0.0503922                0.0288851                8.577000e+04 
1.082637e-01    1.487352e-01    1.247584e-01   1.000000e+01         1.000000e+02         4.178654e+01        1.133635e+01         5.698000e+03         4.678735e+02        9.460028e-03                                           5.014387e+00    2.239283e+00                       0.372338            0.0301648                 0.0850707                0.0506                   9.577200e+04 
1.082637e-01    1.487352e-01    1.261723e-01   1.000000e+02         1.000000e+03         1.819709e+02        1.133635e+01         5.698000e+03         1.188396e+03        8.535043e-03                                           1.804894e+00    1.343464e+00                       0.131749            0.0410178                 0.0868097                0.036148                 5.934700e+04 
1.082637e-01    1.487352e-01    1.336240e-01   1.000000e+03         1.000000e+04         1.101528e+03        1.133635e+01         5.698000e+03         4.889367e+03        5.321282e-03                                           9.170363e-04    3.028261e-02                       0.00160322          0.0433141                 0.100823                 1.22361                  5.610000e+02 
1.487352e-01    2.043360e-01    1.731718e-01   4.000000e+00         1.000000e+01         8.234761e+00        1.133635e+01         5.698000e+03         2.204756e+02        5.347723e-03                                           4.349302e-01    6.594924e-01                       0.0622952           0.0149497                 0.0161784                0.149048                 5.621700e+04 
1.487352e-01    2.043360e-01    1.765793e-01   1.000000e+01         1.000000e+02         4.398450e+01        1.133635e+01         5.698000e+03         4.016415e+02        6.340273e-03                                           5.677937e+00    2.382842e+00                       0.0958145           0.00303203                0.00445177               0.0103463                9.687600e+04 
