vpid hpid x y z0 thx thy en p1 p2 x1 x2 q w n
16 431 -0.15249279999999998 -0.18616660000000002 1500 -0.00010164 -0.00012383 1654.2 2 21 0.57201 2.9306e-08 1.157 127.78 16413
16 -431 -0.002811468 -0.012261946000000001 1500 -1.9034e-06 -7.9823e-06 11943.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 17.699 5951
16 -431 0.027396000000000004 0.04074864 1500 1.83e-05 2.7332e-05 14236.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 14.847999999999999 5951
16 -431 -0.021956200000000002 -0.07105246000000001 1500 -1.481e-05 -4.7473000000000004e-05 1361.4 21 21 0.086003 3.6794000000000005e-07 5.3312 155.27 11171
16 -431 0.03481258 0.04070694 1500 2.3179e-05 2.7496999999999998e-05 4947.8 21 21 0.25559 2.4854e-08 0.89443 42.722 15835
16 431 0.017707479999999998 -0.043181380000000005 1500 1.1674e-05 -2.8619e-05 1219.8 21 21 0.24977 4.9685e-06 5.0216 173.29 18784
16 431 0.028246880000000002 0.0166225 1500 1.9144000000000002e-05 1.0875e-05 1448.2 21 21 0.53663 6.3591000000000005e-09 1.1657 145.96 2702
16 431 -0.039843939999999994 -0.03730676 1500 -2.6847e-05 -2.4938e-05 3261.0 21 21 0.48165 6.3419e-08 1.42 64.821 17401
16 -431 -0.14208582 -0.006796198 1500 -9.4741e-05 -4.5649e-06 6608.8 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 31.985 5951
16 431 0.009107332 -0.1727914 1500 6.0366e-06 -0.00011507 2605.9 21 21 0.48165 6.3419e-08 1.42 81.116 17401
16 -431 0.1897886 -0.07781160000000001 1500 0.00012643 -5.208e-05 5837.4 21 21 0.25559 2.4854e-08 0.89443 36.211 15835
16 431 -0.07882862 0.07719933999999999 1500 -5.2881000000000004e-05 5.1617e-05 1862.5 2 21 0.57201 2.9306e-08 1.157 113.49 16413
16 -431 0.07805334 0.02151738 1500 5.1816999999999995e-05 1.4419e-05 20597.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 10.263 5951
16 -431 0.017985 -0.007124394000000001 1500 1.225e-05 -4.4847000000000004e-06 13069.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 16.174 5951
16 -431 -0.1215967 0.0168214 1500 -8.1085e-05 1.157e-05 5515.3 21 21 0.25559 2.4854e-08 0.89443 38.326 15835
16 -431 0.07240738 -0.001609708 1500 4.8419e-05 -1.2154e-06 22287.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 9.4845 5951
16 -431 -0.03616776 -0.032286300000000004 1500 -2.3988e-05 -2.1565e-05 6703.5 21 3 0.28423000000000004 1.5372e-05 1.5604 31.533 10255
16 -431 -0.13241138 -0.13008686 1500 -8.8619e-05 -8.669299999999999e-05 8242.1 21 21 0.35867 2.9318000000000003e-05 6.1097 25.646 18907
16 431 0.08194606 -0.011821074 1500 5.4653e-05 -7.6187000000000004e-06 2757.9 21 21 0.1401 1.0127e-06 2.1496 76.646 1479
16 431 0.12337395999999998 0.006927442 1500 8.229799999999999e-05 4.5170999999999995e-06 1541.5 21 21 0.25488 3.0389e-06 1.84 137.13 15544
16 -431 -0.058224479999999995 0.04934518 1500 -3.9024e-05 3.2809000000000004e-05 15598.0 21 21 0.35867 2.9318000000000003e-05 6.1097 13.552 18907
16 431 -0.11040636000000001 0.04902546 1500 -7.3918e-05 3.2623e-05 2392.3 21 21 0.1401 1.0127e-06 2.1496 88.359 1479
16 431 0.057774160000000005 0.04121988 1500 3.8808000000000005e-05 2.7794000000000002e-05 2996.8 21 21 0.1401 1.0127e-06 2.1496 70.536 1479
16 -431 -0.14069758 0.09895202 1500 -9.3929e-05 6.605100000000001e-05 7227.1 21 3 0.28423000000000004 1.5372e-05 1.5604 29.248 10255
16 -431 0.09412087999999999 0.09381115999999999 1500 6.2844e-05 6.2658e-05 2905.3 21 21 0.096756 2.6885000000000003e-07 1.4433 72.757 19508
16 -431 -0.04101364 -0.036541580000000004 1500 -2.7581999999999998e-05 -2.4629e-05 3742.9 21 21 0.26900999999999997 6.5317000000000005e-09 0.89443 56.475 5092
16 -431 -0.11077123999999999 0.03971822 1500 -7.3962e-05 2.6861e-05 7806.8 21 3 0.28423000000000004 1.5372e-05 1.5604 27.076999999999998 10255
16 -431 -0.06388126 -0.1859568 1500 -4.2413e-05 -0.00012384 6345.4 21 21 0.25559 2.4854e-08 0.89443 33.312 15835
16 -431 -0.06856022 -0.01563246 1500 -4.5461000000000004e-05 -1.0473e-05 13554.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 15.595 5951
16 -431 -0.03110508 0.10429777999999999 1500 -2.0554e-05 6.9439e-05 7461.5 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 28.33 5951
16 -431 -0.028620839999999998 0.177303 1500 -1.8942e-05 0.00011815 1718.2 21 21 0.23794 2.2743999999999998e-06 7.6991 123.02 13932
16 -431 -0.06055522 -0.07684346 1500 -4.0211e-05 -5.1523e-05 11200.0 21 21 0.35867 2.9318000000000003e-05 6.1097 18.873 18907
16 -431 0.014425462 -0.022533280000000003 1500 9.3681e-06 -1.4964000000000001e-05 11407.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 18.531 5951
16 -431 0.021592240000000002 -0.013542442000000002 1500 1.4512000000000001e-05 -8.767100000000001e-06 22107.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 9.5617 5951
16 431 0.026447359999999996 0.07527864 1500 1.7967999999999998e-05 5.0332e-05 2911.0 21 21 0.1401 1.0127e-06 2.1496 72.615 1479
16 -431 0.07937674 -0.14488236 1500 5.2987e-05 -9.671799999999999e-05 9919.6 21 21 0.25559 2.4854e-08 0.89443 21.309 15835
16 -431 -0.11135204 0.028433600000000003 1500 -7.4502e-05 1.918e-05 9922.8 21 21 0.35867 2.9318000000000003e-05 6.1097 21.303 18907
16 -431 -0.14416279999999998 -0.03276848 1500 -9.614e-05 -2.1724e-05 10894.0 21 21 0.35867 2.9318000000000003e-05 6.1097 19.403 18907
16 -431 0.025959540000000003 -0.11283108 1500 1.7127e-05 -7.5354e-05 8130.6 21 21 0.35867 2.9318000000000003e-05 6.1097 25.998 18907
16 -431 0.013670122 0.02101144 1500 9.4511e-06 1.3972000000000001e-05 12343.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 17.125999999999998 5951
16 431 -0.07630398 -0.013715870000000002 1500 -5.0749e-05 -9.3685e-06 3248.1 21 21 0.1401 1.0127e-06 2.1496 65.078 1479
16 -431 -0.1993426 -0.183412 1500 -0.00013263 -0.0001226 3026.6 2 21 0.47373000000000004 2.0152e-08 1.6558 69.84100000000001 10011
16 -431 0.1804704 0.10899814 1500 0.00012002 7.2557e-05 5280.2 21 21 0.34231 1.2704000000000002e-06 1.1298 40.033 3842
16 -431 -0.13007122 -0.04458532 1500 -8.6511e-05 -2.9466e-05 1639.9 21 21 0.1476 6.705399999999999e-06 4.1316 128.9 6042
16 -431 0.02209684 -0.0037718019999999994 1500 1.4742e-05 -2.3351e-06 18912.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 11.177 5951
16 -431 0.04510312 0.05919754 1500 3.0356e-05 3.9526999999999996e-05 15544.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 13.599 5951
16 -431 0.11772126 -0.06344522000000001 1500 7.8413e-05 -4.2211000000000006e-05 2948.8 2 21 0.51126 6.0765e-09 0.9368200000000001 71.684 9442
16 -431 0.1220245 -0.0345691 1500 8.1475e-05 -2.3205e-05 13224.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 15.985 5951
16 -431 -0.06556556 -0.19631220000000002 1500 -4.3878e-05 -0.00013111 2871.0 21 21 0.35867 2.9318000000000003e-05 6.1097 73.626 18907
16 -431 0.191987 -0.13626339999999998 1500 0.00012785 -9.117e-05 3978.3 2 21 0.51126 6.0765e-09 0.9368200000000001 53.133 9442
16 -431 0.12033552000000002 -0.1767362 1500 7.997600000000001e-05 -0.00011781 1678.8 1 21 0.27743 3.2548e-08 2.4528 125.91 16489
16 -431 -0.08111578 -0.12545447999999998 1500 -5.4338999999999996e-05 -8.3524e-05 5635.0 21 21 0.35867 2.9318000000000003e-05 6.1097 37.512 18907
16 431 0.04323036 -0.007801636000000001 1500 2.8618000000000003e-05 -4.9918e-06 2411.5 21 21 0.48165 6.3419e-08 1.42 87.655 17401
16 -431 0.06164762 0.02377158 1500 4.1331e-05 1.6129e-05 23420.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 9.0257 5951
16 -431 0.01657748 0.12971865999999999 1500 1.1174e-05 8.6783e-05 6904.5 21 21 0.35867 2.9318000000000003e-05 6.1097 30.615 18907
16 -431 -0.10355374 -0.02383276 1500 -6.9337e-05 -1.6238e-05 15793.0 21 21 0.35867 2.9318000000000003e-05 6.1097 13.384 18907
16 -431 0.09363296 -0.1698786 1500 6.2748e-05 -0.00011343 11068.0 21 21 0.27473000000000003 2.1655999999999998e-07 1.788 19.098 12244
16 -431 0.1787238 -0.046160999999999994 1500 0.00011919 -3.055e-05 2705.0 21 21 0.22691999999999998 1.5345e-05 2.2295 78.145 16669
16 431 0.08443010000000001 -0.1741016 1500 5.6255e-05 -0.00011608 942.26 21 21 0.16580999999999999 3.2044e-08 1.3352 224.33 6593
16 -431 0.18882259999999998 0.13416202 1500 0.00012613 8.9551e-05 2027.1 21 21 0.11619000000000002 4.872800000000001e-07 3.1078 104.28 4118
16 -431 0.09719956000000002 -0.09709493999999999 1500 6.4578e-05 -6.4897e-05 3932.7 21 21 0.092769 1.546e-08 0.89443 53.75 4772
16 -431 -0.10173056 -0.08145426 1500 -6.8128e-05 -5.4563e-05 11915.0 21 21 0.35867 2.9318000000000003e-05 6.1097 17.741 18907
16 -431 0.13190254 -0.12727662 1500 8.777700000000001e-05 -8.4781e-05 6984.8 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 30.263 5951
16 -431 0.0015837491999999998 0.02163234 1500 9.6446e-07 1.4767000000000001e-05 19849.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 10.649000000000001 5951
16 -431 0.19630400000000003 -0.08961326 1500 0.0001307 -6.0013e-05 10437.0 21 21 0.27473000000000003 2.1655999999999998e-07 1.788 20.253 12244
16 -431 0.10608226000000001 -0.13458408 1500 7.0963e-05 -8.9504e-05 5746.2 21 21 0.27473000000000003 2.1655999999999998e-07 1.788 36.786 12244
16 -431 0.12508912 -0.01569274 1500 8.3656e-05 -1.0287e-05 8301.5 21 21 0.25559 2.4854e-08 0.89443 25.463 15835
16 -431 -0.03029594 -0.07719338 1500 -1.9947e-05 -5.1219e-05 6753.6 21 21 0.35867 2.9318000000000003e-05 6.1097 31.299 18907
16 -431 0.018255519999999997 -0.015157640000000002 1500 1.1975999999999999e-05 -1.0282e-05 25201.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 8.3878 5951
16 -431 0.18408100000000002 -0.0963665 1500 0.00012305 -6.4575e-05 8756.1 21 21 0.27473000000000003 2.1655999999999998e-07 1.788 24.141 12244
16 -431 0.066733 0.027448680000000003 1500 4.465e-05 1.8234000000000002e-05 7811.6 21 21 0.25559 2.4854e-08 0.89443 27.06 15835
16 431 0.08789822 0.190532 1500 5.8861000000000004e-05 0.0001271 643.04 21 21 0.24977 4.9685e-06 5.0216 328.72 18784
16 -431 -0.0397521 -0.041965 1500 -2.6855e-05 -2.825e-05 4437.8 21 21 0.35867 2.9318000000000003e-05 6.1097 47.632 18907
16 -431 0.003181586 -0.026350440000000003 1500 1.8643e-06 -1.7422e-05 11197.0 21 21 0.35867 2.9318000000000003e-05 6.1097 18.878 18907
16 -431 0.02359468 0.06471350000000001 1500 1.5534e-05 4.2925e-05 15874.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 13.315999999999999 5951
16 -431 0.0925598 0.1109134 1500 6.199e-05 7.367e-05 9310.3 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 22.704 5951
16 -431 -0.009805948 -0.14762686 1500 -6.4274000000000005e-06 -9.8693e-05 6509.4 21 21 0.14864000000000002 4.9896e-06 1.5886 32.473 14532
16 -431 -0.11770766 -0.19222280000000003 1500 -7.8733e-05 -0.00012814 4293.9 21 21 0.25559 2.4854e-08 0.89443 49.228 15835
16 -431 0.00800003 0.06595216 1500 5.1764999999999995e-06 4.4208e-05 5157.1 21 21 0.14864000000000002 4.9896e-06 1.5886 40.988 14532
16 -431 -0.03492996 -0.061674900000000005 1500 -2.3098e-05 -4.0995e-05 14084.0 21 21 0.35867 2.9318000000000003e-05 6.1097 15.009 18907
16 431 -0.07280516 -0.1070561 1500 -4.8858e-05 -7.1055e-05 3284.1 21 21 0.48165 6.3419e-08 1.42 64.365 17401
16 -431 0.0898671 -0.02115958 1500 5.9605e-05 -1.4029e-05 14915.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 14.172 5951
16 -431 0.0694282 -0.009297429999999999 1500 4.641e-05 -6.5465e-06 8548.9 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 24.726 5951
16 -431 0.1870994 -0.026717519999999998 1500 0.00012447 -1.8075999999999998e-05 2764.5 21 3 0.28423000000000004 1.5372e-05 1.5604 76.46300000000001 10255
16 -431 -0.09799860000000002 -0.022033 1500 -6.543e-05 -1.465e-05 3851.6 2 21 0.47373000000000004 2.0152e-08 1.6558 54.881 10011
16 -431 0.07765276 0.08593632 1500 5.1738000000000005e-05 5.7516e-05 9848.9 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 21.462 5951
16 -431 -0.08490908 -0.003160356 1500 -5.6754e-05 -2.1278e-06 18972.0 21 21 0.35867 2.9318000000000003e-05 6.1097 11.142000000000001 18907
16 -431 0.05163848000000001 -0.0687436 1500 3.4224e-05 -4.568e-05 9947.1 21 21 0.25559 2.4854e-08 0.89443 21.250999999999998 15835
16 -431 -0.07789102 -0.07258332 1500 -5.2001000000000006e-05 -4.8366000000000004e-05 1095.4 21 3 0.28423000000000004 1.5372e-05 1.5604 192.97 10255
16 431 0.09045513999999999 0.18567299999999998 1500 6.0407e-05 0.00012415 869.96 21 21 0.25488 3.0389e-06 1.84 242.98 15544
16 -431 0.1591698 -0.021655880000000002 1500 0.00010599 -1.4594000000000001e-05 883.05 1 21 0.27743 3.2548e-08 2.4528 239.38 16489
16 -431 -0.10176774 0.027028060000000003 1500 -6.7537e-05 1.7753e-05 12460.0 21 21 0.35867 2.9318000000000003e-05 6.1097 16.965 18907
16 -431 -0.024214180000000002 0.07421406 1500 -1.6259e-05 4.9553000000000005e-05 10875.0 21 21 0.35867 2.9318000000000003e-05 6.1097 19.437 18907
16 -431 0.05248264 0.02244314 1500 3.5032e-05 1.4807e-05 5876.7 21 21 0.35867 2.9318000000000003e-05 6.1097 35.969 18907
16 -431 -0.17157139999999999 0.08712412 1500 -0.00011457 5.8406e-05 1498.6 21 21 0.24045 1.9256e-05 5.9821 141.05 1554
16 -431 0.0047266899999999995 -0.0677027 1500 3.3594999999999998e-06 -4.4885e-05 11544.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 18.311 5951
16 -431 -0.059628139999999996 0.0826651 1500 -4.0057e-05 5.5005e-05 8937.2 21 21 0.35867 2.9318000000000003e-05 6.1097 23.651999999999997 18907
16 -431 -0.14644848 -0.0006437946000000001 1500 -9.7724e-05 -7.782300000000001e-07 9873.6 21 3 0.28423000000000004 1.5372e-05 1.5604 21.409000000000002 10255
16 431 0.07436833999999999 0.09101852 1500 4.9566999999999995e-05 6.0626000000000005e-05 1675.8 21 21 0.16580999999999999 3.2044e-08 1.3352 126.14 6593
16 -431 0.016728080000000003 0.03265756 1500 1.1204000000000001e-05 2.1478000000000003e-05 19943.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 10.599 5951
16 -431 -0.10022528 -0.0216521 1500 -6.6564e-05 -1.4355e-05 13831.0 21 21 0.35867 2.9318000000000003e-05 6.1097 15.283 18907
16 431 -0.12496205999999999 -0.16633 1500 -8.345299999999999e-05 -0.000111 2148.5 21 21 0.48165 6.3419e-08 1.42 98.385 17401
16 -431 0.01526586 0.12371474000000002 1500 1.0143e-05 8.238700000000001e-05 4191.4 2 21 0.47373000000000004 2.0152e-08 1.6558 50.431999999999995 10011
16 431 -0.0299605 -0.0922392 1500 -2.0275e-05 -6.146e-05 3617.7 21 21 0.48165 6.3419e-08 1.42 58.43 17401
16 -431 0.03320742 -0.12944592000000002 1500 2.2321e-05 -8.6496e-05 1565.8 21 21 4.3463e-05 0.020153 20.055 135.0 5420
16 -431 0.046294020000000005 0.08898182000000002 1500 3.0651e-05 5.9041000000000006e-05 8068.3 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 26.199 5951
16 -431 0.022652500000000002 -0.003590834 1500 1.5375e-05 -2.2067e-06 24678.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 8.5656 5951
16 -431 -0.00686325 0.009431090000000001 1500 -4.7875e-06 6.079500000000001e-06 14635.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 14.444 5951
16 431 0.13841436 -0.1628414 1500 9.231799999999999e-05 -0.00010857 1646.2 21 21 0.25488 3.0389e-06 1.84 128.41 15544
16 -431 0.18807820000000003 -0.12103362000000001 1500 0.00012541 -8.063100000000001e-05 3270.8 21 21 0.26900999999999997 6.5317000000000005e-09 0.89443 64.627 5092
16 -431 -0.03492996 -0.061674900000000005 1500 -2.3098e-05 -4.0995e-05 14084.0 21 21 0.35867 2.9318000000000003e-05 6.1097 15.009 18907
16 -431 -0.021177719999999997 -0.15736440000000002 1500 -1.4085999999999999e-05 -0.00010522 1794.8 21 21 0.34231 1.2704000000000002e-06 1.1298 117.77 3842
16 -431 -0.0302172 0.10556995999999999 1500 -1.986e-05 7.0098e-05 9424.5 21 21 0.35867 2.9318000000000003e-05 6.1097 22.429000000000002 18907
16 -431 0.12194115999999999 -0.1540742 1500 8.1158e-05 -0.00010271 7954.6 21 21 0.27473000000000003 2.1655999999999998e-07 1.788 26.573 12244
16 -431 0.01535232 -0.03254488 1500 1.0315999999999999e-05 -2.1544000000000002e-05 21435.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 9.8615 5951
16 -431 0.0795327 -0.04935966 1500 5.2885e-05 -3.2833e-05 14990.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 14.100999999999999 5951
16 -431 -0.015608700000000001 -0.08085264 1500 -1.0185e-05 -5.4032e-05 5058.3 2 21 0.51126 6.0765e-09 0.9368200000000001 41.788999999999994 9442
16 -431 -0.04891576 0.00454951 1500 -3.2388e-05 2.9505e-06 9991.6 21 21 0.35867 2.9318000000000003e-05 6.1097 21.156 18907
16 -431 -0.01844486 -0.062395479999999996 1500 -1.2093e-05 -4.1574e-05 10608.0 21 21 0.35867 2.9318000000000003e-05 6.1097 19.927 18907
16 -431 -0.176059 0.11757884000000002 1500 -0.00011745 7.8342e-05 2509.4 21 21 0.25559 2.4854e-08 0.89443 84.236 15835
16 -431 0.09445072 0.025678519999999996 1500 6.2736e-05 1.7126e-05 14741.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 14.34 5951
16 -431 -0.09902096000000002 -0.06658338 1500 -6.6148e-05 -4.4718999999999997e-05 14157.0 21 21 0.35867 2.9318000000000003e-05 6.1097 14.931 18907
16 -431 -0.0313344 -0.0503785 1500 -2.122e-05 -3.3675e-05 5749.4 21 21 0.1055 2.5233e-06 2.7711 36.766 16168
16 -431 0.03923042 -0.03347096 1500 2.5971e-05 -2.2648e-05 3990.5 21 3 0.28423000000000004 1.5372e-05 1.5604 52.971000000000004 10255
16 -431 0.05141806 0.02461154 1500 3.4253e-05 1.6727e-05 12985.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 16.279 5951
16 -431 0.050784060000000006 -0.008498964000000001 1500 3.4053e-05 -6.038200000000001e-06 18241.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 11.588 5951
16 -431 0.02784794 -0.021039060000000002 1500 1.8547e-05 -1.4303e-05 11720.0 21 21 0.35867 2.9318000000000003e-05 6.1097 18.035999999999998 18907
16 -431 -0.03110508 0.10429777999999999 1500 -2.0554e-05 6.9439e-05 7461.5 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 28.33 5951
16 -431 -0.01563576 0.06168102 1500 -1.0388e-05 4.1001e-05 3591.4 21 21 0.25559 2.4854e-08 0.89443 58.858000000000004 15835
16 431 0.07081103999999999 -0.1697692 1500 4.7452e-05 -0.00011346 1277.7 2 21 0.57201 2.9306e-08 1.157 165.44 16413
16 431 0.197105 -0.11066528 1500 0.00013175 -7.3564e-05 1523.5 21 21 0.16504000000000002 3.9644e-06 3.1982 138.75 809
16 -431 0.05808846 0.014125538000000002 1500 3.8773e-05 9.181900000000001e-06 13166.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 16.055 5951
16 431 0.1976124 0.08696874 1500 0.00013162 5.8087e-05 595.19 21 21 0.26050999999999996 8.3713e-08 1.9103 355.15 19433
16 -431 -0.01646106 -0.11223359999999999 1500 -1.0902999999999999e-05 -7.518e-05 2538.5 21 21 0.25559 2.4854e-08 0.89443 83.27 15835
16 431 -0.006297292 -0.07597072 1500 -4.1346e-06 -5.0736000000000003e-05 3524.8 21 21 0.48165 6.3419e-08 1.42 59.97 17401
16 -431 0.06043326 -0.08998502 1500 4.0013000000000005e-05 -6.0201e-05 13819.0 21 21 0.29433000000000004 9.273799999999999e-08 1.6319 15.296 5951
16 -431 -0.050696279999999996 -0.07766262 1500 -3.4114e-05 -5.1581000000000006e-05 14844.0 21 21 0.35867 2.9318000000000003e-05 6.1097 14.24 18907
16 -431 0.18770699999999998 -0.1704616 1500 0.00012485 -0.00011358 5307.0 21 21 0.34231 1.2704000000000002e-06 1.1298 39.830999999999996 3842
16 431 -0.10340718 0.09226357999999998 1500 -6.8909e-05 6.172899999999999e-05 909.15 21 21 0.33207 2.1256e-07 0.98972 232.5 8533
16 -431 -0.12268666 0.027116579999999998 1500 -8.1683e-05 1.7879e-05 3895.7 21 3 0.28423000000000004 1.5372e-05 1.5604 54.26 10255
