* FASER$\nu$2 $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\bar{\nu}_{\mu}$'
   IndexDataset = 141
   Reaction = 'CC nup'

   NData = 145
   NColumn = 7
   ColumnType = 'Flag',2*'Bin','Sigma',3*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor','syst:C'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_m14/nub_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 3*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat           uncor          syst:C
  0        0.002845           55000               0               0               0               0
  1        0.003905               7         2.47457         12.8787         1.19023         1.19023
  1        0.003905              55         2.48943         29.2508          1.1419          1.1419
  0        0.003905             550               0               0               0               0
  0        0.003905            5500               0               0               0               0
  0        0.003905           55000               0               0               0               0
  1        0.005365               7         1.60805         10.2107        0.829231        0.829231
  1        0.005365              55         1.59111         17.4003         1.43437         1.43437
  0        0.005365             550               0               0               0               0
  0        0.005365            5500               0               0               0               0
  0        0.005365           55000               0               0               0               0
  1         0.00737               7         1.07721         8.26457         1.66693         1.66693
  1         0.00737              55          1.0392         10.9051         1.23856         1.23856
  0         0.00737             550               0               0               0               0
  0         0.00737            5500               0               0               0               0
  0         0.00737           55000               0               0               0               0
  1        0.010125               7        0.906358          6.3149         0.79153         0.79153
  1        0.010125              55        0.862184         6.78852         1.00137         1.00137
  0        0.010125             550        0.689128         5121.05         5.26316         5.26316
  0        0.010125            5500               0               0               0               0
  0        0.010125           55000               0               0               0               0
  1         0.01391               7        0.624022         5.54363         1.96198         1.96198
  1         0.01391              55        0.589115         5.12993         1.52634         1.52634
  0         0.01391             550        0.456352         445.982         2.16786         2.16786
  0         0.01391            5500               0               0               0               0
  0         0.01391           55000               0               0               0               0
  1         0.01911               7        0.366522         5.43109         2.75505         2.75505
  1         0.01911              55        0.338688         4.33972         1.31387         1.31387
  0         0.01911             550        0.263815         94.1899         2.35634         2.35634
  0         0.01911            5500               0               0               0               0
  0         0.01911           55000               0               0               0               0
  1        0.026255               7        0.310885         4.51577         2.98808         2.98808
  1        0.026255              55        0.299433         3.10899         1.28105         1.28105
  1        0.026255             550        0.223152         29.7178        0.703164        0.703164
  0        0.026255            5500               0               0               0               0
  0        0.026255           55000               0               0               0               0
  1         0.03607               7          0.2261         4.07394         1.86788         1.86788
  1         0.03607              55        0.221004         2.52685         1.34956         1.34956
  1         0.03607             550        0.152511         13.7785         1.12357         1.12357
  0         0.03607            5500               0               0               0               0
  0         0.03607           55000               0               0               0               0
  1        0.049555               7        0.120448         4.24185         4.35904         4.35904
  1        0.049555              55        0.111506         2.44653        0.915636        0.915636
  1        0.049555             550       0.0674994         8.96148        0.738482        0.738482
  0        0.049555            5500               0               0               0               0
  0        0.049555           55000               0               0               0               0
  1         0.06808               7        0.102896         3.68164          5.6932          5.6932
  1         0.06808              55       0.0986961         1.98895        0.912861        0.912861
  1         0.06808             550        0.056273         5.13757          1.1363          1.1363
  0         0.06808            5500               0               0               0               0
  0         0.06808           55000               0               0               0               0
  1         0.09353               7       0.0773215          3.4285         9.12468         9.12468
  1         0.09353              55       0.0746965         1.72866         1.02192         1.02192
  1         0.09353             550       0.0388866         3.43612        0.385362        0.385362
  0         0.09353            5500       0.0170923         9308.33         8.33333         8.33333
  0         0.09353           55000               0               0               0               0
  1          0.1285               7       0.0412477         3.64122         10.3285         10.3285
  1          0.1285              55       0.0363413         1.83516         1.19784         1.19784
  1          0.1285             550       0.0147639         3.15641        0.511497        0.511497
  0          0.1285            5500      0.00583714         658.586         1.95143         1.95143
  0          0.1285           55000               0               0               0               0
  1         0.17654               7       0.0324414         3.70365         16.9842         16.9842
  1         0.17654              55       0.0290001         1.68331         1.06314         1.06314
  1         0.17654             550       0.0128204         2.44471        0.722245        0.722245
  0         0.17654            5500       0.0051027          103.41         1.32923         1.32923
  0         0.17654           55000               0               0               0               0
  1         0.24253               7       0.0241102         3.60502         21.9094         21.9094
  1         0.24253              55        0.021503         1.52105         1.43497         1.43497
  1         0.24253             550       0.0103872         1.90397        0.494322        0.494322
  1         0.24253            5500      0.00368808         32.3306        0.755208        0.755208
  0         0.24253           55000               0               0               0               0
  1         0.33319               7       0.0124222         3.88549         14.1724         14.1724
  1         0.33319              55       0.0103252          1.7025         1.93624         1.93624
  1         0.33319             550      0.00493856         1.99575        0.375411        0.375411
  1         0.33319            5500      0.00122574         21.1856        0.786435        0.786435
  0         0.33319           55000               0               0               0               0
  1        0.457745               7       0.0071351         4.84777         25.7377         25.7377
  1        0.457745              55      0.00529176         1.89266         2.97125         2.97125
  1        0.457745             550      0.00251131         2.11145         0.48594         0.48594
  1        0.457745            5500      0.00043722         15.4989         0.54452         0.54452
  0        0.457745           55000               0               0               0               0
  1        0.628865               7       0.0049545         5.57598         13.6954         13.6954
  1        0.628865              55      0.00375405         1.73276         3.57778         3.57778
  1        0.628865             550      0.00197242         1.75891        0.845257        0.845257
  1        0.628865            5500     0.000331055         8.55265        0.623732        0.623732
  0        0.628865           55000               0               0               0               0
  1         0.86395               7       0.0020179         7.04855         43.7026         43.7026
  1         0.86395              55      0.00152335         2.16545         2.99642         2.99642
  1         0.86395             550     0.000862383         2.02962        0.897506        0.897506
  1         0.86395            5500     0.000146656         7.10815        0.585068        0.585068
  0         0.86395           55000     4.24522e-07               0               0               0
