* FASER$\nu$ $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$ $\nu_{\mu}$'
   IndexDataset = 137
   Reaction = 'CC nup'

   NData = 145
   NColumn = 7
   ColumnType = 'Flag',2*'Bin','Sigma',3*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor','syst:C'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv_14/nu_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 3*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat           uncor          syst:C
  0        0.003905               7         2.17671         53.8118         15.0194         15.0194
  0        0.003905              55         2.57158         76.4925         15.5746         15.5746
  0        0.003905             550               0               0               0               0
  0        0.003905            5500               0               0               0               0
  0        0.003905           55000               0               0               0               0
  0        0.005365               7         1.37467         50.5849         11.6232         11.6232
  1        0.005365              55         1.68112         48.6167         18.7331         18.7331
  0        0.005365             550               0               0               0               0
  0        0.005365            5500               0               0               0               0
  0        0.005365           55000               0               0               0               0
  1         0.00737               7        0.921722         47.8822         7.88599         7.88599
  1         0.00737              55         1.10892         31.5343         21.0232         21.0232
  0         0.00737             550               0               0               0               0
  0         0.00737            5500               0               0               0               0
  0         0.00737           55000               0               0               0               0
  1        0.010125               7        0.779112         42.9833         2.50344         2.50344
  1        0.010125              55        0.912011         20.2507         22.2939         22.2939
  0        0.010125             550        0.812269         2932.76         7.75862         7.75862
  0        0.010125            5500               0               0               0               0
  0        0.010125           55000               0               0               0               0
  1         0.01391               7        0.551823         41.7206         1.98063         1.98063
  1         0.01391              55         0.62044         16.1759         22.2898         22.2898
  0         0.01391             550         0.55437         450.731         6.27794         6.27794
  0         0.01391            5500               0               0               0               0
  0         0.01391           55000               0               0               0               0
  1         0.01911               7        0.325762         43.7504          5.8977          5.8977
  1         0.01911              55        0.363664         15.1357         20.1344         20.1344
  0         0.01911             550        0.348498         153.541         5.03796         5.03796
  0         0.01911            5500               0               0               0               0
  0         0.01911           55000               0               0               0               0
  1        0.026255               7        0.280285         43.0449          9.5754          9.5754
  1        0.026255              55        0.310313         12.8744         16.5297         16.5297
  0        0.026255             550        0.297303         64.6576         6.03637         6.03637
  0        0.026255            5500               0               0               0               0
  0        0.026255           55000               0               0               0               0
  0         0.03607               7        0.212373         54.8021         16.4633         16.4633
  1         0.03607              55        0.225268         12.3816         10.7485         10.7485
  1         0.03607             550        0.210766          34.521           9.702           9.702
  0         0.03607            5500               0               0               0               0
  0         0.03607           55000               0               0               0               0
  0        0.049555               7        0.125719         133.148         22.6373         22.6373
  1        0.049555              55         0.11749         13.7518         3.86561         3.86561
  1        0.049555             550        0.109018         23.5478         12.3644         12.3644
  0        0.049555            5500               0               0               0               0
  0        0.049555           55000               0               0               0               0
  0         0.06808               7               0               0               0               0
  1         0.06808              55        0.101181         12.6749           3.255           3.255
  1         0.06808             550       0.0910752         15.1607         12.9546         12.9546
  0         0.06808            5500               0               0               0               0
  0         0.06808           55000               0               0               0               0
  0         0.09353               7               0               0               0               0
  1         0.09353              55       0.0763308         11.9357         4.01169         4.01169
  1         0.09353             550       0.0657809         11.2856          11.366          11.366
  0         0.09353            5500       0.0422669         4367.31         23.0769         23.0769
  0         0.09353           55000               0               0               0               0
  0          0.1285               7               0               0               0               0
  1          0.1285              55       0.0403181         13.3348         5.79845         5.79845
  1          0.1285             550       0.0313473         10.7638         6.75555         6.75555
  0          0.1285            5500       0.0235939         399.426         10.3861         10.3861
  0          0.1285           55000               0               0               0               0
  0         0.17654               7               0               0               0               0
  1         0.17654              55       0.0304579         14.2819         9.49448         9.49448
  1         0.17654             550       0.0243164         9.49228        0.731207        0.731207
  0         0.17654            5500       0.0194178         118.302         22.0075         22.0075
  0         0.17654           55000               0               0               0               0
  0         0.24253               7               0               0               0               0
  1         0.24253              55       0.0225061         16.0608         15.4915         15.4915
  1         0.24253             550       0.0174261         8.11075         3.45063         3.45063
  0         0.24253            5500       0.0135176         53.1301         24.1343         24.1343
  0         0.24253           55000               0               0               0               0
  0         0.33319               7               0               0               0               0
  1         0.33319              55       0.0114762         24.5815         26.0846         26.0846
  1         0.33319             550      0.00815831         8.24335         2.01146         2.01146
  1         0.33319            5500      0.00555648         35.2757         17.5995         17.5995
  0         0.33319           55000               0               0               0               0
  0        0.457745               7               0               0               0               0
  0        0.457745              55      0.00548909         58.3822         55.7147         55.7147
  1        0.457745             550      0.00381241         8.65177         4.01795         4.01795
  1        0.457745            5500      0.00246718         24.1346         9.24882         9.24882
  0        0.457745           55000               0               0               0               0
  0        0.628865               7               0               0               0               0
  0        0.628865              55               0               0               0               0
  1        0.628865             550      0.00267239         8.44207         7.87134         7.87134
  1        0.628865            5500      0.00150765         16.2657         4.86245         4.86245
  0        0.628865           55000               0               0               0               0
  0         0.86395               7               0               0               0               0
  0         0.86395              55               0               0               0               0
  1         0.86395             550      0.00111096         11.4637         12.8234         12.8234
  1         0.86395            5500     0.000536414         16.2488         1.91814         1.91814
  0         0.86395           55000               0               0               0               0
