* FASER$\nu$2 $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 142
   Reaction = 'CC nup'

   NData = 60
   NColumn = 7
   ColumnType = 'Flag',2*'Bin','Sigma',3*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor','syst:C'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_NU/nu_A_1-XSFPFCC_charm.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_NUB/nub_A_1-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 3*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag              x                  Q2               Sigma                stat               uncor              syst:C
  1          0.01897474            48.42158    2.65861557743478    4.04527566798803    7.26651480637813    7.26651480637813
  1          0.01947225             131.994    2.62530938828177    45.3131968141306     13.043637702976     13.043637702976
  1          0.02594167            7.205886    2.34960228097999    6.74428256412303    29.4139185708577    29.4139185708577
  1          0.02598053            51.29325    2.53978587433415    3.06379609204234    7.65999527841621    7.65999527841621
  1          0.02639133            153.4399    2.50242001254037    17.2967760558758    10.2813456305255    10.2813456305255
  1          0.03557055            7.374244    2.22473210789972    7.88941609418632    42.8834191361895    42.8834191361895
  1          0.03566166            52.28651    2.34955748693225    2.56140297801208     10.640543894343     10.640543894343
  1          0.03618693             184.134    2.31572051888131    9.24281961599069    9.05020183197188    9.05020183197188
  0          0.04820685            7.673717    2.08560500037011    9.49116868245952    69.8071932864918    69.8071932864918
  1          0.04897279            53.87375    2.12985557322166    2.74831487118707    6.53573084078605    6.53573084078605
  1          0.04957802            226.6382    2.11824092853665    6.57572006927362    6.71517369286492    6.71517369286492
  1          0.06715395            55.26338     2.1071652274512    2.37445467338498    7.09083821568371    7.09083821568371
  1          0.06803198            287.6338     2.0949373119703    4.10731342289907    4.71942282925815    4.71942282925815
  1          0.09212532            57.00281    2.07291977553584    2.18087435079163    11.7437365788589    11.7437365788589
  1          0.09330445             365.947      2.062537019993    2.92328763086463    6.09295197349767    6.09295197349767
  0           0.1052238            1035.315    2.03617887891861    6826.24861690986    112.326293438092    112.326293438092
  1           0.1267209            60.59327    2.02346015184678     2.6903093495801    10.2729426093776    10.2729426093776
  1           0.1276447            444.8369    2.01836172053081     2.8961218233513    5.15012279751021    5.15012279751021
  0            0.134926            1128.952    2.01233444311079    153.435825699982      12.17594453239      12.17594453239
  1           0.1740196            61.60985    2.01660690879582    2.73396619131789     12.248430227943     12.248430227943
  1           0.1747921            487.6005    2.01363827221252    2.43134983566306     7.1748655984773     7.1748655984773
  1           0.1799304            1270.491    2.00985935617198    36.8473119724804    7.29117146497784    7.29117146497784
  1           0.2384199            64.61185    2.01167118744204    2.91318955387328    16.9676946291239    16.9676946291239
  1           0.2398246            514.0246    2.00953988882887    1.97177903661749    3.74234912265171    3.74234912265171
  1           0.2446001            1462.042    2.00642997114233    15.0791084935536    5.37117704551065    5.37117704551065
  1           0.3266705            65.29731    2.00469585157502    3.61378334585797     15.224304853067     15.224304853067
  1           0.3286942            533.5003    2.00356939851126    2.21930905804973    6.72387210743215    6.72387210743215
  1           0.3339514            1750.704    2.00197701206271    11.0561351436944    5.41364660063477    5.41364660063477
  1           0.4455657            66.63131    2.00181415153469     4.7870379939034    29.8289968440911    29.8289968440911
  1           0.4516526             539.366    2.00126575644952    2.64441583484711    7.64074663008709    7.64074663008709
  1           0.4566834            2135.987    2.00062047777914    8.69463780388729    5.39903505314374    5.39903505314374
  1            0.618063            549.8954    2.00090816114342    2.45330681930537    6.33791686518393    6.33791686518393
  1           0.6238343            2648.665    2.00041256764784    5.76650131590315    3.77974609892038    3.77974609892038
  1            0.847498            558.2213    2.00037146364235     3.0402620314836    6.59465787799207    6.59465787799207
  1           0.8514353            3251.184    2.00015631406931    5.49807274715286    4.46184703251842    4.46184703251842
  0           0.9977282             10167.7    2.00000059521689                   0                   0                   0
