* FASER$\nu$2 $\nu_{\mu}$b CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\nu_{\mu}$b'
   IndexDataset = 138
   Reaction = 'CC nup'

   NData = 60
   NColumn = 7
   ColumnType = 'Flag',2*'Bin','Sigma',3*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor','syst:C'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_NUB/nub_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 3*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #nu_{#mu}b@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #nu_{#mu}b@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #nu_{#mu}b@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #nu_{#mu}b@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat                   uncor                  syst:C
  0            0.0004653642                4.499471    8.13073862069237e+16        263575.847005469        282.842998310435        282.842998310435
  0            0.0006023158                4.804296        36155968553885.8        3190.05067552612        52.5180689995977        52.5180689995977
  0             0.000805487                5.295361         62585827.675925        439.872143521219        33.0397161926709        33.0397161926709
  0             0.001103386                6.165672        16933237.5120905         154.35028824671        21.9211634884642        21.9211634884642
  0             0.001199512                10.83793        6317176.33824593        40396.7969033033        133.925115293857        133.925115293857
  0             0.001502325                6.605884        1002988.60728933        66.5751112604285        14.4445089582319        14.4445089582319
  0             0.001550446                11.82182         442745.34118924        1208.42479620184        38.5088855763008        38.5088855763008
  1             0.002056204                6.711767        3791.99713028564        36.8274226888296        16.0586489788794        16.0586489788794
  0             0.002088313                13.65257        2047.97664658253        238.930924676968        23.9119315035492        23.9119315035492
  1             0.002832968                 6.92208        868.300397822341        23.9361094448178         14.428858633968         14.428858633968
  0             0.002868817                15.88118        759.748760118076        79.0129499439063        17.2044527879245        17.2044527879245
  1             0.003867511                6.969445        311.647035442214        15.1075005608913        14.6984344569647        14.6984344569647
  1             0.003910165                19.23522        321.831833902165         32.152070861069        13.9146638680828        13.9146638680828
  1             0.005332159                6.923533        38.7888585777316        11.6291317181202        8.47390513036684        8.47390513036684
  1             0.005376057                23.72244        40.2324055126967        18.6521303950462         12.887436668797         12.887436668797
  1              0.00728382                6.864471        12.1844239046407        10.1983840634593        11.7334499321562        11.7334499321562
  1             0.007357012                29.85817        11.4155541900614        11.0933413372999        8.77943079048645        8.77943079048645
  1              0.01004141                7.016726         8.1705162861233        7.82736025634349         19.954968339986         19.954968339986
  1              0.01009387                38.41355        7.57732822728454        6.89710402909005         9.8256461680879         9.8256461680879
  0              0.01106434                 105.237        5.17107694417183         44864.418672338        99.4031595588066        99.4031595588066
  1              0.01373133                7.059776         4.2936337890195        6.89896712515629          21.99569829831          21.99569829831
  1              0.01382972                44.86927        3.99188296453802        5.38736839905568        8.34818865670533        8.34818865670533
  0              0.01436363                116.4126        2.93478303568439        541.606068090604        29.4299343570019        29.4299343570019
  1              0.01893405                7.091961        2.35135336244302        7.01797451209752         26.687877855076         26.687877855076
  1              0.01897474                48.42158        2.23080392529811         4.4279382744007        8.48388775987365        8.48388775987365
  0              0.01947225                 131.994        1.87032810519602        111.392450926805        24.4359971634673        24.4359971634673
  1              0.02594167                7.205886        2.05806316608792        5.59908859832492        31.0787908503699        31.0787908503699
  1              0.02598053                51.29325         2.0262773973342        3.27622875349623         8.8543262182667         8.8543262182667
  1              0.02639133                153.4399        1.69899695299531        31.8371703374395        14.4783427953419        14.4783427953419
  1              0.03557055                7.374244        1.68737262859423        6.16952754985405        43.7869854016738        43.7869854016738
  1              0.03566166                52.28651        1.68088034929181        2.62586922450522        12.1693844046041        12.1693844046041
  1              0.03618693                 184.134        1.43510243061791        14.4482052035695        11.7409721601769        11.7409721601769
  0              0.04820685                7.673717        1.32607290066171        6.67796859600694        68.4149501201843        68.4149501201843
  1              0.04897279                53.87375        1.29981396904407        2.57216540884789        6.73148618009248        6.73148618009248
  1              0.04957802                226.6382        1.17286263291259        9.06401706880843        7.86372886424563        7.86372886424563
  1              0.06715395                55.26338        1.26076313075582        2.14683601010825        9.05575990925989        9.05575990925989
  1              0.06803198                287.6338        1.14080487925068        5.23979603883521        5.24627278323196        5.24627278323196
  1              0.09212532                57.00281        1.19089828544587         1.8732201274943        14.0231794411852        14.0231794411852
  1              0.09330445                 365.947        1.09546627015089        3.49301150017112        7.30754706736791        7.30754706736791
  0               0.1052238                1035.315        1.04104482587155        46208.2527738959        112.375317478026        112.375317478026
  1               0.1267209                60.59327        1.08735951714671        2.10171794468582        10.5358616315086        10.5358616315086
  1               0.1276447                444.8369        1.03474369786894        3.23666135604414        5.88072176975309        5.88072176975309
