* FASER$\nu$2 $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\bar{\nu}_{\mu}$'
   IndexDataset = 138
   Reaction = 'CC nup'

   NData = 60
   NColumn = 7
   ColumnType = 'Flag',2*'Bin','Sigma',3*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor','syst:C'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_NUB/nub_A_1-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 3*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag              x                  Q2               Sigma                stat               uncor              syst:C
  0        0.0004653642            4.499471    6970934.46699509    415291.443393737    282.842463449927    282.842463449927
  0        0.0006023158            4.804296    353380.027334944    5035.00761806737    52.2077184585392    52.2077184585392
  0         0.000805487            5.295361    1392.35506820358    700.788074425814    32.7637510319321    32.7637510319321
  0         0.001103386            6.165672    831.769516743096     245.04059036159      21.84692149728      21.84692149728
  0         0.001199512            10.83793    826.412733039159    61752.4885112634     133.78148081626     133.78148081626
  0         0.001502325            6.605884    242.046050171402    106.073759911571    14.3901745264634    14.3901745264634
  0         0.001550446            11.82182    265.921835628323    1853.44587710144    38.4357739954778    38.4357739954778
  0         0.002056204            6.711767    22.2827608893903    59.6910576753148    15.9989211175911    15.9989211175911
  0         0.002088313            13.65257    25.2808691032333     370.53794048061    23.6107876971879    23.6107876971879
  1         0.002832968             6.92208    11.5599777984568    39.0777442178628    14.3209110745734    14.3209110745734
  0         0.002868817            15.88118    16.4988243890693    122.703326676527    16.9346552995081    16.9346552995081
  1         0.003867511            6.969445     7.4118325659288    24.8722041170837    14.2011922171825    14.2011922171825
  0         0.003910165            19.23522    11.6973369433965    50.1443548962988     13.760886335543     13.760886335543
  1         0.005332159            6.923533    3.29670813670097    19.6325104029034    8.96457385483266    8.96457385483266
  1         0.005376057            23.72244    4.70329695571546    29.4939064171821    13.0713223205198    13.0713223205198
  1          0.00728382            6.864471    2.10910985028321       17.8194763169    12.4912717895665    12.4912717895665
  1         0.007357012            29.85817    2.69051241264973    17.8284649201852    8.50250326038898    8.50250326038898
  1          0.01004141            7.016726    1.82947129645615    13.8267065055701    20.2960082267629    20.2960082267629
  1          0.01009387            38.41355    2.26178802305053    11.1444993490685    9.78154732673435    9.78154732673435
  0          0.01106434             105.237    2.12292474867502    66241.7648767551     99.388843497774     99.388843497774
  1          0.01373133            7.059776    1.47225554943731    12.6480782336323    22.0923945212141    22.0923945212141
  1          0.01382972            44.86927    1.70629807178849     8.8473342971626    8.82302983148121    8.82302983148121
  0          0.01436363            116.4126    1.61848321585141    810.683436854499    29.3758038471624    29.3758038471624
  1          0.01893405            7.091961    1.21034497092634    13.8134059785785    28.2893239233393    28.2893239233393
  1          0.01897474            48.42158    1.31900305063944    7.58886262747727    8.27983146623911    8.27983146623911
  0          0.01947225             131.994    1.30263757085233    170.043048111643    24.6138161075347    24.6138161075347
  1          0.02594167            7.205886    1.16610097909939    11.3187638187427    31.3241061904636    31.3241061904636
  1          0.02598053            51.29325    1.26083106312266    5.65501770050175    9.34282689964599    9.34282689964599
  1          0.02639133            153.4399    1.24251414065578    49.0172744039158    14.6188511473822    14.6188511473822
  1          0.03557055            7.374244    1.10509348864837    13.3178770794154     45.765363033368     45.765363033368
  1          0.03566166            52.28651    1.16748967914419    4.66963206344167    12.6742037955451    12.6742037955451
  1          0.03618693             184.134    1.15097078471547    22.7266679510336    11.8576852574476    11.8576852574476
  0          0.04820685            7.673717    1.03708898114996    16.3575464854901    73.7514746415173    73.7514746415173
  1          0.04897279            53.87375     1.0595444964822    5.06007947097189    7.37424969473141    7.37424969473141
  1          0.04957802            226.6382    1.05403851387118    15.0861757006555    8.25084994494533    8.25084994494533
  1          0.06715395            55.26338    1.04871751169232     4.3543223214174    7.93071817551997    7.93071817551997
  1          0.06803198            287.6338    1.04299205452551      8.983364349318    5.44423336717384    5.44423336717384
  1          0.09212532            57.00281    1.03233219084253    4.01046671923938    13.5190459195219    13.5190459195219
  1          0.09330445             365.947    1.02761416001795    6.22670200589952    7.56539257255761    7.56539257255761
  0           0.1052238            1035.315    1.01532927644441     75062.823838576    112.384240738696    112.384240738696
  1           0.1267209            60.59327    1.00862410011199    5.36976500837206    11.7973888153131    11.7973888153131
  1           0.1276447            444.8369    1.00660311728016    6.58789789456141    6.11550226376312    6.11550226376312
  0            0.134926            1128.952    1.00409790512787    1319.25712483614     24.294443334431     24.294443334431
  1           0.1740196            61.60985    1.00576429280976    5.76479928642262    12.8053108873723    12.8053108873723
  1           0.1747921            487.6005    1.00473623495065    5.75435289879235    8.71526778651251    8.71526778651251
  0           0.1799304            1270.491    1.00327430589752    200.023165374367    11.5319154043738    11.5319154043738
  1           0.2384199            64.61185     1.0040142227078     6.1504869849227    18.8572697446691    18.8572697446691
  1           0.2398246            514.0246    1.00329869648806    4.57886713478193    4.71657822850988    4.71657822850988
