* FASER$\nu$2_optimistic $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 optimistic $\nu_{\mu}$'
   IndexDataset = 143
   Reaction = 'CC nup'

   NData = 145
   NColumn = 7
   ColumnType = 'Flag',2*'Bin','Sigma',3*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor','syst:C'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_14/nu_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 3*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2_optimistic #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2_optimistic #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2_optimistic #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2_optimistic #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat           uncor          syst:C
  0        0.002845           55000               0               0               0               0
  1        0.003905               7          2.6206         8.85784         1.33738         1.33738
  1        0.003905              55         2.69092         14.8845        0.992887        0.992887
  0        0.003905             550               0               0               0               0
  0        0.003905            5500               0               0               0               0
  0        0.003905           55000               0               0               0               0
  1        0.005365               7         1.70216         7.41995         2.11313         2.11313
  1        0.005365              55          1.7402         9.86122        0.935776        0.935776
  0        0.005365             550               0               0               0               0
  0        0.005365            5500               0               0               0               0
  0        0.005365           55000               0               0               0               0
  1         0.00737               7         1.13868         6.30749         1.94371         1.94371
  1         0.00737              55         1.16065         6.72083         1.27721         1.27721
  0         0.00737             550               0               0               0               0
  0         0.00737            5500               0               0               0               0
  0         0.00737           55000               0               0               0               0
  1        0.010125               7        0.948418         5.05087         2.83355         2.83355
  1        0.010125              55         0.96917         4.42462        0.562528        0.562528
  0        0.010125             550        0.810588          555.35          3.5461          3.5461
  0        0.010125            5500               0               0               0               0
  0        0.010125           55000               0               0               0               0
  1         0.01391               7        0.649681         4.56332         2.08395         2.08395
  1         0.01391              55        0.672667         3.45347         1.04745         1.04745
  0         0.01391             550        0.555137         77.8726         1.47055         1.47055
  0         0.01391            5500               0               0               0               0
  0         0.01391           55000               0               0               0               0
  1         0.01911               7        0.381241         4.52779         1.66848         1.66848
  1         0.01911              55        0.398382         2.93157        0.897867        0.897867
  1         0.01911             550        0.345144         25.5025         1.04424         1.04424
  0         0.01911            5500               0               0               0               0
  0         0.01911           55000               0               0               0               0
  1        0.026255               7        0.321884         3.94724         1.49967         1.49967
  1        0.026255              55        0.346817         2.16208         0.74388         0.74388
  1        0.026255             550        0.292887         10.7166        0.952943        0.952943
  0        0.026255            5500               0               0               0               0
  0        0.026255           55000               0               0               0               0
  1         0.03607               7        0.236102         3.70072         2.19523         2.19523
  1         0.03607              55        0.253922          1.7721        0.792135        0.792135
  1         0.03607             550        0.208209         5.87069        0.786453        0.786453
  0         0.03607            5500               0               0               0               0
  0         0.03607           55000               0               0               0               0
  1        0.049555               7        0.126328         4.00195         10.6304         10.6304
  1        0.049555              55        0.131674         1.68282         1.33538         1.33538
  1        0.049555             550        0.108143         4.00096        0.535471        0.535471
  0        0.049555            5500               0               0               0               0
  0        0.049555           55000               0               0               0               0
  1         0.06808               7        0.108418         4.01845         14.7671         14.7671
  1         0.06808              55        0.113084         1.39411        0.869247        0.869247
  1         0.06808             550       0.0905316         2.47497        0.697605        0.697605
  0         0.06808            5500               0               0               0               0
  0         0.06808           55000               0               0               0               0
  1         0.09353               7       0.0826228         4.55916         15.8193         15.8193
  1         0.09353              55       0.0841783         1.23903          1.0867          1.0867
  1         0.09353             550       0.0653732         1.72163        0.362782        0.362782
  0         0.09353            5500       0.0423253         648.005         3.23394         3.23394
  0         0.09353           55000               0               0               0               0
  0          0.1285               7       0.0446067         6.65471         78.2524         78.2524
  1          0.1285              55       0.0417157          1.2867        0.829979        0.829979
  1          0.1285             550       0.0312392         1.47961        0.462219        0.462219
  0          0.1285            5500       0.0234261         54.9239        0.841335        0.841335
  0          0.1285           55000               0               0               0               0
  0         0.17654               7       0.0342373         17.5739         110.081         110.081
  1         0.17654              55       0.0324713         1.22699          2.0397          2.0397
  1         0.17654             550       0.0250035          1.1485        0.386994        0.386994
  1         0.17654            5500       0.0189496          14.123        0.617602        0.617602
  0         0.17654           55000               0               0               0               0
  0         0.24253               7               0         41.4383         282.843         282.843
  1         0.24253              55       0.0235342         1.17433         1.69214         1.69214
  1         0.24253             550       0.0180551         0.92152        0.564502        0.564502
  1         0.24253            5500       0.0127938         6.09131        0.326394        0.326394
  0         0.24253           55000               0               0               0               0
  0         0.33319               7               0               0               0               0
  1         0.33319              55       0.0112538         1.39403         4.14842         4.14842
  1         0.33319             550      0.00805008        0.940982        0.557308        0.557308
  1         0.33319            5500      0.00497393         4.13505        0.155587        0.155587
  0         0.33319           55000               0               0               0               0
  0        0.457745               7               0               0               0               0
  1        0.457745              55      0.00552841         1.61912          4.6034          4.6034
  1        0.457745             550      0.00394003        0.947871        0.424273        0.424273
  1        0.457745            5500      0.00222126         2.87527        0.420333        0.420333
  0        0.457745           55000               0               0               0               0
  0        0.628865               7               0               0               0               0
  1        0.628865              55      0.00392916         1.70112         11.6242         11.6242
  1        0.628865             550        0.002746        0.842745        0.630174        0.630174
  1        0.628865            5500      0.00144744         1.93297        0.412838        0.412838
  0        0.628865           55000               0               0               0               0
  0         0.86395               7               0               0               0               0
  1         0.86395              55      0.00171317         2.24477         16.8364         16.8364
  1         0.86395             550      0.00113632         1.02487         0.86536         0.86536
  1         0.86395            5500     0.000544377         1.84895        0.609391        0.609391
  0         0.86395           55000     1.24537e-05               0               0               0
