* FASER$\nu$2 $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\nu_{\mu}$'
   IndexDataset = 139
   Reaction = 'CC nup'

   NData = 145
   NColumn = 6
   ColumnType = 'Flag',2*'Bin','Sigma',2*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_14/nu_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 2*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat           uncor
  0        0.000120        7.000000    0.000000e+00        0.000000        0.000000
  0        0.000120       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000120      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000120     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000120    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.000165        7.000000    0.000000e+00        0.000000        0.000000
  0        0.000165       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000165      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000165     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000165    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.000225        7.000000    0.000000e+00        0.000000        0.000000
  0        0.000225       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000225      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000225     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000225    55000.000000    0.000000e+00        0.000000        0.000000
  0        0.000310        7.000000    0.000000e+00        0.000000        0.000000
  0        0.000310       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000310      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000310     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000310    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.000460        4.300000    1.745822e+01     1785.668790       12.738854
  0        0.000425       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000425      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000425     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000425    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.000600        4.700000    1.419711e+01      273.951220       12.375235
  0        0.000580       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000580      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000580     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000580    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.000810        5.300000    8.231898e+00       99.007019       10.834575
  0        0.000795       55.000000    0.000000e+00        0.000000        0.000000
  0        0.000795      550.000000    0.000000e+00        0.000000        0.000000
  0        0.000795     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.000795    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.001100        5.800000    7.564844e+00       40.950916       12.773746
  1        0.001170       10.900000    7.163083e+00      835.216179       11.227336
  0        0.001095      550.000000    0.000000e+00        0.000000        0.000000
  0        0.001095     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.001095    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.001510        6.300000    6.110827e+00       21.002032       14.704784
  1        0.001550       12.000000    5.911531e+00      142.278184       11.562987
  0        0.001505      550.000000    0.000000e+00        0.000000        0.000000
  0        0.001505     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.001505    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.002060        6.600000    3.508326e+00       13.737249       16.038387
  1        0.002110       13.300000    3.441121e+00       55.162446        9.844720
  0        0.002070      550.000000    0.000000e+00        0.000000        0.000000
  0        0.002070     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.002070    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.002830        6.700000    2.728349e+00        8.738042       18.280580
  1        0.002870       15.200000    3.027610e+00       23.306689       12.622173
  0        0.002845      550.000000    0.000000e+00        0.000000        0.000000
  0        0.002845     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.002845    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.003880        6.700000    2.176707e+00        6.356789       16.923533
  1        0.003920       17.900000    2.571580e+00       10.938905       16.675085
  0        0.003905      550.000000    0.000000e+00        0.000000        0.000000
  0        0.003905     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.003905    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.005320        6.700000    1.374675e+00        5.829547       13.599606
  1        0.005370       21.600000    1.681125e+00        6.497934       20.103572
  0        0.005365      550.000000    0.000000e+00        0.000000        0.000000
  0        0.005365     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.005365    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.007280        6.800000    9.217221e-01        5.477848        9.671849
  1        0.007370       26.600000    1.108919e+00        3.962856       22.470020
  0        0.007370      550.000000    0.000000e+00        0.000000        0.000000
  0        0.007370     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.007370    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.009950        7.100000    7.791122e-01        4.941032        3.894954
  1        0.010100       33.200000    9.120108e-01        2.447653       23.718708
  1        0.011090      105.900000    8.122692e-01      502.067053        7.738845
  0        0.010125     5500.000000    0.000000e+00        0.000000        0.000000
  0        0.010125    55000.000000    0.000000e+00        0.000000        0.000000
  1        0.013580        7.300000    5.518233e-01        4.848829        1.923398
  1        0.013840       40.000000    6.204403e-01        1.916315       23.727317
  1        0.014420      115.800000    5.543704e-01       74.144196        6.455567
  0        0.013910     5500.000000    0.000000e+00        0.000000        0.000000
