* FASER$\nu$2 $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 142
   Reaction = 'CC nup'

   NData = 145
   NColumn = 5
   ColumnType = 'Flag',2*'Bin','Sigma',1*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_14/nu_A_1-XSFPFCC.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_m14/nub_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 1*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat
  0         0.00737           55000               0               0
  1        0.010125               7         1.44745         3.54294
  1        0.010125              55         1.30289         3.32207
  0        0.010125             550               0         503.346
  0        0.010125            5500               0               0
  0        0.010125           55000               0               0
  1         0.01391               7         1.02871         3.16116
  1         0.01391              55        0.963232          2.5649
  0         0.01391             550               0         73.4134
  0         0.01391            5500               0               0
  0         0.01391           55000               0               0
  1         0.01911               7        0.717842         3.11542
  1         0.01911              55        0.706623         2.18515
  1         0.01911             550         0.65182         23.3381
  0         0.01911            5500               0               0
  0         0.01911           55000               0               0
  1        0.026255               7        0.503811         2.62959
  1        0.026255              55         0.48862         1.60045
  1        0.026255             550        0.291117         9.43709
  0        0.026255            5500               0               0
  0        0.026255           55000               0               0
  1         0.03607               7        0.356886         2.39483
  1         0.03607              55        0.346724         1.31325
  1         0.03607             550        0.226813         4.96631
  0         0.03607            5500               0               0
  0         0.03607           55000               0               0
  1        0.049555               7        0.241296         2.49055
  1        0.049555              55        0.239473         1.25167
  1        0.049555             550        0.139008         3.31528
  0        0.049555            5500               0               0
  0        0.049555           55000               0               0
  1         0.06808               7        0.166092         2.18834
  1         0.06808              55        0.162069         1.02995
  1         0.06808             550        0.096769         2.01201
  0         0.06808            5500               0               0
  0         0.06808           55000               0               0
  1         0.09353               7        0.117315         2.05914
  1         0.09353              55        0.109114        0.902283
  1         0.09353             550       0.0613144         1.38292
  0         0.09353            5500               0         600.842
  0         0.09353           55000               0               0
  1          0.1285               7       0.0780924         2.18486
  1          0.1285              55       0.0729669        0.936512
  1          0.1285             550       0.0383553         1.19902
  0          0.1285            5500               0         53.1791
  0          0.1285           55000               0               0
  1         0.17654               7       0.0546518         2.24679
  1         0.17654              55       0.0473463        0.864486
  1         0.17654             550       0.0246032        0.934185
  1         0.17654            5500       0.0116169         13.5295
  0         0.17654           55000               0               0
  1         0.24253               7        0.034452         2.21144
  1         0.24253              55       0.0286921        0.800283
  1         0.24253             550       0.0149121        0.754511
  1         0.24253            5500      0.00661624         5.70323
  0         0.24253           55000               0               0
  1         0.33319               7       0.0194708         2.41446
  1         0.33319              55       0.0150716        0.905461
  1         0.33319             550      0.00770659        0.777826
  1         0.33319            5500      0.00268882         3.80124
  0         0.33319           55000               0               0
  1        0.457745               7      0.00874686         3.02726
  1        0.457745              55      0.00607981         1.01958
  1        0.457745             550      0.00299819        0.799228
  1        0.457745            5500     0.000741756         2.60728
  0        0.457745           55000               0               0
  1        0.628865               7      0.00254629         3.49522
  1        0.628865              55      0.00134471        0.971167
  1        0.628865             550     0.000623712         0.71389
  1        0.628865            5500     9.92103e-05         1.72887
  0        0.628865           55000               0               0
  1         0.86395               7     0.000253649         4.46722
  1         0.86395              55     7.24828e-05         1.24657
  1         0.86395             550     2.88842e-05        0.876466
  1         0.86395            5500     4.40607e-06         1.66897
  0         0.86395           55000               0               0
