* FASER$\nu$2_optimistic $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 optimistic $\bar{\nu}_{\mu}$'
   IndexDataset = 144
   Reaction = 'CC nup'

   NData = 145
   NColumn = 5
   ColumnType = 'Flag',2*'Bin','Sigma',1*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_m14/nub_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 1*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2_optimistic #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2_optimistic #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2_optimistic #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2_optimistic #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat
  0        0.005365             550               0               0
  0        0.005365            5500               0               0
  0        0.005365           55000               0               0
  1         0.00737               7         1.11229         9.92237
  1         0.00737              55        0.823574          8.2736
  0         0.00737             550               0               0
  0         0.00737            5500               0               0
  0         0.00737           55000               0               0
  1        0.010125               7        0.727344         8.60018
  1        0.010125              55         0.62299         4.36713
  0        0.010125             550              -0           34600
  0        0.010125            5500               0               0
  0        0.010125           55000               0               0
  1         0.01391               7        0.532315         8.38279
  1         0.01391              55        0.467462          3.1825
  0         0.01391             550               0         994.071
  0         0.01391            5500               0               0
  0         0.01391           55000               0               0
  1         0.01911               7        0.374507         8.91036
  1         0.01911              55        0.350276         3.08118
  0         0.01911             550               0         256.082
  0         0.01911            5500               0               0
  0         0.01911           55000               0               0
  1        0.026255               7        0.270135         8.86061
  1        0.026255              55         0.24336         2.72752
  0        0.026255             550              -0          60.241
  0        0.026255            5500               0               0
  0        0.026255           55000               0               0
  1         0.03607               7        0.209961         11.5655
  1         0.03607              55         0.17874         2.84429
  1         0.03607             550       0.0877403         19.2965
  0         0.03607            5500               0               0
  0         0.03607           55000               0               0
  1        0.049555               7        0.128912         30.8284
  1        0.049555              55        0.126757          3.3246
  1        0.049555             550       0.0473358         9.58848
  0        0.049555            5500               0               0
  0        0.049555           55000               0               0
  0         0.06808               7               0               0
  1         0.06808              55        0.086467          2.9781
  1         0.06808             550        0.039338         4.99076
  0         0.06808            5500               0               0
  0         0.06808           55000               0               0
  0         0.09353               7               0               0
  1         0.09353              55       0.0594618         2.86588
  1         0.09353             550        0.025047         3.42837
  0         0.09353            5500               0               0
  0         0.09353           55000               0               0
  0          0.1285               7               0               0
  1          0.1285              55       0.0415533          3.4157
  1          0.1285             550       0.0156893         3.35471
  0          0.1285            5500               0         1916.18
  0          0.1285           55000               0               0
  0         0.17654               7               0               0
  1         0.17654              55       0.0287602         3.81733
  1         0.17654             550       0.0111249         3.06021
  0         0.17654            5500              -0          373.58
  0         0.17654           55000               0               0
  0         0.24253               7               0               0
  1         0.24253              55        0.018985         4.40468
  1         0.24253             550      0.00778765         2.55107
  0         0.24253            5500               0         95.5852
  0         0.24253           55000               0               0
  0         0.33319               7               0               0
  1         0.33319              55       0.0104438         7.10375
  1         0.33319             550       0.0044524         2.72282
  1         0.33319            5500      0.00110702         40.4987
  0         0.33319           55000               0               0
  0        0.457745               7               0               0
  1        0.457745              55       0.0043859         20.6844
  1        0.457745             550      0.00193782         3.19701
  1        0.457745            5500     0.000277879         19.5027
  0        0.457745           55000               0               0
  0        0.628865               7               0               0
  0        0.628865              55               0               0
  1        0.628865             550     0.000466207         3.00032
  1        0.628865            5500     3.81115e-05         9.71686
  0        0.628865           55000               0               0
  0         0.86395               7               0               0
  0         0.86395              55               0               0
  1         0.86395             550     1.95453e-05         3.97918
  1         0.86395            5500     1.68621e-06          8.1477
  0         0.86395           55000               0               0
