FASERVBAR	1	28
   1	DIS	1.917000000000e-02	5.040000000000e+01	3.942719000000e-01	3.474555745120e-01	0.000000000000e+00	9.432199786205e-02	2.714649145996e+01	
   2	DIS	2.631000000000e-02	5.200000000000e+01	3.116696000000e-01	3.119822262312e-01	0.000000000000e+00	5.132814565869e-02	1.645226597641e+01	
   3	DIS	3.612000000000e-02	5.290000000000e+01	2.406955000000e-01	1.230938817559e-01	0.000000000000e+00	3.074282018759e-02	2.497510010169e+01	
   4	DIS	3.658000000000e-02	1.971000000000e+02	6.698001000000e-01	7.569030113903e-02	0.000000000000e+00	2.653858935111e-02	3.506207394044e+01	
   5	DIS	4.961000000000e-02	5.360000000000e+01	1.834388000000e-01	1.084918065291e-01	0.000000000000e+00	2.135428467020e-02	1.968285472735e+01	
   6	DIS	5.015000000000e-02	2.454000000000e+02	6.275257000000e-01	7.566112545580e-02	0.000000000000e+00	1.578719555138e-02	2.086566312128e+01	
   7	DIS	6.813000000000e-02	5.400000000000e+01	1.380092000000e-01	8.635124697616e-02	0.000000000000e+00	1.198198601872e-02	1.387586912558e+01	
   8	DIS	6.882000000000e-02	3.118000000000e+02	5.949107000000e-01	3.303444053684e-02	0.000000000000e+00	7.464081981701e-03	2.259484907388e+01	
   9	DIS	9.354000000000e-02	7.000000000000e+00	1.390470000000e-02	6.065471729480e-02	0.000000000000e+00	1.688672769222e-02	2.784074915418e+01	
  10	DIS	9.358000000000e-02	5.430000000000e+01	1.029133000000e-01	4.619911599201e-02	0.000000000000e+00	7.139461111911e-03	1.545367472647e+01	
  11	DIS	9.443000000000e-02	4.004000000000e+02	5.676014000000e-01	2.672708990299e-02	0.000000000000e+00	3.796983399679e-03	1.420649765261e+01	
  12	DIS	1.285500000000e-01	5.450000000000e+01	7.627186000000e-02	2.804254210300e-02	0.000000000000e+00	5.116462472342e-03	1.824535897476e+01	
  13	DIS	1.292200000000e-01	4.669000000000e+02	5.045086000000e-01	1.811371827765e-02	0.000000000000e+00	2.587525572999e-03	1.428489464911e+01	
  14	DIS	1.765400000000e-01	7.000000000000e+00	7.390869000000e-03	2.743461530352e-02	0.000000000000e+00	7.958957227044e-03	2.901063907399e+01	
  15	DIS	1.765800000000e-01	5.460000000000e+01	5.620895000000e-02	3.205848294923e-02	0.000000000000e+00	2.997488858789e-03	9.350064578965e+00	
  16	DIS	1.771500000000e-01	4.989000000000e+02	4.164191000000e-01	1.142548889604e-02	0.000000000000e+00	1.443329310125e-03	1.263253873210e+01	
  17	DIS	2.425400000000e-01	7.000000000000e+00	5.385164000000e-03	6.886371877647e-03	0.000000000000e+00	4.844855331385e-03	7.035425064846e+01	
  18	DIS	2.425700000000e-01	5.470000000000e+01	4.129842000000e-02	1.454306931900e-02	0.000000000000e+00	1.654214965517e-03	1.137459314284e+01	
  19	DIS	2.430700000000e-01	5.167000000000e+02	3.312749000000e-01	6.259723383356e-03	0.000000000000e+00	7.695754991901e-04	1.229408157613e+01	
  20	DIS	3.332400000000e-01	5.480000000000e+01	3.029222000000e-02	7.707130876847e-03	0.000000000000e+00	1.024640529061e-03	1.329470778989e+01	
  21	DIS	3.337000000000e-01	5.274000000000e+02	2.573248000000e-01	3.251708060970e-03	0.000000000000e+00	4.898443887263e-04	1.506421792922e+01	
  22	DIS	4.578000000000e-01	5.490000000000e+01	2.217449000000e-02	2.758872103325e-03	0.000000000000e+00	4.544116527791e-04	1.647092129539e+01	
  23	DIS	4.582100000000e-01	5.344000000000e+02	1.965970000000e-01	1.185852175283e-03	0.000000000000e+00	2.158472916768e-04	1.820187171519e+01	
  24	DIS	6.289100000000e-01	5.490000000000e+01	1.619769000000e-02	6.987838184325e-04	0.000000000000e+00	9.564341118863e-05	1.368712449627e+01	
  25	DIS	6.293300000000e-01	5.391000000000e+02	1.482745000000e-01	2.788924327465e-04	0.000000000000e+00	3.843445554068e-05	1.378110376183e+01	
  26	DIS	6.358900000000e-01	2.931200000000e+03	6.023652000000e-01	6.958159956251e-06	0.000000000000e+00	7.861755168283e-06	1.129861230227e+02	
  27	DIS	8.640100000000e-01	5.490000000000e+01	1.181682000000e-02	2.597457400583e-05	0.000000000000e+00	5.424908725047e-06	2.088545792446e+01	
  28	DIS	8.643900000000e-01	5.421000000000e+02	1.107630000000e-01	9.716773747755e-06	0.000000000000e+00	1.423706266083e-06	1.465204709961e+01	
