* FASER$\nu$2 inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 inclusive $\nu_{\mu}+\bar{\nu}_{\mu}$'
   IndexDataset = 141
   Reaction = 'CC nup'

   NData = 44
   NColumn = 9
   ColumnType = 'Flag',2*'Bin','Sigma',5*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const','flux'
   TheoryType = 'expression'
   TermType   = 'reaction','reaction'
   TermName   = 'P','A'
   TermSource = 'PineAPPL','PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nochargediscrimination-a1/nu_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4',
                'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv2_inclusive_nochargediscrimination-a1/nub_A_1-FASERv2_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P+A'

   Percent = 5*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 inclusive #nu_{#mu}+#bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const                    flux
  1              0.04950927                35.20769       0.394403786159767       0.884661765246107              0.03666315                 1.34303                1.942465        0.40302972808795
  1              0.05015155                149.6599        0.29516906588664        2.28841418971356               0.1263005                1.066225                1.242785        0.40302972808795
  1              0.06761975                39.93182       0.270522624239901       0.809029032945844                0.041133                0.668005                  2.4397        0.40302972808795
  1              0.06860058                 164.961       0.197710539224111        1.56091006552274                0.061951                 0.67878                 0.64565        0.40302972808795
  1              0.09268591                45.99114       0.184158081191602       0.773102360343154               0.0258086                 1.32469                2.856465        0.40302972808795
  1              0.09375902                182.3917       0.132366494110228        1.14261250662658              0.04714605                 1.34686                0.903515        0.40302972808795
  1               0.1271235                52.43653       0.118628056486413       0.761238815641309              0.02541385                 3.59044                 3.72111        0.40302972808795
  1               0.1285739                201.4747      0.0840926211600286       0.884894864552398               0.0199639                3.097225                 1.47598        0.40302972808795
  1                0.174497                59.96484       0.081136839102419       0.793967713232919              0.01431035                 5.68225                4.532575        0.40302972808795
  1               0.1765746                220.0716      0.0504895392034658       0.728746555799398               0.0209497                 5.18275                2.099755        0.40302972808795
  1               0.1830539                1151.878      0.0293740424282333        7.79201813407863               0.2603015                 5.79755                 12.5739        0.40302972808795
  1               0.2385765                68.59775        0.04262353046373       0.911668363792484              0.02916755                 7.54965                   5.527        0.40302972808795
  1               0.2420466                238.6949       0.028798549420357       0.656702595928453              0.01486785                 7.02015                 2.54295        0.40302972808795
  1               0.2473268                1220.235       0.013266370710527        4.31315279793523               0.0944145                 6.93395                 6.12695        0.40302972808795
  1               0.3234643                78.53559      0.0281900158941848        1.23997248752505              0.02513385                 8.75525                  7.0263        0.40302972808795
  1               0.3304386                254.8001      0.0164360771113326       0.650516813978996              0.02792695                 7.70665                3.008085        0.40302972808795
  1               0.3364035                1277.508       0.006828074883095         3.0285493665292                0.079943                 6.44365                  1.6306        0.40302972808795
  1               0.4250884                89.48988       0.012077775612431        2.44860769665393               0.0937885                 6.91665                  7.8283        0.40302972808795
  1               0.4457548                273.4909     0.00650078378799819       0.765198246083791              0.01563815                3.580335                2.695785        0.40302972808795
  1               0.4506691                1332.232     0.00242865234692302        2.76272809571775               0.1365215                1.444765                 3.50294        0.40302972808795
  1                0.598373                304.7568     0.00159097733762028        1.29716624631451              0.03232995                 21.9999                  8.4535        0.40302972808795
  1               0.6076142                1404.529    0.000577527493712206        3.75559227424519                0.104598                 32.5048                 6.64315        0.40302972808795
