# x y Q2 xsec_nu xsec_nub
1.784981e-04 8.812203e-01 5.020682e+00 8.898752e+01 8.746272e+01
2.401783e-04 8.740844e-01 5.331036e+00 6.481367e+01 6.351824e+01
3.055488e-04 7.529139e-01 5.596985e+00 5.365341e+01 5.259323e+01
4.404243e-04 6.127861e-01 6.623489e+00 4.136890e+01 4.059756e+01
4.457152e-04 8.382225e-01 1.399511e+01 4.467103e+01 4.368825e+01
5.812583e-04 5.713679e-01 6.277573e+00 3.025567e+01 2.962459e+01
5.953709e-04 8.546601e-01 1.426579e+01 3.141986e+01 3.057315e+01
8.052628e-04 5.069725e-01 6.248574e+00 2.168354e+01 2.119607e+01
8.239379e-04 7.134385e-01 1.488825e+01 2.366938e+01 2.300992e+01
1.104449e-03 4.924048e-01 6.547589e+00 1.536414e+01 1.495330e+01
1.086052e-03 6.445710e-01 1.721569e+01 1.855894e+01 1.801390e+01
1.497810e-03 4.097282e-01 6.701461e+00 1.156970e+01 1.126248e+01
1.533888e-03 6.352667e-01 2.174458e+01 1.297150e+01 1.251129e+01
2.059675e-03 3.581626e-01 6.553106e+00 8.202681e+00 7.965101e+00
2.072371e-03 6.043153e-01 2.447092e+01 9.619425e+00 9.235118e+00
2.825696e-03 2.830380e-01 6.638260e+00 6.019689e+00 5.849371e+00
2.857381e-03 5.825147e-01 2.730243e+01 6.698860e+00 6.376138e+00
3.905545e-03 2.454086e-01 6.892390e+00 4.263674e+00 4.131560e+00
3.910983e-03 5.323729e-01 3.080908e+01 4.802876e+00 4.539118e+00
4.027834e-03 8.422346e-01 1.280914e+02 4.496474e+00 4.150151e+00
5.352482e-03 2.047441e-01 6.878986e+00 3.018795e+00 2.919469e+00
5.361878e-03 4.876496e-01 3.459812e+01 3.402035e+00 3.186679e+00
5.499195e-03 7.583945e-01 1.386944e+02 3.176984e+00 2.890623e+00
7.353499e-03 1.836184e-01 7.073527e+00 2.116181e+00 2.037285e+00
7.393677e-03 4.314827e-01 3.677927e+01 2.387942e+00 2.217358e+00
7.457224e-03 7.205975e-01 1.518474e+02 2.205595e+00 1.964077e+00
1.010195e-02 1.372237e-01 6.942224e+00 1.498697e+00 1.444752e+00
1.009787e-02 3.928315e-01 3.900013e+01 1.672351e+00 1.534132e+00
1.025869e-02 6.713058e-01 1.703713e+02 1.514827e+00 1.314464e+00
1.379086e-02 1.124371e-01 7.010920e+00 1.059711e+00 1.019946e+00
1.386940e-02 3.440282e-01 4.133660e+01 1.168702e+00 1.060307e+00
1.402718e-02 6.335010e-01 1.939141e+02 1.038980e+00 8.718558e-01
1.899489e-02 9.446733e-02 6.897992e+00 7.358734e-01 7.061167e-01
1.905610e-02 2.974996e-01 4.354564e+01 8.131847e-01 7.295072e-01
1.923753e-02 6.002493e-01 2.205765e+02 7.062205e-01 5.676856e-01
2.584122e-02 7.450988e-02 7.379588e+00 5.273282e-01 5.055736e-01
2.613622e-02 2.649839e-01 4.555603e+01 5.603539e-01 4.947398e-01
2.639206e-02 5.681050e-01 2.462238e+02 4.788175e-01 3.652873e-01
2.631035e-02 7.849596e-01 1.162735e+03 3.589206e-01 2.513095e-01
3.539223e-02 6.789056e-02 8.240268e+00 3.714211e-01 3.535309e-01
3.590594e-02 2.270880e-01 4.727334e+01 3.845476e-01 3.351805e-01
3.625395e-02 5.395468e-01 2.780187e+02 3.219081e-01 2.302364e-01
3.717012e-02 7.731728e-01 1.262009e+03 2.252588e-01 1.401015e-01
4.537610e-02 4.828111e-02 9.259310e+00 2.836087e-01 2.707233e-01
4.927329e-02 1.918779e-01 4.909410e+01 2.627626e-01 2.264127e-01
4.964579e-02 4.976247e-01 3.093578e+02 2.178865e-01 1.463752e-01
5.080856e-02 7.708982e-01 1.320457e+03 1.487841e-01 8.032898e-02
6.750770e-02 1.601060e-01 5.185867e+01 1.789319e-01 1.527007e-01
6.796787e-02 4.607365e-01 3.397743e+02 1.467181e-01 9.198529e-02
6.884445e-02 7.207495e-01 1.407505e+03 1.000944e-01 4.753098e-02
9.252326e-02 1.390802e-01 5.508478e+01 1.204728e-01 1.012644e-01
9.325798e-02 4.152203e-01 3.620190e+02 9.834126e-02 5.826894e-02
9.438790e-02 6.848794e-01 1.589163e+03 6.417147e-02 2.596499e-02
1.268824e-01 1.118487e-01 5.897889e+01 8.046540e-02 6.759489e-02
1.279117e-01 3.708990e-01 3.852684e+02 6.494410e-02 3.690440e-02
1.290555e-01 6.497093e-01 1.723631e+03 4.114757e-02 1.413234e-02
1.739042e-01 9.451287e-02 6.458447e+01 5.192024e-02 4.352370e-02
1.755902e-01 3.292650e-01 4.085579e+02 4.120004e-02 2.290365e-02
1.769894e-01 6.119493e-01 1.915481e+03 2.486559e-02 7.358443e-03
2.379085e-01 7.910097e-02 7.155783e+01 3.119809e-02 2.639047e-02
2.404534e-01 2.827178e-01 4.247816e+02 2.424122e-02 1.377574e-02
2.424105e-01 5.603777e-01 2.095206e+03 1.383890e-02 3.830336e-03
2.556442e-01 8.549394e-01 1.197923e+04 2.424068e-03 2.428164e-04
3.230280e-01 7.070218e-02 7.946909e+01 1.660367e-02 1.422903e-02
3.281568e-01 2.329278e-01 4.377070e+02 1.235565e-02 7.558691e-03
3.304448e-01 5.216646e-01 2.312953e+03 6.521148e-03 1.794678e-03
3.455958e-01 7.849404e-01 1.210948e+04 1.141519e-03 1.075016e-04
4.276367e-01 5.410527e-02 8.993326e+01 7.576138e-03 6.711370e-03
4.434896e-01 1.902454e-01 4.429839e+02 4.967339e-03 3.319039e-03
4.449336e-01 4.753226e-01 2.498856e+03 2.402233e-03 7.543938e-04
4.563315e-01 7.722613e-01 1.248508e+04 4.146034e-04 4.124947e-05
5.955020e-01 1.596213e-01 4.549948e+02 1.183128e-03 8.366873e-04
5.983942e-01 4.158563e-01 2.618312e+03 5.050249e-04 1.948526e-04
6.140075e-01 7.300056e-01 1.336029e+04 7.029210e-05 9.959634e-06
