# x y Q2 xsec_nu xsec_nub
1.915957e-02 6.009356e-01 2.423916e+01 2.014792e-01 1.891159e-01
2.610124e-02 3.021125e-01 6.810182e+00 9.762728e-02 8.697278e-02
2.630419e-02 5.712335e-01 2.782202e+01 1.298115e-01 1.191864e-01
3.586930e-02 2.612052e-01 6.883170e+00 6.167062e-02 5.206840e-02
3.611086e-02 5.351741e-01 3.149882e+01 8.177981e-02 7.242452e-02
4.910058e-02 2.185744e-01 6.937396e+00 3.874592e-02 2.992487e-02
4.943400e-02 4.981637e-01 3.492666e+01 5.057187e-02 4.222735e-02
6.713200e-02 1.813085e-01 6.986884e+00 2.425049e-02 1.618454e-02
6.755823e-02 4.555826e-01 3.800442e+01 3.087703e-02 2.346645e-02
9.182059e-02 1.452947e-01 7.069147e+00 1.545647e-02 8.305926e-03
9.234907e-02 4.098961e-01 4.058944e+01 1.863066e-02 1.222630e-02
9.340904e-02 6.763311e-01 1.704832e+02 1.699668e-02 1.090250e-02
1.266616e-01 3.620609e-01 4.284218e+01 1.116371e-02 5.936745e-03
1.278402e-01 6.398585e-01 1.896159e+02 9.899012e-03 5.100753e-03
1.742750e-01 3.122397e-01 4.472638e+01 6.515106e-03 2.667734e-03
1.758524e-01 5.989020e-01 2.143452e+02 5.499985e-03 2.141666e-03
2.394920e-01 2.590734e-01 4.591339e+01 3.509704e-03 1.115618e-03
2.409547e-01 5.559416e-01 2.411697e+02 2.788561e-03 8.154367e-04
3.271376e-01 2.111260e-01 4.737426e+01 1.659198e-03 4.908929e-04
3.294481e-01 4.978337e-01 2.649755e+02 1.234235e-03 3.256727e-04
4.475325e-01 1.759851e-01 5.032982e+01 7.324286e-04 2.662185e-04
4.499016e-01 4.487426e-01 2.899991e+02 5.113331e-04 1.574434e-04
6.045337e-01 4.005850e-01 3.052714e+02 1.509216e-04 4.898180e-05
