# x y Q2 xsec_nu xsec_nub
8.085097e-04 7.531827e-01 4.692761e+00 7.823768e+00 7.511249e+00
1.156139e-03 8.076462e-01 5.074172e+00 5.057550e+00 4.785415e+00
1.568644e-03 7.907377e-01 5.031711e+00 3.539791e+00 3.307486e+00
2.118211e-03 7.436558e-01 5.220209e+00 2.587446e+00 2.391092e+00
2.238827e-03 7.502888e-01 1.245275e+01 3.174749e+00 2.964344e+00
2.902588e-03 7.301710e-01 5.579431e+00 1.835444e+00 1.667759e+00
2.962975e-03 8.740664e-01 1.266219e+01 2.077465e+00 1.885515e+00
3.953264e-03 6.691267e-01 5.867335e+00 1.356030e+00 1.217650e+00
4.033446e-03 7.820960e-01 1.284519e+01 1.525923e+00 1.367348e+00
5.416284e-03 6.112039e-01 6.046571e+00 9.870919e-01 8.744911e-01
5.504190e-03 7.657955e-01 1.383767e+01 1.077902e+00 9.431501e-01
7.427739e-03 5.513199e-01 6.255696e+00 7.219769e-01 6.316527e-01
7.535598e-03 7.088292e-01 1.487235e+01 7.799321e-01 6.685046e-01
1.014001e-02 4.908187e-01 6.353482e+00 5.291343e-01 4.578528e-01
1.026201e-02 6.807161e-01 1.641559e+01 5.594214e-01 4.657476e-01
1.390143e-02 4.294740e-01 6.457379e+00 3.867011e-01 3.314905e-01
1.403547e-02 6.359680e-01 1.822147e+01 4.036371e-01 3.263184e-01
1.406740e-02 8.510325e-01 1.109269e+02 4.413086e-01 3.460589e-01
1.908207e-02 3.705923e-01 6.536919e+00 2.822289e-01 2.400722e-01
1.920797e-02 5.978293e-01 2.066074e+01 2.901864e-01 2.261688e-01
2.013095e-02 8.535673e-01 1.194412e+02 2.834486e-01 2.048455e-01
2.620602e-02 3.141708e-01 6.591444e+00 2.055390e-01 1.739106e-01
2.638679e-02 5.613198e-01 2.329494e+01 2.070211e-01 1.543650e-01
2.671400e-02 8.252127e-01 1.214842e+02 2.029353e-01 1.362652e-01
3.605301e-02 2.671530e-01 6.648151e+00 1.480669e-01 1.243630e-01
3.623615e-02 5.221342e-01 2.636763e+01 1.499514e-01 1.070826e-01
3.706706e-02 7.846172e-01 1.258747e+02 1.386659e-01 8.423701e-02
4.943671e-02 2.224639e-01 6.667115e+00 1.067862e-01 8.936702e-02
4.967487e-02 4.765301e-01 2.930001e+01 1.064413e-01 7.247124e-02
5.075522e-02 7.631551e-01 1.327260e+02 9.588045e-02 5.134382e-02
6.777251e-02 1.839325e-01 6.687921e+00 7.682003e-02 6.412226e-02
6.804364e-02 4.261644e-01 3.168829e+01 7.540306e-02 4.931664e-02
6.910407e-02 7.146737e-01 1.424628e+02 6.740377e-02 3.200939e-02
9.296929e-02 1.486417e-01 6.734830e+00 5.484921e-02 4.596498e-02
9.320065e-02 3.744131e-01 3.386171e+01 5.302922e-02 3.370547e-02
9.418135e-02 6.626321e-01 1.536475e+02 4.706971e-02 1.983505e-02
1.264082e-01 1.270195e-01 7.184263e+00 3.896140e-02 3.263746e-02
1.279785e-01 3.207591e-01 3.548154e+01 3.661703e-02 2.311613e-02
1.290148e-01 6.088351e-01 1.666306e+02 3.209082e-02 1.216029e-02
1.236963e-01 9.172494e-01 1.062130e+03 2.467405e-02 6.125812e-03
1.724588e-01 1.102545e-01 8.153686e+00 2.665487e-02 2.238301e-02
1.758097e-01 2.702410e-01 3.683521e+01 2.433563e-02 1.555887e-02
1.773165e-01 5.469561e-01 1.817416e+02 2.088957e-02 7.448197e-03
1.789518e-01 8.339828e-01 1.187466e+03 1.424650e-02 2.584975e-03
2.241444e-01 1.003163e-01 9.194988e+00 1.839868e-02 1.551158e-02
2.411739e-01 2.256082e-01 3.794960e+01 1.503576e-02 9.901807e-03
2.426332e-01 4.826959e-01 1.969124e+02 1.257743e-02 4.491951e-03
2.547133e-01 8.444326e-01 1.208047e+03 7.685546e-03 8.334656e-04
3.284241e-01 1.925539e-01 4.111883e+01 8.202933e-03 5.581325e-03
3.312468e-01 4.163081e-01 2.105784e+02 6.555076e-03 2.522191e-03
3.427795e-01 7.461029e-01 1.232032e+03 3.893556e-03 4.160270e-04
4.438384e-01 1.681275e-01 4.569758e+01 3.571389e-03 2.499684e-03
4.468869e-01 3.660524e-01 2.269634e+02 2.682383e-03 1.123530e-03
4.542696e-01 6.636572e-01 1.224192e+03 1.578793e-03 2.088086e-04
5.994875e-01 1.471777e-01 5.118731e+01 9.412207e-04 6.735936e-04
6.042696e-01 3.209566e-01 2.397774e+02 6.313621e-04 2.908948e-04
6.155565e-01 5.853626e-01 1.317269e+03 3.174080e-04 5.649736e-05
