# x y Q2 xsec_nu xsec_nub
3.926944e-03 5.548676e-01 6.281346e+00 1.535089e+00 1.409220e+00
5.322062e-03 4.795146e-01 6.412282e+00 1.144660e+00 1.046383e+00
7.412236e-03 4.137859e-01 6.512621e+00 8.201057e-01 7.452664e-01
7.495337e-03 6.372804e-01 1.826026e+01 8.619123e-01 7.540772e-01
1.012401e-02 3.413992e-01 6.653728e+00 6.057450e-01 5.506736e-01
1.022928e-02 6.035459e-01 2.103081e+01 6.197922e-01 5.299748e-01
1.379385e-02 2.886377e-01 6.718373e+00 4.401966e-01 3.991606e-01
1.392144e-02 5.679937e-01 2.418545e+01 4.458728e-01 3.715029e-01
1.910452e-02 2.373140e-01 6.784147e+00 3.141944e-01 2.846028e-01
1.929975e-02 5.294602e-01 2.819973e+01 3.194731e-01 2.587488e-01
2.596467e-02 2.021770e-01 7.302769e+00 2.291631e-01 2.068511e-01
2.639910e-02 4.906692e-01 3.217594e+01 2.265743e-01 1.772146e-01
3.516436e-02 1.816461e-01 8.272116e+00 1.664578e-01 1.487464e-01
3.597160e-02 4.459351e-01 3.597641e+01 1.609701e-01 1.216601e-01
3.668966e-02 7.372977e-01 1.384170e+02 1.430262e-01 8.956534e-02
4.951950e-02 3.999767e-01 3.935754e+01 1.124849e-01 8.205491e-02
5.034153e-02 6.947183e-01 1.525401e+02 9.898863e-02 5.602872e-02
6.802146e-02 3.592751e-01 4.447938e+01 7.835306e-02 5.511717e-02
6.912174e-02 6.505419e-01 1.701515e+02 6.838313e-02 3.468366e-02
9.282571e-02 3.206430e-01 5.006629e+01 5.448603e-02 3.716735e-02
9.414048e-02 6.152064e-01 1.924681e+02 4.718751e-02 2.121505e-02
1.266702e-01 2.868286e-01 5.593735e+01 3.721649e-02 2.476933e-02
1.284562e-01 5.808514e-01 2.213888e+02 3.184519e-02 1.269650e-02
1.753054e-01 2.497319e-01 6.267794e+01 2.403366e-02 1.590406e-02
1.777287e-01 5.417946e-01 2.569269e+02 2.017419e-02 7.245318e-03
2.387121e-01 2.176362e-01 7.038961e+01 1.469776e-02 9.824941e-03
2.422741e-01 5.051555e-01 2.949027e+02 1.197665e-02 4.012742e-03
2.479559e-01 7.960163e-01 1.235487e+03 8.053756e-03 1.054875e-03
3.194811e-01 1.962569e-01 7.905826e+01 8.173651e-03 5.523144e-03
3.257013e-01 4.643004e-01 3.279160e+02 6.357121e-03 2.124496e-03
3.317425e-01 7.520111e-01 1.317076e+03 4.129364e-03 4.444515e-04
4.327029e-01 1.744804e-01 9.034837e+01 3.518002e-03 2.431303e-03
4.581676e-01 4.138063e-01 3.624916e+02 2.222843e-03 7.998657e-04
4.661684e-01 7.039235e-01 1.434693e+03 1.325811e-03 1.390912e-04
6.224354e-01 3.718312e-01 4.058912e+02 4.535495e-04 1.801783e-04
6.328210e-01 6.620536e-01 1.568444e+03 2.379974e-04 2.895158e-05
8.198586e-01 3.400883e-01 4.589570e+02 2.919663e-05 1.132208e-05
8.291832e-01 6.266790e-01 1.713150e+03 1.346435e-05 1.229243e-06
