# x y Q2 xsec_nu xsec_nub
7.981470e-04 7.848607e-01 4.841147e+00 1.573303e+01 1.509057e+01
1.123749e-03 7.867313e-01 5.005020e+00 1.056632e+01 1.002062e+01
1.551376e-03 7.824683e-01 5.302009e+00 7.358666e+00 6.890283e+00
1.681105e-03 9.578283e-01 1.236848e+01 7.825633e+00 7.306997e+00
2.101287e-03 7.250694e-01 5.500211e+00 5.401154e+00 5.008736e+00
2.166693e-03 8.381085e-01 1.188128e+01 6.123906e+00 5.680958e+00
2.876381e-03 6.844810e-01 5.862250e+00 3.914167e+00 3.585306e+00
2.963581e-03 8.293080e-01 1.276844e+01 4.290017e+00 3.911153e+00
3.943312e-03 6.202650e-01 6.063412e+00 2.861350e+00 2.594130e+00
3.977256e-03 7.658721e-01 1.364893e+01 3.189172e+00 2.870487e+00
5.404153e-03 5.589149e-01 6.238770e+00 2.086739e+00 1.872008e+00
5.479552e-03 7.268327e-01 1.474953e+01 2.262108e+00 1.996171e+00
7.413157e-03 5.051180e-01 6.381577e+00 1.511964e+00 1.340490e+00
7.487186e-03 6.848272e-01 1.623283e+01 1.628903e+00 1.407236e+00
1.012850e-02 4.395151e-01 6.455616e+00 1.109338e+00 9.768512e-01
1.022383e-02 6.528238e-01 1.804184e+01 1.166367e+00 9.811169e-01
1.390541e-02 3.815242e-01 6.525599e+00 8.049790e-01 7.036145e-01
1.400419e-02 6.110475e-01 2.039651e+01 8.381778e-01 6.853906e-01
1.512937e-02 8.901513e-01 1.134131e+02 7.946628e-01 6.095851e-01
1.907069e-02 3.307218e-01 6.602982e+00 5.834020e-01 5.060447e-01
1.919832e-02 5.723311e-01 2.317111e+01 5.994063e-01 4.735397e-01
1.996481e-02 8.535743e-01 1.187579e+02 5.725741e-01 4.146679e-01
2.619540e-02 2.760703e-01 6.653130e+00 4.233710e-01 3.662706e-01
2.634437e-02 5.356176e-01 2.627089e+01 4.348061e-01 3.313931e-01
2.699289e-02 8.291900e-01 1.227472e+02 4.002653e-01 2.675019e-01
3.602063e-02 2.336000e-01 6.696732e+00 3.034865e-01 2.609644e-01
3.618534e-02 4.910664e-01 2.929260e+01 3.077490e-01 2.248517e-01
3.691375e-02 7.817361e-01 1.311626e+02 2.791350e-01 1.701628e-01
4.939748e-02 1.921901e-01 6.715081e+00 2.179373e-01 1.870291e-01
4.961597e-02 4.445149e-01 3.198986e+01 2.175048e-01 1.524444e-01
5.043156e-02 7.336844e-01 1.409618e+02 1.950471e-01 1.070542e-01
6.770623e-02 1.571489e-01 6.738907e+00 1.561751e-01 1.338045e-01
6.794073e-02 3.925164e-01 3.420671e+01 1.536609e-01 1.043212e-01
6.886891e-02 6.795094e-01 1.517427e+02 1.365805e-01 6.733257e-02
9.289371e-02 1.251754e-01 6.779266e+00 1.110710e-01 9.556212e-02
9.311608e-02 3.398283e-01 3.600252e+01 1.076190e-01 7.161187e-02
9.398701e-02 6.309487e-01 1.664451e+02 9.483024e-02 4.177235e-02
1.263587e-01 1.060451e-01 7.219215e+00 7.862419e-02 6.766039e-02
1.278529e-01 2.890252e-01 3.751764e+01 7.399195e-02 4.906860e-02
1.287300e-01 5.765506e-01 1.818931e+02 6.445545e-02 2.590516e-02
1.291833e-01 9.090703e-01 1.081999e+03 4.636987e-02 1.107087e-02
1.723045e-01 9.029655e-02 8.166642e+00 5.370939e-02 4.644706e-02
1.757028e-01 2.412153e-01 3.870830e+01 4.895924e-02 3.295100e-02
1.769606e-01 5.136451e-01 1.996734e+02 4.179561e-02 1.607327e-02
1.849781e-01 8.527534e-01 1.184978e+03 2.704759e-02 4.549563e-03
2.241150e-01 8.143806e-02 9.193731e+00 3.697093e-02 3.215450e-02
2.409814e-01 1.990384e-01 3.979989e+01 3.015200e-02 2.092465e-02
2.424188e-01 4.521842e-01 2.170248e+02 2.501170e-02 9.682252e-03
2.499165e-01 8.116229e-01 1.184798e+03 1.609220e-02 1.986094e-03
3.283142e-01 1.687802e-01 4.280193e+01 1.639194e-02 1.173622e-02
3.308936e-01 3.878385e-01 2.313345e+02 1.299630e-02 5.424251e-03
3.396696e-01 7.228893e-01 1.233119e+03 7.982390e-03 9.610274e-04
4.435455e-01 1.462058e-01 4.713745e+01 7.135577e-03 5.245630e-03
4.464284e-01 3.389236e-01 2.477348e+02 5.306212e-03 2.403927e-03
4.514576e-01 6.283470e-01 1.281994e+03 3.176250e-03 5.008979e-04
5.992222e-01 1.271785e-01 5.226142e+01 1.879347e-03 1.408207e-03
6.035224e-01 2.963176e-01 2.617930e+02 1.246530e-03 6.160783e-04
6.097963e-01 5.581857e-01 1.338298e+03 6.717431e-04 1.349759e-04
7.841702e-01 1.115127e-01 5.750564e+01 2.117893e-04 1.597805e-04
7.842763e-01 2.603264e-01 2.672500e+02 1.264340e-04 6.549881e-05
7.829830e-01 5.119821e-01 1.373261e+03 6.653520e-05 1.463683e-05
