# x y Q2 xsec_nu xsec_nub
6.579024e-04 9.162249e-01 4.846443e+00 7.159649e+00 7.226611e+00
8.040227e-04 7.987482e-01 5.296612e+00 6.367153e+00 6.416695e+00
1.129447e-03 7.222207e-01 5.789028e+00 4.617122e+00 4.638557e+00
1.143088e-03 9.741503e-01 1.075435e+01 5.127204e+00 5.149760e+00
1.539395e-03 6.991239e-01 6.010343e+00 3.238475e+00 3.240811e+00
1.578023e-03 8.502988e-01 1.209165e+01 3.841940e+00 3.844961e+00
2.095674e-03 6.468262e-01 5.825269e+00 2.233066e+00 2.222580e+00
2.123450e-03 7.863216e-01 1.318479e+01 2.825771e+00 2.816417e+00
2.873145e-03 6.264575e-01 6.025903e+00 1.535713e+00 1.518005e+00
2.903033e-03 7.360292e-01 1.473911e+01 2.023357e+00 2.006191e+00
3.942060e-03 5.896764e-01 6.167897e+00 1.056252e+00 1.035498e+00
3.955616e-03 7.010476e-01 1.607357e+01 1.417715e+00 1.397099e+00
5.402383e-03 5.419952e-01 6.324166e+00 7.297033e-01 7.088046e-01
5.450340e-03 6.826294e-01 1.745539e+01 9.599171e-01 9.389379e-01
7.405365e-03 5.038725e-01 6.472613e+00 4.975649e-01 4.783809e-01
7.473476e-03 6.608446e-01 1.932403e+01 6.524248e-01 6.329630e-01
1.010904e-02 4.502388e-01 6.571292e+00 3.404717e-01 3.237010e-01
1.021285e-02 6.378835e-01 2.096834e+01 4.388315e-01 4.217639e-01
1.145123e-02 9.382231e-01 1.083537e+02 4.309504e-01 4.141417e-01
1.386984e-02 3.998132e-01 6.649609e+00 2.279316e-01 2.136764e-01
1.398406e-02 6.043276e-01 2.323012e+01 2.941197e-01 2.795638e-01
1.433243e-02 8.556844e-01 1.133927e+02 3.228823e-01 3.079232e-01
1.901736e-02 3.490411e-01 6.733655e+00 1.509616e-01 1.388143e-01
1.916571e-02 5.695533e-01 2.549329e+01 2.060204e-01 1.935784e-01
1.959309e-02 8.062990e-01 1.282782e+02 2.081777e-01 1.954910e-01
2.610266e-02 2.983185e-01 6.804546e+00 9.781562e-02 8.714855e-02
2.630378e-02 5.453113e-01 2.816530e+01 1.316168e-01 1.209522e-01
2.673217e-02 7.610767e-01 1.405278e+02 1.319761e-01 1.210756e-01
3.593673e-02 2.555270e-01 6.867486e+00 6.163792e-02 5.202421e-02
3.612827e-02 5.145790e-01 3.143585e+01 8.244871e-02 7.307490e-02
3.657431e-02 7.227008e-01 1.529026e+02 8.134458e-02 7.182945e-02
4.924570e-02 2.127147e-01 6.892122e+00 3.859611e-02 2.976424e-02
4.953594e-02 4.837380e-01 3.464888e+01 5.066283e-02 4.231521e-02
5.013146e-02 6.921732e-01 1.647990e+02 4.886201e-02 4.051912e-02
6.748715e-02 1.752786e-01 6.901100e+00 2.403434e-02 1.596162e-02
6.778893e-02 4.462432e-01 3.756096e+01 3.078223e-02 2.337813e-02
6.863944e-02 6.666790e-01 1.756758e+02 2.893690e-02 2.170701e-02
9.261823e-02 1.391021e-01 6.950217e+00 1.524507e-02 8.101512e-03
9.287384e-02 4.041451e-01 4.017842e+01 1.848121e-02 1.209425e-02
9.384536e-02 6.457681e-01 1.914087e+02 1.693494e-02 1.088369e-02
1.038469e-01 9.704543e-01 1.026083e+03 1.062852e-02 6.253892e-03
1.260464e-01 1.171872e-01 7.335030e+00 9.966217e-03 4.108276e-03
1.275780e-01 3.598868e-01 4.233562e+01 1.103465e-02 5.834884e-03
1.286977e-01 6.184161e-01 2.062683e+02 9.783175e-03 5.038810e-03
1.344515e-01 8.936964e-01 1.123669e+03 6.530091e-03 3.155738e-03
1.718545e-01 9.958215e-02 8.219054e+00 6.269229e-03 2.061452e-03
1.751640e-01 3.129844e-01 4.414366e+01 6.455883e-03 2.629177e-03
1.768355e-01 5.831299e-01 2.254644e+02 5.434425e-03 2.116719e-03
1.806328e-01 8.133877e-01 1.239204e+03 3.582673e-03 1.324139e-03
2.239098e-01 9.348718e-02 9.207783e+00 3.829725e-03 1.115285e-03
2.401392e-01 2.675886e-01 4.585997e+01 3.480647e-03 1.099007e-03
2.418829e-01 5.525458e-01 2.469880e+02 2.757566e-03 8.057599e-04
2.461898e-01 7.691025e-01 1.344803e+03 1.721642e-03 4.736335e-04
3.273248e-01 2.277393e-01 4.874535e+01 1.642911e-03 4.808894e-04
3.302036e-01 5.102351e-01 2.705848e+02 1.218210e-03 3.188848e-04
3.349717e-01 7.278232e-01 1.450725e+03 7.220969e-04 1.755565e-04
4.448642e-01 1.910920e-01 5.206565e+01 7.362248e-04 2.644022e-04
4.478503e-01 4.679316e-01 2.971820e+02 5.126110e-04 1.556042e-04
4.523121e-01 6.894185e-01 1.526263e+03 2.909942e-04 7.808646e-05
5.993011e-01 1.606355e-01 5.681200e+01 2.530660e-04 9.454805e-05
6.020795e-01 4.198527e-01 3.150732e+02 1.526027e-04 4.881642e-05
6.067069e-01 6.606828e-01 1.579312e+03 7.612185e-05 2.151435e-05
7.782776e-01 1.343969e-01 6.047267e+01 2.343889e-05 1.139419e-05
7.790918e-01 3.719124e-01 3.204235e+02 1.165496e-05 5.403874e-06
7.831872e-01 6.472340e-01 1.678428e+03 4.739204e-06 2.117316e-06
