# x y Q2 xsec_nu xsec_nub
2.319100e-04 7.659495e-01 5.408390e+00 2.978315e+01 3.000733e+01
3.090583e-04 7.392153e-01 5.809691e+00 2.231345e+01 2.248111e+01
4.256800e-04 6.526284e-01 6.128913e+00 1.659839e+01 1.671927e+01
4.244824e-04 8.284663e-01 1.313671e+01 2.063780e+01 2.076155e+01
5.841991e-04 5.955288e-01 6.247504e+00 1.189318e+01 1.197676e+01
5.985550e-04 7.789384e-01 1.441310e+01 1.443865e+01 1.452077e+01
7.975826e-04 5.479808e-01 6.363025e+00 8.483361e+00 8.538993e+00
8.128003e-04 7.194146e-01 1.552299e+01 1.054652e+01 1.060124e+01
1.104461e-03 4.907087e-01 6.544543e+00 6.001391e+00 6.035514e+00
1.110083e-03 6.725108e-01 1.743702e+01 7.653052e+00 7.686826e+00
1.509236e-03 4.270253e-01 6.586079e+00 4.267881e+00 4.286904e+00
1.517839e-03 6.536780e-01 2.039369e+01 5.469903e+00 5.488165e+00
2.063311e-03 3.920318e-01 6.699037e+00 2.967129e+00 2.975179e+00
2.083914e-03 6.228772e-01 2.354782e+01 3.870571e+00 3.877703e+00
2.825629e-03 3.250217e-01 6.799368e+00 2.095590e+00 2.095997e+00
2.854958e-03 5.941943e-01 2.715498e+01 2.710284e+00 2.709769e+00
3.903459e-03 2.838969e-01 6.868048e+00 1.420746e+00 1.415867e+00
3.913714e-03 5.528122e-01 3.032869e+01 1.881390e+00 1.875809e+00
4.015309e-03 8.289085e-01 1.245095e+02 1.960813e+00 1.953071e+00
5.344293e-03 2.281015e-01 6.934249e+00 9.773511e-01 9.691269e-01
5.380256e-03 5.088136e-01 3.337070e+01 1.286997e+00 1.278198e+00
5.487826e-03 7.712392e-01 1.329911e+02 1.322813e+00 1.312486e+00
7.332854e-03 2.008247e-01 6.934666e+00 6.501736e-01 6.399448e-01
7.369888e-03 4.647333e-01 3.623612e+01 8.717140e-01 8.610354e-01
7.468666e-03 7.297963e-01 1.481382e+02 8.850436e-01 8.732845e-01
1.005024e-02 1.551047e-01 6.974917e+00 4.353461e-01 4.238957e-01
1.009862e-02 4.260610e-01 3.934763e+01 5.822243e-01 5.705634e-01
1.022728e-02 6.878132e-01 1.659643e+02 5.814795e-01 5.690841e-01
1.376897e-02 1.297971e-01 7.046974e+00 2.854546e-01 2.734570e-01
1.381645e-02 3.824799e-01 4.214606e+01 3.846778e-01 3.726517e-01
1.400851e-02 6.484827e-01 1.861117e+02 3.757591e-01 3.633147e-01
1.889341e-02 1.000187e-01 7.012483e+00 1.842925e-01 1.721818e-01
1.897176e-02 3.372575e-01 4.448182e+01 2.484331e-01 2.365049e-01
1.916805e-02 6.146819e-01 2.089974e+02 2.385273e-01 2.264794e-01
2.573789e-02 8.520593e-02 7.429300e+00 1.199740e-01 1.082289e-01
2.606009e-02 2.907836e-01 4.626285e+01 1.575406e-01 1.461017e-01
2.632363e-02 5.837854e-01 2.387417e+02 1.477844e-01 1.365074e-01
3.507646e-02 7.326156e-02 8.298103e+00 7.790234e-02 6.688148e-02
3.580525e-02 2.502098e-01 4.794230e+01 9.736627e-02 8.674526e-02
3.611190e-02 5.486854e-01 2.668875e+02 8.979376e-02 7.956656e-02
3.712852e-02 8.275694e-01 1.198813e+03 6.359167e-02 5.555174e-02
4.536333e-02 6.019084e-02 9.270181e+00 5.393903e-02 4.371380e-02
4.906314e-02 2.102509e-01 4.954649e+01 5.909555e-02 4.953191e-02
4.945452e-02 5.079089e-01 2.947928e+02 5.365204e-02 4.466731e-02
5.058707e-02 7.832468e-01 1.289611e+03 3.722015e-02 3.037153e-02
6.698472e-02 1.793016e-01 5.198231e+01 3.539542e-02 2.706197e-02
6.757926e-02 4.665164e-01 3.212719e+02 3.159292e-02 2.397265e-02
6.855342e-02 7.370772e-01 1.391029e+03 2.162277e-02 1.599147e-02
9.170076e-02 1.520976e-01 5.577254e+01 2.081905e-02 1.386720e-02
9.243399e-02 4.256575e-01 3.489553e+02 1.821084e-02 1.204164e-02
9.353167e-02 6.903473e-01 1.543655e+03 1.203756e-02 7.693394e-03
1.257549e-01 1.260725e-01 5.967734e+01 1.213064e-02 6.693307e-03
1.267897e-01 3.830869e-01 3.728317e+02 1.029385e-02 5.633558e-03
1.280003e-01 6.529107e-01 1.686058e+03 6.534075e-03 3.414258e-03
1.727433e-01 1.054433e-01 6.476681e+01 6.859497e-03 3.032318e-03
1.741521e-01 3.358462e-01 3.942685e+02 5.623726e-03 2.455893e-03
1.756360e-01 6.134570e-01 1.862957e+03 3.346657e-03 1.364159e-03
2.358235e-01 8.819339e-02 7.088233e+01 3.619479e-03 1.305085e-03
2.386449e-01 2.847966e-01 4.126275e+02 2.830054e-03 9.936615e-04
2.403415e-01 5.596034e-01 1.999796e+03 1.586798e-03 5.040193e-04
3.186978e-01 7.457116e-02 7.902373e+01 1.721683e-03 5.829073e-04
3.239711e-01 2.290096e-01 4.173612e+02 1.292827e-03 4.210488e-04
3.259150e-01 5.172378e-01 2.174711e+03 6.630947e-04 1.860202e-04
3.508480e-01 8.354320e-01 1.128607e+04 1.066358e-04 2.630475e-05
4.179786e-01 6.309993e-02 8.957868e+01 8.057280e-04 3.138951e-04
4.330511e-01 1.815343e-01 4.243385e+02 5.513671e-04 2.033083e-04
4.319982e-01 4.427249e-01 2.290093e+03 2.715443e-04 8.545643e-05
