# x y Q2 xsec_nu xsec_nub
2.630113e-02 5.680040e-01 2.785055e+01 6.120718e-02 5.719612e-02
3.611005e-02 5.313028e-01 3.150830e+01 3.820291e-02 3.465364e-02
4.943945e-02 4.934933e-01 3.493831e+01 2.338984e-02 2.022641e-02
6.758060e-02 4.509519e-01 3.798385e+01 1.412696e-02 1.132063e-02
9.244520e-02 4.059816e-01 4.051931e+01 8.455464e-03 6.028487e-03
1.268185e-01 3.604184e-01 4.275857e+01 4.962922e-03 3.034051e-03
1.280219e-01 6.396145e-01 1.901207e+02 4.407727e-03 2.642770e-03
1.742099e-01 3.156859e-01 4.483607e+01 2.780225e-03 1.396721e-03
1.758757e-01 6.018435e-01 2.148985e+02 2.363709e-03 1.155103e-03
2.386452e-01 2.710958e-01 4.689887e+01 1.403601e-03 5.465750e-04
2.404235e-01 5.650531e-01 2.419592e+02 1.133944e-03 4.222366e-04
3.229983e-01 2.284352e-01 4.979545e+01 6.284484e-04 1.791046e-04
3.256549e-01 5.114240e-01 2.652413e+02 4.824079e-04 1.239511e-04
