# x y Q2 xsec_nu xsec_nub
6.556337e-04 9.183126e-01 4.610200e+00 6.972966e+00 7.039078e+00
8.119891e-04 8.260189e-01 4.750002e+00 5.802899e+00 5.849022e+00
1.131887e-03 7.708934e-01 5.291813e+00 4.235821e+00 4.255754e+00
1.088849e-03 9.430440e-01 1.006790e+01 5.397105e+00 5.423264e+00
1.536535e-03 7.364748e-01 5.630507e+00 3.052803e+00 3.054766e+00
1.605500e-03 8.665532e-01 1.132250e+01 3.626084e+00 3.628174e+00
2.089128e-03 6.669630e-01 5.865960e+00 2.216142e+00 2.205847e+00
2.140667e-03 8.116369e-01 1.216696e+01 2.670511e+00 2.660990e+00
2.860383e-03 6.114283e-01 6.153171e+00 1.578786e+00 1.561097e+00
2.923647e-03 7.680252e-01 1.334497e+01 1.897485e+00 1.880431e+00
3.930462e-03 5.478989e-01 6.373224e+00 1.111741e+00 1.090725e+00
3.957985e-03 7.277366e-01 1.450058e+01 1.346299e+00 1.325929e+00
5.388693e-03 4.815018e-01 6.483857e+00 7.749006e-01 7.535578e-01
5.444353e-03 6.820460e-01 1.612224e+01 9.388737e-01 9.179939e-01
7.383123e-03 4.290675e-01 6.593857e+00 5.320080e-01 5.123009e-01
7.446446e-03 6.449315e-01 1.839543e+01 6.535172e-01 6.340290e-01
1.009153e-02 3.752759e-01 6.703667e+00 3.629470e-01 3.457209e-01
1.019531e-02 6.102783e-01 2.104868e+01 4.478520e-01 4.306811e-01
1.146413e-02 9.068366e-01 1.060613e+02 4.348497e-01 4.180205e-01
1.383938e-02 3.165305e-01 6.786128e+00 2.439822e-01 2.292979e-01
1.396281e-02 5.798936e-01 2.465976e+01 3.228220e-01 3.080515e-01
1.473101e-02 8.677420e-01 1.110084e+02 3.082561e-01 2.935440e-01
1.894623e-02 2.665496e-01 6.882520e+00 1.615072e-01 1.489977e-01
1.912635e-02 5.432031e-01 2.835821e+01 2.125384e-01 1.999695e-01
1.974855e-02 8.370750e-01 1.189636e+02 2.022582e-01 1.896645e-01
2.581889e-02 2.270612e-01 7.375750e+00 1.071344e-01 9.616582e-02
2.625325e-02 5.050132e-01 3.208370e+01 1.366780e-01 1.258789e-01
2.684585e-02 7.862182e-01 1.283196e+02 1.293212e-01 1.184699e-01
3.522189e-02 2.016610e-01 8.297931e+00 7.019880e-02 6.039284e-02
3.602819e-02 4.612694e-01 3.562432e+01 8.586018e-02 7.636632e-02
3.667489e-02 7.390966e-01 1.386211e+02 8.030984e-02 7.081606e-02
4.539766e-02 1.816770e-01 9.261926e+00 4.910951e-02 4.006878e-02
4.925935e-02 4.082563e-01 3.853357e+01 5.318627e-02 4.472468e-02
4.994414e-02 6.838154e-01 1.524180e+02 4.931217e-02 4.094135e-02
6.711345e-02 3.588772e-01 4.309459e+01 3.259358e-02 2.507853e-02
6.812744e-02 6.275349e-01 1.692271e+02 2.971469e-02 2.243134e-02
9.177650e-02 3.101548e-01 4.874980e+01 1.957386e-02 1.309883e-02
9.285771e-02 5.698055e-01 1.905646e+02 1.764082e-02 1.152151e-02
1.257767e-01 2.619572e-01 5.459952e+01 1.165199e-02 6.395950e-03
1.271593e-01 5.127491e-01 2.167335e+02 1.024199e-02 5.441964e-03
1.351423e-01 8.615524e-01 1.095797e+03 6.546796e-03 3.160738e-03
1.728974e-01 2.170633e-01 6.108645e+01 6.733345e-03 2.898174e-03
1.748041e-01 4.468603e-01 2.436931e+02 5.707718e-03 2.350278e-03
1.820474e-01 7.780525e-01 1.136310e+03 3.649656e-03 1.346837e-03
2.367765e-01 1.776296e-01 6.895514e+01 3.600298e-03 1.234546e-03
2.397941e-01 3.814991e-01 2.703082e+02 2.911450e-03 9.407877e-04
2.449198e-01 7.024094e-01 1.213924e+03 1.833501e-03 5.184739e-04
3.213603e-01 1.473894e-01 7.850793e+01 1.707351e-03 5.490628e-04
3.277799e-01 3.122868e-01 2.883136e+02 1.314178e-03 4.012625e-04
3.336545e-01 6.096966e-01 1.304076e+03 7.832589e-04 2.036586e-04
4.277570e-01 1.242190e-01 8.989624e+01 7.926911e-04 2.999183e-04
4.475260e-01 2.532686e-01 3.042667e+02 5.554746e-04 1.979415e-04
4.525491e-01 5.223037e-01 1.370065e+03 3.185947e-04 9.490373e-05
5.980574e-01 2.072708e-01 3.258790e+02 1.705134e-04 6.298207e-05
6.046628e-01 4.409034e-01 1.432121e+03 8.676655e-05 2.785392e-05
7.826734e-01 1.800900e-01 3.743812e+02 1.112399e-05 5.697374e-06
7.896031e-01 3.720324e-01 1.501725e+03 4.822630e-06 2.427704e-06
