# x y Q2 xsec_nu xsec_nub
2.296973e-04 8.319106e-01 5.390570e+00 6.954923e+01 6.817301e+01
4.350038e-04 6.003570e-01 6.257304e+00 4.122994e+01 4.044836e+01
5.546381e-04 5.757798e-01 5.558965e+00 3.020963e+01 2.956009e+01
6.342269e-04 8.589418e-01 1.469592e+01 2.913633e+01 2.831767e+01
8.038459e-04 4.648083e-01 6.082763e+00 2.219396e+01 2.174981e+01
8.175060e-04 6.548047e-01 1.464817e+01 2.477525e+01 2.415619e+01
1.118103e-03 5.347795e-01 6.621603e+00 1.461220e+01 1.419381e+01
1.084519e-03 6.711066e-01 1.863614e+01 1.853381e+01 1.798982e+01
1.508092e-03 4.395623e-01 6.546178e+00 1.107049e+01 1.076803e+01
1.548152e-03 6.580112e-01 2.052932e+01 1.241598e+01 1.197304e+01
2.059683e-03 4.040353e-01 6.654695e+00 7.917262e+00 7.678023e+00
2.071812e-03 6.273533e-01 2.331192e+01 9.145829e+00 8.775362e+00
2.818595e-03 3.464877e-01 6.622571e+00 5.715615e+00 5.537026e+00
2.855695e-03 5.990758e-01 2.474469e+01 6.507126e+00 6.202710e+00
3.907770e-03 3.019297e-01 6.804491e+00 4.052378e+00 3.916484e+00
3.932974e-03 5.506190e-01 2.855236e+01 4.646980e+00 4.398661e+00
3.950295e-03 7.973779e-01 1.245642e+02 4.711635e+00 4.386342e+00
5.345940e-03 2.768568e-01 6.599251e+00 2.820049e+00 2.710688e+00
5.374477e-03 5.327261e-01 3.047196e+01 3.220280e+00 3.009967e+00
5.494747e-03 7.390017e-01 1.375742e+02 3.214855e+00 2.945575e+00
7.370875e-03 2.140638e-01 7.045841e+00 2.063825e+00 1.986745e+00
7.439864e-03 4.823609e-01 3.392183e+01 2.259313e+00 2.088179e+00
7.514802e-03 7.005567e-01 1.551289e+02 2.213116e+00 1.985568e+00
1.010235e-02 1.789290e-01 6.839916e+00 1.450435e+00 1.391739e+00
1.009364e-02 4.313566e-01 3.526404e+01 1.610127e+00 1.471008e+00
1.042380e-02 6.714048e-01 1.612609e+02 1.481383e+00 1.289109e+00
1.376977e-02 1.621799e-01 6.925822e+00 1.023177e+00 9.742851e-01
1.386211e-02 3.734223e-01 3.759131e+01 1.136309e+00 1.026163e+00
1.392193e-02 6.416992e-01 1.864025e+02 1.043784e+00 8.787580e-01
1.899213e-02 1.455098e-01 6.868820e+00 7.110509e-01 6.706773e-01
1.909855e-02 3.391568e-01 3.954630e+01 7.832850e-01 6.933866e-01
1.920943e-02 6.142141e-01 2.098078e+02 7.025826e-01 5.638534e-01
2.022097e-02 9.155595e-01 1.307579e+03 4.688083e-01 3.448806e-01
2.578965e-02 1.085606e-01 7.254464e+00 5.167074e-01 4.875853e-01
2.619603e-02 3.150128e-01 4.206632e+01 5.392481e-01 4.650316e-01
2.645854e-02 5.770509e-01 2.272456e+02 4.763375e-01 3.621287e-01
3.506927e-02 9.503905e-02 8.119514e+00 3.695687e-01 3.457720e-01
3.606333e-02 2.788331e-01 4.485392e+01 3.707389e-01 3.126096e-01
3.640678e-02 5.516402e-01 2.485617e+02 3.204058e-01 2.270690e-01
3.709729e-02 7.341476e-01 1.225752e+03 2.310602e-01 1.465833e-01
4.529285e-02 8.127322e-02 9.202231e+00 2.794859e-01 2.601662e-01
4.931800e-02 2.450815e-01 4.647117e+01 2.553521e-01 2.107371e-01
4.974779e-02 5.148143e-01 2.734333e+02 2.179517e-01 1.440138e-01
5.037154e-02 7.570710e-01 1.346171e+03 1.504120e-01 8.216769e-02
6.742448e-02 2.062752e-01 4.914313e+01 1.758242e-01 1.433038e-01
6.805162e-02 4.897851e-01 3.017438e+02 1.468344e-01 8.900529e-02
6.857065e-02 7.256397e-01 1.442561e+03 9.994994e-02 4.727298e-02
9.250598e-02 1.887140e-01 5.322844e+01 1.185874e-01 9.396408e-02
9.350478e-02 4.501292e-01 3.223245e+02 9.845268e-02 5.548120e-02
9.393981e-02 6.800975e-01 1.547330e+03 6.558853e-02 2.674703e-02
1.271603e-01 1.540878e-01 5.772295e+01 7.944256e-02 6.296761e-02
1.282029e-01 4.176192e-01 3.535791e+02 6.488150e-02 3.404754e-02
1.295736e-01 6.573195e-01 1.696826e+03 4.131514e-02 1.395685e-02
1.739195e-01 1.406515e-01 6.368420e+01 5.147469e-02 4.017836e-02
1.758577e-01 3.802426e-01 3.719589e+02 4.136438e-02 2.079305e-02
1.772549e-01 6.164708e-01 1.824457e+03 2.546152e-02 7.461198e-03
2.376903e-01 1.136602e-01 7.085450e+01 3.112126e-02 2.481288e-02
2.407894e-01 3.336036e-01 3.915214e+02 2.437348e-02 1.238172e-02
2.424979e-01 5.761518e-01 1.964750e+03 1.430768e-02 3.792649e-03
2.576547e-01 9.151371e-01 1.222048e+04 2.319863e-03 1.991567e-04
3.221061e-01 1.019900e-01 7.920774e+01 1.665904e-02 1.345512e-02
3.281912e-01 2.824703e-01 4.066758e+02 1.247166e-02 6.798602e-03
3.308772e-01 5.524002e-01 2.116236e+03 6.828767e-03 1.694555e-03
3.520880e-01 7.875875e-01 1.187731e+04 1.110707e-03 1.020979e-04
4.274939e-01 7.813270e-02 8.953356e+01 7.552230e-03 6.400903e-03
4.445612e-01 2.339583e-01 4.131190e+02 4.973392e-03 3.013061e-03
4.450568e-01 5.039358e-01 2.262637e+03 2.549960e-03 7.251732e-04
4.542490e-01 7.279086e-01 1.320620e+04 3.916592e-04 4.635700e-05
5.951263e-01 1.977093e-01 4.317201e+02 1.196258e-03 7.811180e-04
5.985727e-01 4.511762e-01 2.381228e+03 5.369267e-04 1.853778e-04
6.322552e-01 7.136791e-01 1.362543e+04 5.446900e-05 8.114791e-06
