# x y Q2 xsec_nu xsec_nub
1.110000e-03 7.012046e-01 6.400000e+00 6.246677e+00 5.977587e+00
1.520000e-03 5.830318e-01 6.700000e+00 4.785146e+00 4.575935e+00
1.560000e-03 8.429023e-01 1.220000e+01 4.588737e+00 4.326368e+00
2.080000e-03 4.673766e-01 6.800000e+00 3.633094e+00 3.478267e+00
2.110000e-03 7.720663e-01 1.420000e+01 3.478410e+00 3.256467e+00
2.850000e-03 3.691074e-01 6.900000e+00 2.718405e+00 2.607336e+00
2.890000e-03 7.095587e-01 1.700000e+01 2.590623e+00 2.405306e+00
3.910000e-03 2.830221e-01 6.900000e+00 1.999938e+00 1.923346e+00
3.960000e-03 6.584575e-01 2.080000e+01 1.909896e+00 1.755470e+00
5.370000e-03 2.143145e-01 6.900000e+00 1.446257e+00 1.394482e+00
5.430000e-03 6.182531e-01 2.600000e+01 1.421338e+00 1.292396e+00
7.380000e-03 1.629203e-01 7.000000e+00 1.034700e+00 9.997606e-01
7.450000e-03 5.882154e-01 3.320000e+01 1.015326e+00 9.072711e-01
1.013000e-02 1.214476e-01 7.000000e+00 7.323517e-01 7.094777e-01
1.021000e-02 5.560998e-01 4.210000e+01 7.210364e-01 6.313077e-01
1.111000e-02 9.433047e-01 1.062000e+02 5.693104e-01 4.591102e-01
1.392000e-02 8.985227e-02 7.000000e+00 5.137347e-01 4.988861e-01
1.398000e-02 4.831622e-01 4.770000e+01 5.169697e-01 4.472088e-01
1.447000e-02 8.648071e-01 1.182000e+02 4.251626e-01 3.308869e-01
1.912000e-02 6.621403e-02 7.000000e+00 3.592964e-01 3.495882e-01
1.917000e-02 3.942752e-01 5.040000e+01 3.705956e-01 3.194127e-01
1.957000e-02 7.879487e-01 1.364000e+02 3.033218e-01 2.253142e-01
2.626000e-02 4.866307e-02 7.000000e+00 2.506068e-01 2.441623e-01
2.631000e-02 3.117304e-01 5.200000e+01 2.631997e-01 2.270899e-01
2.671000e-02 7.225234e-01 1.619000e+02 2.129838e-01 1.494748e-01
3.608000e-02 3.564942e-02 7.000000e+00 1.740194e-01 1.695922e-01
3.612000e-02 2.407348e-01 5.290000e+01 1.843256e-01 1.597156e-01
3.657000e-02 6.694513e-01 1.970000e+02 1.473994e-01 9.638834e-02
4.956000e-02 2.607669e-02 7.000000e+00 1.207817e-01 1.175641e-01
4.961000e-02 1.834376e-01 5.360000e+01 1.273943e-01 1.110286e-01
5.016000e-02 6.274302e-01 2.453000e+02 1.006140e-01 6.028920e-02
6.808000e-02 1.904955e-02 7.000000e+00 8.398298e-02 8.145875e-02
6.813000e-02 1.379817e-01 5.400000e+01 8.713028e-02 7.648185e-02
6.883000e-02 5.952969e-01 3.121000e+02 6.776800e-02 3.653925e-02
9.354000e-02 1.390382e-02 7.000000e+00 5.820773e-02 5.628404e-02
9.358000e-02 1.029345e-01 5.430000e+01 5.887315e-02 5.207818e-02
9.443000e-02 5.676989e-01 4.005000e+02 4.485983e-02 2.146664e-02
1.045600e-01 9.633592e-01 1.038500e+03 3.072796e-02 8.794339e-03
1.285100e-01 1.013973e-02 7.000000e+00 4.001281e-02 3.866890e-02
1.285400e-01 7.628088e-02 5.450000e+01 3.912057e-02 3.496595e-02
1.292200e-01 5.046917e-01 4.671000e+02 2.961969e-02 1.343867e-02
1.347700e-01 8.854761e-01 1.146900e+03 2.155900e-02 5.029064e-03
1.765400e-01 7.390818e-03 7.000000e+00 2.669962e-02 2.594438e-02
1.765700e-01 5.620945e-02 5.460000e+01 2.509351e-02 2.272955e-02
1.771400e-01 4.166895e-01 4.992000e+02 1.892228e-02 8.927360e-03
1.812000e-01 8.059076e-01 1.311800e+03 1.352335e-02 2.551761e-03
2.425400e-01 5.383958e-03 7.000000e+00 1.677618e-02 1.652870e-02
2.425700e-01 4.130807e-02 5.470000e+01 1.498453e-02 1.381089e-02
2.430900e-01 3.314261e-01 5.168000e+02 1.108114e-02 5.740443e-03
2.469900e-01 7.376923e-01 1.546300e+03 7.446735e-03 1.181213e-03
3.331900e-01 3.920945e-03 7.000000e+00 9.496216e-03 9.491939e-03
3.332300e-01 3.029313e-02 5.480000e+01 7.833115e-03 7.363124e-03
3.337000e-01 2.573264e-01 5.274000e+02 5.540927e-03 3.229389e-03
3.381000e-01 6.815642e-01 1.871200e+03 3.354402e-03 4.877361e-04
4.577600e-01 2.855370e-03 7.000000e+00 4.347603e-03 4.390819e-03
4.578000e-01 2.218689e-02 5.490000e+01 3.152185e-03 2.985147e-03
4.582400e-01 1.965112e-01 5.342000e+02 2.047914e-03 1.333798e-03
4.634700e-01 6.371361e-01 2.318400e+03 1.049855e-03 1.567957e-04
6.288500e-01 2.078260e-03 7.000000e+00 1.220863e-03 1.248189e-03
6.288900e-01 1.620114e-02 5.490000e+01 6.938878e-04 6.622787e-04
6.293500e-01 1.482606e-01 5.390000e+02 3.872521e-04 2.799479e-04
6.358700e-01 6.022818e-01 2.931600e+03 1.537566e-04 2.554224e-05
8.639600e-01 1.512930e-03 7.000000e+00 1.205490e-04 1.244565e-04
8.639400e-01 1.182033e-02 5.490000e+01 3.121157e-05 2.850146e-05
8.644500e-01 1.107983e-01 5.423000e+02 1.200672e-05 8.598351e-06
8.727100e-01 5.756002e-01 3.772600e+03 3.020611e-06 1.352989e-07
