# x y Q2 xsec_nu xsec_nub
1.392464e-02 7.101838e-01 1.929776e+01 1.269482e-01 1.218943e-01
1.933353e-02 6.758476e-01 2.244850e+01 8.245917e-02 7.801946e-02
2.618923e-02 3.379646e-01 6.824539e+00 4.471582e-02 4.074342e-02
2.644559e-02 6.439013e-01 2.613946e+01 5.769365e-02 5.374359e-02
3.560972e-02 2.800387e-01 6.899976e+00 2.878356e-02 2.517040e-02
3.591822e-02 6.093861e-01 3.017692e+01 3.679305e-02 3.327564e-02
4.939976e-02 5.688915e-01 3.453507e+01 2.254326e-02 1.940529e-02
6.826636e-02 5.213005e-01 3.854830e+01 1.347438e-02 1.069666e-02
9.279201e-02 4.710948e-01 4.201239e+01 8.211655e-03 5.802061e-03
9.415868e-02 7.487154e-01 1.572893e+02 7.458980e-03 5.166127e-03
1.248357e-01 4.202668e-01 4.492886e+01 5.013954e-03 3.067815e-03
1.264914e-01 7.142452e-01 1.739266e+02 4.438882e-03 2.648001e-03
1.761445e-01 3.584198e-01 4.772315e+01 2.687236e-03 1.330035e-03
1.781936e-01 6.759812e-01 1.998207e+02 2.277024e-03 1.084606e-03
2.397909e-01 3.035634e-01 4.978488e+01 1.372631e-03 5.283935e-04
2.420379e-01 6.428617e-01 2.298994e+02 1.104794e-03 3.993907e-04
3.130248e-01 2.546658e-01 5.129317e+01 6.815875e-04 1.996490e-04
3.144978e-01 6.087078e-01 2.569042e+02 5.277564e-04 1.367392e-04
6.264208e-01 4.895893e-01 3.240094e+02 3.309936e-05 5.247631e-06
