# x y Q2 xsec_nu xsec_nub
1.385583e-02 3.855388e-01 6.671218e+00 1.154115e-01 1.082447e-01
1.397668e-02 6.158841e-01 2.220000e+01 1.446832e-01 1.374369e-01
1.897280e-02 3.306450e-01 6.781075e+00 7.687867e-02 7.075959e-02
1.913856e-02 5.752107e-01 2.529493e+01 1.028206e-01 9.660169e-02
2.604958e-02 2.686146e-01 6.830247e+00 5.003473e-02 4.464552e-02
2.625425e-02 5.342676e-01 2.873239e+01 6.650861e-02 6.115869e-02
3.579340e-02 2.206292e-01 6.887680e+00 3.167318e-02 2.680800e-02
3.602925e-02 4.844200e-01 3.229362e+01 4.207623e-02 3.736218e-02
4.899706e-02 1.745787e-01 6.922528e+00 1.987881e-02 1.540627e-02
4.930608e-02 4.311796e-01 3.557856e+01 2.613413e-02 2.192630e-02
6.698247e-02 1.374456e-01 6.951988e+00 1.240740e-02 8.317729e-03
6.734134e-02 3.729216e-01 3.860176e+01 1.601138e-02 1.227200e-02
6.827729e-02 6.353740e-01 1.620689e+02 1.477094e-02 1.113045e-02
9.165593e-02 1.040328e-01 7.014060e+00 7.876046e-03 4.252974e-03
9.205845e-02 3.128953e-01 4.105418e+01 9.662962e-03 6.431065e-03
9.301434e-02 5.788238e-01 1.795105e+02 8.789545e-03 5.725373e-03
1.262371e-01 2.536954e-01 4.280029e+01 5.788496e-03 3.150064e-03
1.272888e-01 5.195564e-01 2.001584e+02 5.127706e-03 2.715736e-03
1.738144e-01 1.991875e-01 4.413161e+01 3.376744e-03 1.434681e-03
1.749153e-01 4.502022e-01 2.222192e+02 2.872275e-03 1.178360e-03
2.390309e-01 1.516140e-01 4.442160e+01 1.823017e-03 6.132407e-04
2.398958e-01 3.841575e-01 2.466003e+02 1.469685e-03 4.725152e-04
3.275151e-01 1.133998e-01 4.383982e+01 8.633356e-04 2.739946e-04
3.282110e-01 3.149071e-01 2.627032e+02 6.629980e-04 2.012318e-04
4.484741e-01 8.453536e-02 4.291666e+01 3.865020e-04 1.495463e-04
4.475548e-01 2.564652e-01 2.797666e+02 2.814277e-04 9.993087e-05
