# x y Q2 xsec_nu xsec_nub
3.921374e-03 5.569868e-01 6.277233e+00 1.582505e+00 1.463975e+00
5.311207e-03 4.786749e-01 6.410719e+00 1.184497e+00 1.091730e+00
7.411093e-03 4.185983e-01 6.472139e+00 8.424280e-01 7.703874e-01
7.498219e-03 6.382465e-01 1.833560e+01 8.874299e-01 7.853530e-01
1.012134e-02 3.388078e-01 6.659947e+00 6.288090e-01 5.752533e-01
1.023287e-02 6.043342e-01 2.108031e+01 6.391397e-01 5.526656e-01
1.379861e-02 2.914702e-01 6.706406e+00 4.559701e-01 4.144969e-01
1.393330e-02 5.682714e-01 2.407183e+01 4.604764e-01 3.873852e-01
1.910888e-02 2.385126e-01 6.781051e+00 3.271334e-01 2.964404e-01
1.931060e-02 5.289267e-01 2.812674e+01 3.311718e-01 2.701797e-01
2.597450e-02 2.004684e-01 7.292110e+00 2.394258e-01 2.159093e-01
2.639015e-02 4.902763e-01 3.208408e+01 2.354812e-01 1.850673e-01
3.518291e-02 1.833777e-01 8.287441e+00 1.735650e-01 1.542802e-01
3.598104e-02 4.437972e-01 3.586518e+01 1.672182e-01 1.267762e-01
3.672521e-02 7.359121e-01 1.384333e+02 1.478724e-01 9.346652e-02
4.951764e-02 4.004862e-01 3.937248e+01 1.163992e-01 8.476561e-02
5.034671e-02 6.946776e-01 1.522440e+02 1.020588e-01 5.818321e-02
6.806603e-02 3.585895e-01 4.436700e+01 8.066235e-02 5.650793e-02
6.909878e-02 6.476895e-01 1.688669e+02 7.025081e-02 3.589649e-02
9.281588e-02 3.205031e-01 5.005974e+01 5.587830e-02 3.779956e-02
9.416065e-02 6.155406e-01 1.924618e+02 4.814723e-02 2.163061e-02
1.266964e-01 2.860346e-01 5.583720e+01 3.813198e-02 2.506182e-02
1.284903e-01 5.801909e-01 2.215693e+02 3.245209e-02 1.285807e-02
1.753796e-01 2.503333e-01 6.265670e+01 2.468686e-02 1.601456e-02
1.777241e-01 5.405786e-01 2.566828e+02 2.062738e-02 7.316912e-03
2.386684e-01 2.180275e-01 7.044631e+01 1.514999e-02 9.903349e-03
2.421972e-01 5.045188e-01 2.951635e+02 1.228622e-02 4.038967e-03
2.477418e-01 7.958962e-01 1.231860e+03 8.255266e-03 1.057971e-03
3.193903e-01 1.959439e-01 7.909401e+01 8.404563e-03 5.590318e-03
3.256610e-01 4.648417e-01 3.285136e+02 6.502403e-03 2.154892e-03
3.317987e-01 7.496557e-01 1.316740e+03 4.207302e-03 4.724400e-04
4.325872e-01 1.751515e-01 9.034121e+01 3.603419e-03 2.491139e-03
4.581278e-01 4.133061e-01 3.622848e+02 2.257330e-03 8.545830e-04
4.661674e-01 7.051573e-01 1.439820e+03 1.332238e-03 1.769322e-04
6.224202e-01 3.719877e-01 4.058172e+02 4.420334e-04 1.923169e-04
6.326462e-01 6.626548e-01 1.565998e+03 2.262996e-04 4.111640e-05
8.195491e-01 3.393844e-01 4.590482e+02 1.849790e-05 1.029889e-05
8.294447e-01 6.254800e-01 1.712903e+03 7.300526e-06 2.350668e-06
