# x y Q2 xsec_nu xsec_nub
7.450706e-03 5.874892e-01 6.339575e+00 7.011557e-01 6.073786e-01
1.015733e-02 5.203356e-01 6.497093e+00 5.187286e-01 4.445731e-01
1.026926e-02 7.401762e-01 1.783564e+01 5.452615e-01 4.474328e-01
1.381801e-02 4.525314e-01 6.610909e+00 3.845549e-01 3.269532e-01
1.395632e-02 7.057029e-01 2.015579e+01 3.944772e-01 3.122538e-01
1.914973e-02 3.879481e-01 6.684297e+00 2.787310e-01 2.350840e-01
1.933208e-02 6.709942e-01 2.362010e+01 2.800067e-01 2.115614e-01
2.623705e-02 3.264020e-01 6.771433e+00 2.044588e-01 1.718013e-01
2.644795e-02 6.361560e-01 2.717956e+01 2.049077e-01 1.477878e-01
3.580516e-02 2.684373e-01 6.836638e+00 1.497299e-01 1.257936e-01
3.605891e-02 5.992917e-01 3.106617e+01 1.464885e-01 9.940446e-02
4.925505e-02 2.169587e-01 6.872998e+00 1.079782e-01 9.084729e-02
4.964305e-02 5.572230e-01 3.496316e+01 1.034001e-01 6.559374e-02
5.071552e-02 8.147072e-01 1.377599e+02 9.447419e-02 4.892969e-02
6.779799e-02 1.692645e-01 6.917637e+00 7.762589e-02 6.574026e-02
6.831574e-02 5.084483e-01 3.852909e+01 7.291232e-02 4.344786e-02
6.943207e-02 7.836572e-01 1.511201e+02 6.571214e-02 2.919053e-02
9.275138e-02 1.321206e-01 6.923320e+00 5.551316e-02 4.740532e-02
9.324422e-02 4.557997e-01 4.148966e+01 5.156996e-02 2.930631e-02
9.455622e-02 7.478264e-01 1.665870e+02 4.578205e-02 1.723103e-02
1.268480e-01 1.036413e-01 6.945726e+00 3.913021e-02 3.376651e-02
1.273458e-01 4.032631e-01 4.414787e+01 3.586898e-02 1.981368e-02
1.288779e-01 7.156379e-01 1.867110e+02 3.127341e-02 9.820089e-03
1.756100e-01 7.717485e-02 6.965363e+00 2.629293e-02 2.317938e-02
1.762704e-01 3.450286e-01 4.633060e+01 2.364292e-02 1.311924e-02
1.781737e-01 6.807804e-01 2.148702e+02 2.005188e-02 5.204059e-03
2.396111e-01 5.770849e-02 6.966065e+00 1.689618e-02 1.531739e-02
2.406825e-01 2.912607e-01 4.816144e+01 1.470543e-02 8.442830e-03
2.427279e-01 6.481509e-01 2.475440e+02 1.203530e-02 2.644275e-03
3.248206e-01 4.322479e-02 6.971531e+00 9.941528e-03 9.262336e-03
3.246454e-01 2.412994e-01 4.930065e+01 8.231043e-03 5.026494e-03
3.265333e-01 6.135391e-01 2.800394e+02 6.420132e-03 1.279773e-03
3.347533e-01 8.511063e-01 1.248432e+03 4.106198e-03 2.712750e-04
4.549029e-01 3.137356e-02 7.013492e+00 4.423768e-03 4.224021e-03
4.552884e-01 1.913059e-01 5.022114e+01 3.224868e-03 2.132779e-03
4.590972e-01 5.694811e-01 3.179110e+02 2.253256e-03 4.588380e-04
4.689692e-01 8.234833e-01 1.325603e+03 1.336682e-03 6.311813e-05
6.198010e-01 2.326574e-02 6.963587e+00 1.316719e-03 1.287667e-03
6.212013e-01 1.496921e-01 5.103578e+01 7.614809e-04 5.432876e-04
6.251741e-01 5.214683e-01 3.517375e+02 4.563786e-04 1.065930e-04
6.364985e-01 7.894359e-01 1.420126e+03 2.395506e-04 1.240194e-05
8.191543e-01 1.793107e-02 7.001342e+00 2.003419e-04 2.012308e-04
8.194033e-01 1.183981e-01 5.180380e+01 6.506939e-05 4.719304e-05
8.225725e-01 4.754479e-01 3.799204e+02 3.012010e-05 7.113383e-06
8.319698e-01 7.590528e-01 1.522870e+03 1.386389e-05 1.814272e-07
