# x y Q2 xsec_nu xsec_nub
3.935987e-03 5.436361e-01 6.258025e+00 1.543450e+00 1.419380e+00
5.394919e-03 4.745138e-01 6.374309e+00 1.129025e+00 1.032184e+00
5.447586e-03 6.743368e-01 1.580926e+01 1.202424e+00 1.072833e+00
7.393432e-03 4.213557e-01 6.482877e+00 8.163899e-01 7.404952e-01
7.461809e-03 6.337518e-01 1.781421e+01 8.647459e-01 7.571845e-01
1.011717e-02 3.638405e-01 6.570376e+00 5.933472e-01 5.355606e-01
1.020017e-02 5.941794e-01 2.009135e+01 6.213945e-01 5.325395e-01
1.387925e-02 3.045027e-01 6.643154e+00 4.304722e-01 3.878113e-01
1.398688e-02 5.586582e-01 2.325518e+01 4.437161e-01 3.704651e-01
1.901717e-02 2.545267e-01 6.731313e+00 3.112877e-01 2.798691e-01
1.916500e-02 5.156031e-01 2.641067e+01 3.229122e-01 2.632345e-01
2.588472e-02 2.163962e-01 7.260706e+00 2.274292e-01 2.037692e-01
2.630763e-02 4.743717e-01 2.962238e+01 2.282585e-01 1.801332e-01
3.530689e-02 1.924061e-01 8.250060e+00 1.644316e-01 1.458721e-01
3.613667e-02 4.257704e-01 3.259279e+01 1.609486e-01 1.231673e-01
3.675968e-02 7.284382e-01 1.371476e+02 1.431857e-01 9.004888e-02
4.547674e-02 1.751073e-01 9.261471e+00 1.256025e-01 1.103829e-01
4.950927e-02 3.757827e-01 3.520769e+01 1.133957e-01 8.444553e-02
5.015155e-02 6.759846e-01 1.496599e+02 1.001435e-01 5.761576e-02
6.761975e-02 3.367486e-01 3.993182e+01 7.954437e-02 5.739376e-02
6.860058e-02 6.235958e-01 1.649610e+02 6.968428e-02 3.651156e-02
9.268591e-02 3.006273e-01 4.599114e+01 5.500296e-02 3.851931e-02
9.375902e-02 5.699982e-01 1.823917e+02 4.814924e-02 2.312029e-02
1.271235e-01 2.656728e-01 5.243653e+01 3.733745e-02 2.564915e-02
1.285739e-01 5.167623e-01 2.014747e+02 3.248811e-02 1.453821e-02
1.744970e-01 2.335295e-01 5.996484e+01 2.433562e-02 1.658655e-02
1.765746e-01 4.548763e-01 2.200716e+02 2.099271e-02 9.189819e-03
2.385765e-01 2.030567e-01 6.859775e+01 1.477450e-02 1.016665e-02
2.420466e-01 3.935078e-01 2.386949e+02 1.249027e-02 5.608539e-03
3.234643e-01 1.766045e-01 7.853559e+01 7.966511e-03 5.609819e-03
3.304386e-01 3.347278e-01 2.548001e+02 6.453496e-03 3.110055e-03
4.250884e-01 1.546905e-01 8.948988e+01 3.738685e-03 2.704734e-03
4.457548e-01 2.878839e-01 2.734909e+02 2.625324e-03 1.367548e-03
4.506691e-01 5.672527e-01 1.332232e+03 1.575919e-03 3.257783e-04
5.983730e-01 2.508018e-01 3.047568e+02 6.339099e-04 3.542533e-04
