# x y Q2 xsec_nu xsec_nub
1.916209e-02 5.139455e-01 2.681781e+01 6.476594e-01 5.284277e-01
2.630319e-02 4.715280e-01 3.001822e+01 4.579041e-01 3.619678e-01
3.612675e-02 4.220998e-01 3.290249e+01 3.228652e-01 2.477264e-01
4.945883e-02 3.659069e-01 3.513974e+01 2.282203e-01 1.714365e-01
6.751423e-02 3.184076e-01 3.956447e+01 1.607054e-01 1.182466e-01
9.254843e-02 2.744853e-01 4.552310e+01 1.113331e-01 8.061339e-02
9.357813e-02 5.302728e-01 1.826868e+02 9.764756e-02 4.964247e-02
1.269145e-01 2.340337e-01 5.196812e+01 7.559812e-02 5.445390e-02
1.283415e-01 4.640754e-01 2.020446e+02 6.594623e-02 3.242252e-02
1.741739e-01 1.980819e-01 5.961387e+01 4.922885e-02 3.566636e-02
1.763218e-01 3.959088e-01 2.209139e+02 4.252140e-02 2.108798e-02
2.381481e-01 1.666945e-01 6.846379e+01 2.982382e-02 2.201405e-02
2.417367e-01 3.351092e-01 2.405777e+02 2.520570e-02 1.300556e-02
3.229577e-01 1.410419e-01 7.844150e+01 1.604974e-02 1.217622e-02
3.298547e-01 2.789742e-01 2.583952e+02 1.299451e-02 7.210433e-03
4.448551e-01 2.321067e-01 2.773949e+02 5.291177e-03 3.176884e-03
