# x y Q2 xsec_nu xsec_nub
7.439427e-03 4.668674e-01 6.460676e+00 2.429772e-01 2.332512e-01
1.012542e-02 3.969963e-01 6.637983e+00 1.697714e-01 1.612136e-01
1.024990e-02 6.346488e-01 1.865824e+01 2.062417e-01 1.977755e-01
1.377840e-02 3.404746e-01 6.697602e+00 1.151969e-01 1.078858e-01
1.391085e-02 5.972583e-01 2.154842e+01 1.424886e-01 1.352154e-01
1.912784e-02 2.820695e-01 6.793289e+00 7.529242e-02 6.911176e-02
1.930032e-02 5.627717e-01 2.536312e+01 9.987446e-02 9.368367e-02
2.594423e-02 2.418348e-01 7.319793e+00 5.056997e-02 4.515395e-02
2.639341e-02 5.264756e-01 2.942074e+01 6.506470e-02 5.973455e-02
3.501753e-02 2.144984e-01 8.271729e+00 3.390252e-02 2.905371e-02
3.586584e-02 4.877186e-01 3.371375e+01 4.173237e-02 3.702779e-02
4.932632e-02 4.451864e-01 3.791224e+01 2.567693e-02 2.149661e-02
5.036416e-02 7.275237e-01 1.385054e+02 2.367554e-02 1.953546e-02
6.801697e-02 4.023741e-01 4.332841e+01 1.545557e-02 1.176384e-02
6.923478e-02 6.782641e-01 1.526177e+02 1.410800e-02 1.051561e-02
9.244713e-02 3.638551e-01 4.907372e+01 9.378774e-03 6.194095e-03
9.384779e-02 6.385747e-01 1.706019e+02 8.457532e-03 5.429159e-03
1.240883e-01 3.276985e-01 5.502596e+01 5.786328e-03 3.160149e-03
1.259192e-01 5.986892e-01 1.913588e+02 5.104143e-03 2.680112e-03
1.753789e-01 2.871508e-01 6.265457e+01 3.188450e-03 1.321715e-03
1.779578e-01 5.564954e-01 2.237632e+02 2.692005e-03 1.048789e-03
2.382586e-01 2.516434e-01 7.049469e+01 1.726388e-03 5.643006e-04
2.418805e-01 5.202453e-01 2.580209e+02 1.380151e-03 4.097470e-04
3.132371e-01 2.250027e-01 7.856265e+01 8.854258e-04 2.660115e-04
3.175895e-01 4.792572e-01 2.864984e+02 6.791777e-04 1.821026e-04
4.596321e-01 4.067681e-01 3.182195e+02 2.384625e-04 7.609850e-05
4.684064e-01 7.237683e-01 1.323867e+03 1.362979e-04 3.603121e-05
6.236388e-01 3.722266e-01 3.644178e+02 5.936691e-05 1.999914e-05
6.360497e-01 6.791996e-01 1.432947e+03 2.824037e-05 8.171376e-06
8.214600e-01 3.434957e-01 4.228828e+02 2.538667e-06 1.350389e-06
8.323582e-01 6.325691e-01 1.541664e+03 7.738490e-07 4.888871e-07
