# x y Q2 xsec_nu xsec_nub
6.522737e-04 8.931740e-01 4.150569e+00 3.352070e+00 3.384571e+00
8.186872e-04 8.230897e-01 4.826442e+00 2.904442e+00 2.927265e+00
1.123965e-03 7.661009e-01 5.196471e+00 2.123122e+00 2.133274e+00
1.142689e-03 9.201613e-01 1.035079e+01 2.605875e+00 2.617244e+00
1.524421e-03 7.122188e-01 5.739033e+00 1.585587e+00 1.586853e+00
1.572542e-03 8.830387e-01 1.102248e+01 1.822742e+00 1.824286e+00
2.068398e-03 6.408409e-01 6.047008e+00 1.162478e+00 1.157506e+00
2.117077e-03 8.109586e-01 1.197884e+01 1.347183e+00 1.342601e+00
2.873573e-03 5.719947e-01 6.301803e+00 8.178212e-01 8.088470e-01
2.918463e-03 7.740910e-01 1.361935e+01 9.539286e-01 9.454168e-01
3.921019e-03 5.122286e-01 6.436019e+00 5.753229e-01 5.646972e-01
3.979653e-03 7.211169e-01 1.513256e+01 6.806969e-01 6.704571e-01
5.297658e-03 4.455594e-01 6.539860e+00 4.085682e-01 3.977351e-01
5.365223e-03 6.757198e-01 1.711966e+01 4.896371e-01 4.791228e-01
7.412504e-03 3.802996e-01 6.611109e+00 2.742354e-01 2.642369e-01
7.472053e-03 6.325306e-01 1.999776e+01 3.351986e-01 3.253970e-01
1.011542e-02 3.236212e-01 6.722171e+00 1.876501e-01 1.788997e-01
1.021181e-02 5.988149e-01 2.331336e+01 2.304859e-01 2.218415e-01
1.125713e-02 9.552919e-01 1.060815e+02 2.190086e-01 2.105403e-01
1.375043e-02 2.742678e-01 6.778973e+00 1.265380e-01 1.190664e-01
1.386237e-02 5.681529e-01 2.758427e+01 1.669510e-01 1.594804e-01
1.463397e-02 8.830718e-01 1.110293e+02 1.546355e-01 1.472603e-01
1.909428e-02 2.282531e-01 6.850213e+00 8.161371e-02 7.530700e-02
1.925672e-02 5.284650e-01 3.201909e+01 1.077213e-01 1.014101e-01
1.992599e-02 8.366709e-01 1.187626e+02 9.977465e-02 9.350737e-02
2.594891e-02 1.962677e-01 7.334703e+00 5.402428e-02 4.850000e-02
2.633473e-02 4.834625e-01 3.578731e+01 6.957574e-02 6.414285e-02
2.691965e-02 7.768128e-01 1.286331e+02 6.463251e-02 5.920957e-02
3.503690e-02 1.733978e-01 8.264335e+00 3.589828e-02 3.094669e-02
3.582165e-02 4.333547e-01 3.892246e+01 4.424615e-02 3.945547e-02
3.644816e-02 7.292334e-01 1.419932e+02 4.073576e-02 3.597266e-02
4.515838e-02 1.564604e-01 9.236820e+00 2.506584e-02 2.050746e-02
4.929136e-02 3.862257e-01 4.175609e+01 2.697611e-02 2.272579e-02
5.003043e-02 6.823340e-01 1.596901e+02 2.460172e-02 2.042163e-02
6.796377e-02 3.409103e-01 4.600150e+01 1.611921e-02 1.237226e-02
6.887896e-02 6.362138e-01 1.821269e+02 1.451684e-02 1.090556e-02
9.255812e-02 3.042270e-01 5.086059e+01 9.679876e-03 6.456998e-03
9.364442e-02 6.000279e-01 2.094188e+02 8.579316e-03 5.557314e-03
1.255108e-01 2.709594e-01 5.623062e+01 5.832484e-03 3.203705e-03
1.270178e-01 5.676018e-01 2.420767e+02 5.016933e-03 2.642617e-03
1.367148e-01 8.983428e-01 1.097582e+03 3.186036e-03 1.516327e-03
1.752073e-01 2.360523e-01 6.292931e+01 3.264241e-03 1.382405e-03
1.774876e-01 5.268855e-01 2.816711e+02 2.672839e-03 1.060509e-03
1.850643e-01 8.471092e-01 1.158289e+03 1.734670e-03 6.208748e-04
2.383967e-01 2.060700e-01 7.055767e+01 1.754929e-03 5.907203e-04
2.417077e-01 4.856150e-01 3.165733e+02 1.359177e-03 4.149392e-04
2.474762e-01 7.931304e-01 1.246139e+03 8.714860e-04 2.362421e-04
3.165901e-01 1.852338e-01 7.888876e+01 8.749772e-04 2.728463e-04
3.217149e-01 4.391285e-01 3.418714e+02 6.455411e-04 1.798101e-04
3.263638e-01 7.437767e-01 1.336050e+03 4.017623e-04 9.651578e-05
4.330108e-01 1.599323e-01 9.039954e+01 3.769673e-04 1.396742e-04
4.580492e-01 3.795237e-01 3.667554e+02 2.377895e-04 7.743152e-05
4.649700e-01 6.836783e-01 1.488817e+03 1.347949e-04 3.627778e-05
5.312510e-01 2.139935e-01 9.979889e+01 1.936970e-04 6.953937e-05
6.223485e-01 3.383152e-01 4.041184e+02 5.897935e-05 2.031813e-05
6.313455e-01 6.378176e-01 1.656044e+03 2.793224e-05 8.226147e-06
8.197688e-01 3.089017e-01 4.552020e+02 2.258321e-06 1.307829e-06
8.280018e-01 5.989845e-01 1.827304e+03 8.642700e-07 5.069199e-07
