# x y Q2 xsec_nu xsec_nub
8.169089e-04 9.201027e-01 4.574550e+00 6.884209e+00 6.554411e+00
1.120028e-03 7.661522e-01 5.335508e+00 5.512494e+00 5.239814e+00
1.541620e-03 7.941755e-01 5.258715e+00 3.665043e+00 3.429073e+00
2.061598e-03 7.483168e-01 5.456574e+00 2.706456e+00 2.505852e+00
2.135177e-03 8.705610e-01 1.196295e+01 3.055694e+00 2.830180e+00
2.898275e-03 6.737445e-01 5.793159e+00 1.948116e+00 1.785812e+00
2.966997e-03 8.057913e-01 1.218548e+01 2.150191e+00 1.963385e+00
3.959960e-03 6.294658e-01 5.970188e+00 1.405680e+00 1.271503e+00
3.982922e-03 7.718243e-01 1.334611e+01 1.576167e+00 1.416789e+00
5.361245e-03 5.832311e-01 6.140740e+00 1.027266e+00 9.168721e-01
5.442298e-03 7.355330e-01 1.448943e+01 1.128697e+00 9.947828e-01
7.446793e-03 5.209806e-01 6.254309e+00 7.378980e-01 6.508305e-01
7.528311e-03 6.942031e-01 1.582726e+01 7.994499e-01 6.884533e-01
1.018685e-02 4.633238e-01 6.415514e+00 5.395284e-01 4.710617e-01
1.026474e-02 6.563828e-01 1.757712e+01 5.761695e-01 4.836733e-01
1.382850e-02 4.102049e-01 6.485194e+00 3.954242e-01 3.418379e-01
1.392701e-02 6.242536e-01 1.955856e+01 4.153731e-01 3.380953e-01
1.416921e-02 9.345191e-01 1.074907e+02 4.220840e-01 3.255418e-01
1.919854e-02 3.504213e-01 6.565676e+00 2.848422e-01 2.445506e-01
1.936950e-02 5.840098e-01 2.248472e+01 2.931568e-01 2.298980e-01
2.029532e-02 8.277811e-01 1.168915e+02 2.833142e-01 2.057276e-01
2.628124e-02 3.015142e-01 6.611234e+00 2.068499e-01 1.762707e-01
2.647062e-02 5.499557e-01 2.528834e+01 2.136189e-01 1.613111e-01
2.718978e-02 8.214615e-01 1.223456e+02 1.989236e-01 1.329936e-01
3.586640e-02 2.550817e-01 6.670741e+00 1.502224e-01 1.273269e-01
3.603052e-02 5.103501e-01 2.820641e+01 1.526456e-01 1.101192e-01
3.672815e-02 7.867294e-01 1.300566e+02 1.401464e-01 8.537660e-02
4.938305e-02 2.098533e-01 6.685229e+00 1.077775e-01 9.116115e-02
4.965541e-02 4.589288e-01 3.060007e+01 1.076470e-01 7.446588e-02
5.054735e-02 7.381164e-01 1.387723e+02 9.712135e-02 5.307089e-02
6.804786e-02 1.725714e-01 6.728807e+00 7.698698e-02 6.495131e-02
6.842648e-02 4.119074e-01 3.330095e+01 7.547778e-02 5.006674e-02
6.940965e-02 6.956679e-01 1.501852e+02 6.734250e-02 3.251776e-02
9.298389e-02 1.428902e-01 6.770025e+00 5.500515e-02 4.639556e-02
9.328449e-02 3.656888e-01 3.551865e+01 5.316855e-02 3.417621e-02
9.434375e-02 6.500007e-01 1.631283e+02 4.700683e-02 2.012813e-02
1.258114e-01 1.182766e-01 7.199808e+00 3.931950e-02 3.332271e-02
1.270643e-01 3.099391e-01 3.657546e+01 3.705964e-02 2.383227e-02
1.278222e-01 5.919018e-01 1.762225e+02 3.248264e-02 1.275371e-02
1.377433e-01 9.314504e-01 1.215635e+03 2.046271e-02 4.471711e-03
1.731196e-01 1.028906e-01 8.197809e+00 2.658084e-02 2.256089e-02
1.769415e-01 2.617658e-01 3.819037e+01 2.413194e-02 1.564158e-02
1.784748e-01 5.395852e-01 1.952655e+02 2.058927e-02 7.433894e-03
1.859751e-01 8.755960e-01 1.114971e+03 1.366262e-02 2.195333e-03
2.239665e-01 9.291137e-02 9.184114e+00 1.845410e-02 1.575093e-02
2.412012e-01 2.254608e-01 3.990995e+01 1.498505e-02 9.868993e-03
2.429874e-01 4.936264e-01 2.157599e+02 1.240155e-02 4.293732e-03
2.490941e-01 8.156955e-01 1.182737e+03 8.100805e-03 9.918781e-04
3.231019e-01 1.897107e-01 4.233450e+01 8.486807e-03 5.818696e-03
3.231213e-01 4.295208e-01 2.289623e+02 6.868960e-03 2.560172e-03
3.245685e-01 7.490221e-01 1.231375e+03 4.483061e-03 5.016320e-04
4.557843e-01 1.574246e-01 4.729169e+01 3.248375e-03 2.321816e-03
4.609232e-01 3.516715e-01 2.428684e+02 2.363177e-03 1.026308e-03
4.699920e-01 6.509170e-01 1.292219e+03 1.345760e-03 1.865759e-04
6.208786e-01 1.391045e-01 5.339046e+01 7.559355e-04 5.528712e-04
6.281079e-01 3.195895e-01 2.662628e+02 4.770089e-04 2.215903e-04
6.395378e-01 5.875793e-01 1.360314e+03 2.366352e-04 4.208588e-05
8.179274e-01 1.232167e-01 5.953673e+01 6.286006e-05 4.507220e-05
8.254198e-01 2.905775e-01 2.877294e+02 3.159900e-05 1.426327e-05
8.341847e-01 5.474240e-01 1.441065e+03 1.369996e-05 2.037717e-06
