FASERV2	0	66
   1	DIS	1.110000000000e-03	6.400000000000e+00	4.383080000000e+03	6.736888597630e+00	3.311310000000e+00	
   2	DIS	1.520000000000e-03	6.700000000000e+00	4.030010000000e+03	7.127222588653e+00	5.197840000000e+00	
   3	DIS	1.560000000000e-03	1.220000000000e+01	4.945670000000e+03	4.224585741014e+00	5.692370000000e+00	
   4	DIS	2.080000000000e-03	6.800000000000e+00	3.728600000000e+03	1.765299581507e+00	6.794170000000e+00	
   5	DIS	2.110000000000e-03	1.420000000000e+01	4.646420000000e+03	6.098220935467e+00	8.466500000000e+00	
   6	DIS	2.850000000000e-03	6.900000000000e+00	3.496380000000e+03	-7.628288063640e-01	9.649520000000e+00	
   7	DIS	2.890000000000e-03	1.700000000000e+01	4.419060000000e+03	2.030738528150e+00	1.309618000000e+01	
   8	DIS	3.910000000000e-03	6.900000000000e+00	3.323680000000e+03	3.542552524813e+00	1.322061000000e+01	
   9	DIS	3.960000000000e-03	2.080000000000e+01	4.252140000000e+03	4.850202703706e+00	1.877823000000e+01	
  10	DIS	5.370000000000e-03	6.900000000000e+00	3.195880000000e+03	-1.138260915376e-01	1.520981000000e+01	
  11	DIS	5.430000000000e-03	2.600000000000e+01	4.128330000000e+03	5.724286579800e+00	2.209651000000e+01	
  12	DIS	7.380000000000e-03	7.000000000000e+00	3.103370000000e+03	-7.793153200850e-01	1.771885000000e+01	
  13	DIS	7.450000000000e-03	3.320000000000e+01	4.038430000000e+03	-2.091751369142e+00	2.644077000000e+01	
  14	DIS	1.013000000000e-02	7.000000000000e+00	3.032960000000e+03	7.512187147676e+00	2.198073000000e+01	
  15	DIS	1.021000000000e-02	4.210000000000e+01	3.952490000000e+03	8.667757000449e-01	3.317942000000e+01	
  16	DIS	1.111000000000e-02	1.062000000000e+02	5.401640000000e+03	2.691255857959e+00	8.005730000000e+00	
  17	DIS	1.392000000000e-02	7.000000000000e+00	2.983300000000e+03	2.609623155211e+00	2.411692000000e+01	
  18	DIS	1.398000000000e-02	4.770000000000e+01	3.764310000000e+03	1.000846532784e+01	3.817839000000e+01	
  19	DIS	1.447000000000e-02	1.182000000000e+02	5.034970000000e+03	5.199527981182e+00	1.429798000000e+01	
  20	DIS	1.912000000000e-02	7.000000000000e+00	2.947320000000e+03	-9.863896158370e+00	2.475489000000e+01	
  21	DIS	1.917000000000e-02	5.040000000000e+01	3.554480000000e+03	-1.748903910051e+00	4.260131000000e+01	
  22	DIS	1.957000000000e-02	1.364000000000e+02	4.715120000000e+03	7.431319645006e+00	2.343485000000e+01	
  23	DIS	2.626000000000e-02	7.000000000000e+00	2.919920000000e+03	-7.652860766267e-01	2.922266000000e+01	
  24	DIS	2.631000000000e-02	5.200000000000e+01	3.379640000000e+03	-1.207009944407e+01	5.519577000000e+01	
  25	DIS	2.671000000000e-02	1.619000000000e+02	4.471860000000e+03	1.042545462482e+00	3.747851000000e+01	
  26	DIS	3.608000000000e-02	7.000000000000e+00	2.900990000000e+03	-9.741364608765e-01	3.155477000000e+01	
  27	DIS	3.612000000000e-02	5.290000000000e+01	3.242920000000e+03	-1.318916507149e+01	6.510616000000e+01	
  28	DIS	3.657000000000e-02	1.970000000000e+02	4.289330000000e+03	7.463235774640e+00	5.072386000000e+01	
  29	DIS	4.956000000000e-02	7.000000000000e+00	2.887230000000e+03	3.178393678202e+00	3.049950000000e+01	
  30	DIS	4.961000000000e-02	5.360000000000e+01	3.139600000000e+03	-1.769216152760e+01	6.771325000000e+01	
  31	DIS	5.016000000000e-02	2.453000000000e+02	4.154720000000e+03	1.622697034192e+00	5.824979000000e+01	
  32	DIS	6.808000000000e-02	7.000000000000e+00	2.877140000000e+03	-7.452778570519e+00	3.417671000000e+01	
  33	DIS	6.813000000000e-02	5.400000000000e+01	3.061970000000e+03	6.598068215999e-01	8.217560000000e+01	
  34	DIS	6.883000000000e-02	3.121000000000e+02	4.060220000000e+03	-3.976688611936e+00	7.550677000000e+01	
  35	DIS	9.354000000000e-02	7.000000000000e+00	2.869020000000e+03	2.375399985580e+00	3.637578000000e+01	
  36	DIS	9.358000000000e-02	5.430000000000e+01	3.004850000000e+03	5.611794484368e-01	9.371242000000e+01	
  37	DIS	9.443000000000e-02	4.005000000000e+02	3.982370000000e+03	-5.692919732618e+00	8.913787000000e+01	
  38	DIS	1.045600000000e-01	1.038500000000e+03	5.495660000000e+03	-3.150825974085e+00	1.464461000000e+01	
  39	DIS	1.285100000000e-01	7.000000000000e+00	2.863530000000e+03	-1.008716106524e+01	3.406205000000e+01	
  40	DIS	1.285400000000e-01	5.450000000000e+01	2.962850000000e+03	7.182742864770e-01	9.171520000000e+01	
  41	DIS	1.292200000000e-01	4.671000000000e+02	3.817870000000e+03	-9.328677721359e+00	9.196928000000e+01	
  42	DIS	1.347700000000e-01	1.146900000000e+03	5.122980000000e+03	-2.985023454541e+00	2.544835000000e+01	
  43	DIS	1.765400000000e-01	7.000000000000e+00	2.859760000000e+03	-2.072012336431e+00	3.558530000000e+01	
  44	DIS	1.765700000000e-01	5.460000000000e+01	2.932470000000e+03	-1.465644451829e+01	1.010709400000e+02	
  45	DIS	1.771400000000e-01	4.992000000000e+02	3.605060000000e+03	-1.374244477049e+01	1.117643600000e+02	
  46	DIS	1.812000000000e-01	1.311800000000e+03	4.788410000000e+03	3.217759344972e+00	4.790273000000e+01	
  47	DIS	2.425400000000e-01	7.000000000000e+00	2.857460000000e+03	-4.200825963926e+00	3.646782000000e+01	
  48	DIS	2.425700000000e-01	5.470000000000e+01	2.909930000000e+03	-4.178325634480e+00	1.084288300000e+02	
  49	DIS	2.430900000000e-01	5.168000000000e+02	3.419290000000e+03	-1.268092798345e+01	1.323667300000e+02	
  50	DIS	2.469900000000e-01	1.546300000000e+03	4.523830000000e+03	1.292972558188e+01	7.165608000000e+01	
  51	DIS	3.331900000000e-01	7.000000000000e+00	2.856160000000e+03	3.201492345037e-01	3.110690000000e+01	
  52	DIS	3.332300000000e-01	5.480000000000e+01	2.893740000000e+03	-1.879628746224e+00	9.391489000000e+01	
  53	DIS	3.337000000000e-01	5.274000000000e+02	3.273910000000e+03	-3.591384779350e-01	1.236473200000e+02	
  54	DIS	3.381000000000e-01	1.871200000000e+03	4.328480000000e+03	-6.890033814359e+00	7.594292000000e+01	
  55	DIS	4.577600000000e-01	7.000000000000e+00	2.854730000000e+03	5.672702860845e+00	2.800642000000e+01	
  56	DIS	4.578000000000e-01	5.490000000000e+01	2.881160000000e+03	-8.956022060580e+00	8.577011000000e+01	
  57	DIS	4.582400000000e-01	5.342000000000e+02	3.162210000000e+03	-8.746040877219e+00	1.229034200000e+02	
  58	DIS	4.634700000000e-01	2.318400000000e+03	4.185060000000e+03	-1.907052365452e+00	8.601288000000e+01	
