FASERVBAR2	0	58
   1	DIS	2.080000000000e-03	6.800000000000e+00	3.727800000000e+03	3.046368099335e+00	3.525670000000e+00	
   2	DIS	2.850000000000e-03	6.900000000000e+00	3.496120000000e+03	3.092214400422e+00	5.473210000000e+00	
   3	DIS	2.890000000000e-03	1.700000000000e+01	4.417470000000e+03	3.099286046199e+00	5.174830000000e+00	
   4	DIS	3.910000000000e-03	6.900000000000e+00	3.323900000000e+03	4.294664653084e-01	8.004690000000e+00	
   5	DIS	3.960000000000e-03	2.080000000000e+01	4.250970000000e+03	3.438102607669e+00	8.589350000000e+00	
   6	DIS	5.370000000000e-03	6.900000000000e+00	3.195910000000e+03	-2.443550067364e+00	9.618320000000e+00	
   7	DIS	5.430000000000e-03	2.600000000000e+01	4.128910000000e+03	5.723302263310e+00	1.099294000000e+01	
   8	DIS	7.380000000000e-03	7.000000000000e+00	3.102400000000e+03	2.156386341324e+00	1.165647000000e+01	
   9	DIS	7.450000000000e-03	3.320000000000e+01	4.040420000000e+03	2.683856263845e+00	1.405093000000e+01	
  10	DIS	1.013000000000e-02	7.000000000000e+00	3.034380000000e+03	2.204164591693e+00	1.498835000000e+01	
  11	DIS	1.021000000000e-02	4.220000000000e+01	3.953130000000e+03	1.796054546314e+00	1.855503000000e+01	
  12	DIS	1.392000000000e-02	7.000000000000e+00	2.983710000000e+03	4.718361823045e+00	1.678466000000e+01	
  13	DIS	1.398000000000e-02	4.770000000000e+01	3.764500000000e+03	2.014507965544e+00	2.198516000000e+01	
  14	DIS	1.912000000000e-02	7.000000000000e+00	2.946810000000e+03	-2.364182746204e+00	1.736561000000e+01	
  15	DIS	1.917000000000e-02	5.040000000000e+01	3.555220000000e+03	5.049734462573e+00	2.476212000000e+01	
  16	DIS	1.957000000000e-02	1.363000000000e+02	4.711000000000e+03	-1.260233395633e-01	6.161090000000e+00	
  17	DIS	2.626000000000e-02	7.000000000000e+00	2.921090000000e+03	1.555803893725e+00	2.089708000000e+01	
  18	DIS	2.631000000000e-02	5.200000000000e+01	3.380060000000e+03	1.080558953764e+01	3.308025000000e+01	
  19	DIS	2.672000000000e-02	1.619000000000e+02	4.469940000000e+03	1.674004075286e-01	1.270601000000e+01	
  20	DIS	3.608000000000e-02	7.000000000000e+00	2.902120000000e+03	-4.931056119340e+00	2.277238000000e+01	
  21	DIS	3.612000000000e-02	5.290000000000e+01	3.243000000000e+03	-2.745761957850e+00	3.955499000000e+01	
  22	DIS	3.658000000000e-02	1.970000000000e+02	4.288890000000e+03	3.956081273886e+00	1.969787000000e+01	
  23	DIS	4.956000000000e-02	7.000000000000e+00	2.887300000000e+03	3.809464685288e-01	2.175679000000e+01	
  24	DIS	4.960000000000e-02	5.360000000000e+01	3.138880000000e+03	-6.063918009586e-01	4.007898000000e+01	
  25	DIS	5.015000000000e-02	2.454000000000e+02	4.156570000000e+03	3.686553208319e+00	2.316642000000e+01	
  26	DIS	6.809000000000e-02	7.000000000000e+00	2.876610000000e+03	-2.297036084842e+00	2.475025000000e+01	
  27	DIS	6.813000000000e-02	5.400000000000e+01	3.062630000000e+03	-9.516943306970e-01	4.967052000000e+01	
  28	DIS	6.883000000000e-02	3.119000000000e+02	4.058140000000e+03	-2.705751293895e+00	3.205835000000e+01	
  29	DIS	9.354000000000e-02	7.000000000000e+00	2.869720000000e+03	2.360999140222e-01	2.662452000000e+01	
  30	DIS	9.358000000000e-02	5.430000000000e+01	3.004140000000e+03	-2.072508648686e+00	5.723970000000e+01	
  31	DIS	9.443000000000e-02	4.005000000000e+02	3.982580000000e+03	-3.551421291426e+00	3.884050000000e+01	
  32	DIS	1.285000000000e-01	7.000000000000e+00	2.864270000000e+03	4.055255647842e+00	2.462352000000e+01	
  33	DIS	1.285500000000e-01	5.450000000000e+01	2.962820000000e+03	4.583875346118e+00	5.384472000000e+01	
  34	DIS	1.292300000000e-01	4.669000000000e+02	3.817380000000e+03	4.675567940400e+00	3.683290000000e+01	
  35	DIS	1.765500000000e-01	7.000000000000e+00	2.859940000000e+03	-7.555986962212e+00	2.613700000000e+01	
  36	DIS	1.765800000000e-01	5.460000000000e+01	2.931810000000e+03	-8.325619208869e+00	5.992246000000e+01	
  37	DIS	1.771400000000e-01	4.989000000000e+02	3.605090000000e+03	-4.662931692144e+00	4.507346000000e+01	
  38	DIS	1.811500000000e-01	1.312700000000e+03	4.786530000000e+03	-9.887625431308e-01	6.487800000000e+00	
  39	DIS	2.425300000000e-01	7.000000000000e+00	2.857860000000e+03	4.075010004171e+00	2.735126000000e+01	
  40	DIS	2.425700000000e-01	5.470000000000e+01	2.909950000000e+03	8.116617972736e+00	6.629209000000e+01	
  41	DIS	2.430800000000e-01	5.166000000000e+02	3.420290000000e+03	-6.916814204475e+00	5.546076000000e+01	
  42	DIS	2.470600000000e-01	1.546800000000e+03	4.522270000000e+03	-2.449760888950e+00	1.299111000000e+01	
  43	DIS	3.331900000000e-01	7.000000000000e+00	2.856040000000e+03	-1.599797360548e+00	2.361156000000e+01	
  44	DIS	3.332200000000e-01	5.480000000000e+01	2.892950000000e+03	-1.396484647404e+01	5.718105000000e+01	
  45	DIS	3.336800000000e-01	5.275000000000e+02	3.274310000000e+03	-2.016783884160e+00	4.957676000000e+01	
  46	DIS	3.380600000000e-01	1.870900000000e+03	4.329410000000e+03	4.510985880312e+00	1.341989000000e+01	
  47	DIS	4.577400000000e-01	7.000000000000e+00	2.854700000000e+03	6.816241807495e+00	2.164916000000e+01	
  48	DIS	4.577900000000e-01	5.490000000000e+01	2.880170000000e+03	-1.749727736264e+00	5.239894000000e+01	
  49	DIS	4.582200000000e-01	5.343000000000e+02	3.162590000000e+03	1.337991749786e-02	4.695873000000e+01	
  50	DIS	4.634500000000e-01	2.318400000000e+03	4.186030000000e+03	6.949875708130e-01	1.406735000000e+01	
  51	DIS	6.288600000000e-01	7.000000000000e+00	2.855100000000e+03	6.628991284393e+00	2.164706000000e+01	
  52	DIS	6.289200000000e-01	5.490000000000e+01	2.873630000000e+03	-6.137515812503e+00	5.529721000000e+01	
  53	DIS	6.293400000000e-01	5.391000000000e+02	3.078790000000e+03	-1.436722203789e+01	5.602356000000e+01	
  54	DIS	6.357800000000e-01	2.933200000000e+03	4.080550000000e+03	3.626628258144e+00	1.986466000000e+01	
