# x y Q2 xsec_nu xsec_nub
1.000000e-04 0.000000e+00 1.000000e+00 2.006243e+01 2.030890e+01
1.000000e-04 0.000000e+00 4.641589e+00 6.250369e+01 6.297679e+01
1.000000e-04 0.000000e+00 2.154435e+01 1.319633e+02 1.324247e+02
1.000000e-04 0.000000e+00 1.000000e+02 2.125201e+02 2.129635e+02
1.000000e-04 0.000000e+00 4.641589e+02 2.730810e+02 2.734736e+02
1.000000e-04 0.000000e+00 2.154435e+03 2.320302e+02 2.322800e+02
1.000000e-04 0.000000e+00 1.000000e+04 7.913847e+01 7.920579e+01
1.000000e-04 0.000000e+00 4.641589e+04 9.189253e+00 9.195666e+00
1.000000e-04 0.000000e+00 2.154435e+05 6.078313e-01 6.081891e-01
1.000000e-04 0.000000e+00 1.000000e+06 3.369482e-02 3.371191e-02
1.000000e-04 1.111111e-01 1.000000e+00 1.840777e+01 1.863610e+01
1.000000e-04 1.111111e-01 4.641589e+00 5.768757e+01 5.814111e+01
1.000000e-04 1.111111e-01 2.154435e+01 1.204840e+02 1.209350e+02
1.000000e-04 1.111111e-01 1.000000e+02 1.934553e+02 1.938917e+02
1.000000e-04 1.111111e-01 4.641589e+02 2.472661e+02 2.476525e+02
1.000000e-04 1.111111e-01 2.154435e+03 2.094839e+02 2.097297e+02
1.000000e-04 1.111111e-01 1.000000e+04 7.132030e+01 7.138655e+01
1.000000e-04 1.111111e-01 4.641589e+04 8.271566e+00 8.277877e+00
1.000000e-04 1.111111e-01 2.154435e+05 5.466671e-01 5.470191e-01
1.000000e-04 1.111111e-01 1.000000e+06 3.028528e-02 3.030209e-02
1.000000e-04 2.222222e-01 1.000000e+00 1.676967e+01 1.697990e+01
1.000000e-04 2.222222e-01 4.641589e+00 5.323093e+01 5.366518e+01
1.000000e-04 2.222222e-01 2.154435e+01 1.099870e+02 1.104281e+02
1.000000e-04 2.222222e-01 1.000000e+02 1.760570e+02 1.764868e+02
1.000000e-04 2.222222e-01 4.641589e+02 2.238328e+02 2.242135e+02
1.000000e-04 2.222222e-01 2.154435e+03 1.891047e+02 1.893470e+02
1.000000e-04 2.222222e-01 1.000000e+04 6.427739e+01 6.434267e+01
1.000000e-04 2.222222e-01 4.641589e+04 7.447131e+00 7.453350e+00
1.000000e-04 2.222222e-01 2.154435e+05 4.918362e-01 4.921831e-01
1.000000e-04 2.222222e-01 1.000000e+06 2.723414e-02 2.725071e-02
1.000000e-04 3.333333e-01 1.000000e+00 1.514815e+01 1.534031e+01
1.000000e-04 3.333333e-01 4.641589e+00 4.913376e+01 4.954900e+01
1.000000e-04 3.333333e-01 2.154435e+01 1.004722e+02 1.009040e+02
1.000000e-04 3.333333e-01 1.000000e+02 1.603251e+02 1.607490e+02
1.000000e-04 3.333333e-01 4.641589e+02 2.027809e+02 2.031565e+02
1.000000e-04 3.333333e-01 2.154435e+03 1.708927e+02 1.711317e+02
1.000000e-04 3.333333e-01 1.000000e+04 5.800975e+01 5.807416e+01
1.000000e-04 3.333333e-01 4.641589e+04 6.715948e+00 6.722086e+00
1.000000e-04 3.333333e-01 2.154435e+05 4.433386e-01 4.436810e-01
1.000000e-04 3.333333e-01 1.000000e+06 2.454140e-02 2.455775e-02
1.000000e-04 4.444444e-01 1.000000e+00 1.354321e+01 1.371733e+01
1.000000e-04 4.444444e-01 4.641589e+00 4.539607e+01 4.579257e+01
1.000000e-04 4.444444e-01 2.154435e+01 9.193982e+01 9.236271e+01
1.000000e-04 4.444444e-01 1.000000e+02 1.462597e+02 1.466781e+02
1.000000e-04 4.444444e-01 4.641589e+02 1.841107e+02 1.844816e+02
1.000000e-04 4.444444e-01 2.154435e+03 1.548477e+02 1.550839e+02
1.000000e-04 4.444444e-01 1.000000e+04 5.251736e+01 5.258102e+01
1.000000e-04 4.444444e-01 4.641589e+04 6.078017e+00 6.084083e+00
1.000000e-04 4.444444e-01 2.154435e+05 4.011743e-01 4.015128e-01
1.000000e-04 4.444444e-01 1.000000e+06 2.220707e-02 2.222323e-02
1.000000e-04 5.555556e-01 1.000000e+00 1.195483e+01 1.211095e+01
1.000000e-04 5.555556e-01 4.641589e+00 4.201786e+01 4.239589e+01
1.000000e-04 5.555556e-01 2.154435e+01 8.438971e+01 8.480418e+01
1.000000e-04 5.555556e-01 1.000000e+02 1.338607e+02 1.342743e+02
1.000000e-04 5.555556e-01 4.641589e+02 1.678219e+02 1.681887e+02
1.000000e-04 5.555556e-01 2.154435e+03 1.409700e+02 1.412036e+02
1.000000e-04 5.555556e-01 1.000000e+04 4.780025e+01 4.786325e+01
1.000000e-04 5.555556e-01 4.641589e+04 5.533338e+00 5.539343e+00
1.000000e-04 5.555556e-01 2.154435e+05 3.653434e-01 3.656785e-01
1.000000e-04 5.555556e-01 1.000000e+06 2.023113e-02 2.024713e-02
1.000000e-04 6.666667e-01 1.000000e+00 1.038303e+01 1.052118e+01
