Experiment = AdvSND | seed 2 | Neutrino = -14 | Exp. Target density (nucleons / cm3) = 10^(25.1) | Exp. Target Length = 50 cm | Total Events = 16388.2 |        del_theta = 0.06 mrad, theta_max = 150.0 mrad |        del_Elepton = 30.0 % , Elepton_min = 20.00 GeV, Elepton_max = 10000.00 GeV|        del_Ehadron = 30.0 %, Ehadron_min = 20.00 GeV GeV, Ehadron_max = 10000.00 GeV
x_lower         x_upper         x_avg          Q2_lower[GeV^2]      Q2_upper[GeV^2]      Q2_avg[GeV^2]       E_nu_lower[GeV]      E_nu_upper[GeV]      E_nu_avg[GeV]       d^sigma/dxdQ2(x_avg,Q2_avg,Enu_avg) pb / GeV^2         N_events        N_events_errs = Sqrt[N_events]     N_sys_errs          fraction_error_theta      fraction_error_Elepton   fraction_error_Ehadron   MC_Samples 
1.172102e-02    1.610262e-02    1.390497e-02   4.000000e+00         1.000000e+01         6.523386e+00        1.133635e+01         5.698000e+03         6.505310e+02        7.142542e-01                                           1.068407e+02    1.033638e+01                       0.894536            0.01398                   0.0399154                0.0858757                9.509340e+05 
1.172102e-02    1.610262e-02    1.400575e-02   1.000000e+01         1.000000e+02         2.040170e+01        1.133635e+01         5.698000e+03         1.264983e+03        7.168614e-01                                           1.075033e+02    1.036838e+01                       8.85689             0.001725                  0.0837642                0.00504573               6.251840e+05 
1.610262e-02    2.212216e-02    1.907280e-02   4.000000e+00         1.000000e+01         6.600351e+00        1.133635e+01         5.698000e+03         5.532268e+02        5.255541e-01                                           1.439129e+02    1.199637e+01                       1.12108             0.00649105                0.0444222                0.0650196                9.637690e+05 
1.610262e-02    2.212216e-02    1.919784e-02   1.000000e+01         1.000000e+02         2.316395e+01        1.133635e+01         5.698000e+03         1.119147e+03        5.068336e-01                                           1.873262e+02    1.368672e+01                       8.73065             0.000944842               0.0713035                0.0142228                7.267250e+05 
2.212216e-02    3.039195e-02    2.619536e-02   4.000000e+00         1.000000e+01         6.651573e+00        1.133635e+01         5.698000e+03         4.863460e+02        3.823913e-01                                           1.856484e+02    1.362529e+01                       3.23943             0.00963842                0.0145139                0.0654333                9.735750e+05 
2.212216e-02    3.039195e-02    2.634520e-02   1.000000e+01         1.000000e+02         2.626144e+01        1.133635e+01         5.698000e+03         9.874333e+02        3.502985e-01                                           3.075052e+02    1.753583e+01                       4.31135             0.000636911               0.0377671                0.0304041                8.006230e+05 
3.039195e-02    4.175319e-02    3.601691e-02   4.000000e+00         1.000000e+01         6.697523e+00        1.133635e+01         5.698000e+03         4.203883e+02        2.724267e-01                                           2.276960e+02    1.508960e+01                       7.19147             0.00670785                0.00392488               0.0520901                9.800630e+05 
3.039195e-02    4.175319e-02    3.618063e-02   1.000000e+01         1.000000e+02         2.926475e+01        1.133635e+01         5.698000e+03         8.735567e+02        2.380463e-01                                           4.669895e+02    2.160994e+01                       0.875427            0.000435                  0.030262                 0.029343                 8.546220e+05 
4.175319e-02    5.736153e-02    4.938265e-02   4.000000e+00         1.000000e+01         6.718263e+00        1.133635e+01         5.698000e+03         3.740690e+02        1.924494e-01                                           2.683115e+02    1.638022e+01                       10.6305             0.00595708                0.0155697                0.0377269                9.852670e+05 
4.175319e-02    5.736153e-02    4.960576e-02   1.000000e+01         1.000000e+02         3.198651e+01        1.133635e+01         5.698000e+03         7.689546e+02        1.584590e-01                                           6.603453e+02    2.569718e+01                       7.28808             0.000509535               0.0218768                0.0275196                8.937680e+05 
