* FLArE10 inclusive $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FLArE10 inclusive $\bar{\nu}_{\mu}$'
   IndexDataset = 157
   Reaction = 'CC nup'

   NData = 39
   NColumn = 8
   ColumnType = 'Flag',2*'Bin','Sigma',4*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FLArE10_inclusive_nub-a1/nub_A_1-FLArE10_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 4*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FLArE10 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FLArE10 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FLArE10 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FLArE10 inclusive #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const
  1              0.01015236                6.465434               0.6525542        7.95777033766125                 16.9689                 2.63085                 11.0902
  1              0.01024535                19.30672               0.7053247         8.9385380679512                  27.714                 2.13927                0.528995
  1              0.01380212                6.534285               0.4593091        6.99743917426835                 20.6236                 1.25222                 10.0529
  1              0.01391971                21.57727               0.4873693        6.75867159885216                 30.6474                 5.48267                 4.28515
  1              0.01916695                6.608382               0.2770498        6.64175170529412                 14.1892                 17.6294                0.363826
  1              0.01932183                24.31396               0.2737023        5.62924842944173                 23.1768                 22.4964                 3.13105
  1              0.02621117                6.662062               0.2425749        5.51301167893239                 37.6199                 5.49246                 7.25353
  1              0.02640473                27.30876               0.2335942        4.09308070017428                 42.0677                 1.50959                 2.82324
  1              0.03580293                6.711942               0.1807398        5.05537522384573                 43.9488                 7.68722                   8.791
  1               0.0359422                30.08305               0.1687253        3.39041992653809                 47.0757                 5.55226                 7.36228
  1              0.04927622                6.733234               0.1002803        5.30610377492889                  39.001                 7.60398                 5.45996
  1              0.04951145                32.43153              0.08539834        3.28582939371584                 35.2066                  19.338                 4.03847
  1              0.06791269                6.742546              0.08792291        4.67026918559443                 53.9991                 10.3973                 4.51746
  1              0.06822267                35.08443              0.07585269        2.67795837110303                 49.3843                 3.81492                 3.36211
  1              0.06915843                160.6772              0.05420868        7.48441620714457                  47.931                 8.98678                 6.24056
  1              0.09274717                6.780175              0.06791707        4.40950979888906                 61.7088                 19.3473                 8.06019
  1              0.09301014                37.07502              0.05886646        2.34622699621216                  56.359                 13.5332                 8.95047
  1              0.09382748                174.5791              0.03991176        5.41569133187056                 53.5449                  16.984                 3.49614
  1               0.1268313                 6.78342              0.03677589        4.85226209213651                 60.3208                 8.16025                 5.15178
  1               0.1268201                38.23004              0.02939275         2.4883097873837                 47.6616                  6.1704                 4.00861
  1                0.127546                189.3512              0.01714094         4.9872267607508                 35.9202                 10.1297                 2.76502
  1               0.1757477                6.799686              0.02988486        4.59047919280534                 69.2326                 21.9727                  1.0901
  1               0.1763029                39.59535              0.02442785        2.29367628421131                 56.2129                 9.52981                 1.81634
  1               0.1778128                208.0078              0.01463062        3.97512352906785                  44.308                 8.84743               0.0451104
  1               0.2400351                6.803151                0.022543        4.43907844075774                 76.0055                 34.4565                 8.80508
  1               0.2405048                41.05081              0.01871058        2.11135852099708                 63.3029                 23.8074                 10.4398
  1               0.2419807                228.6811              0.01137198        3.19078519694701                 52.7077                 23.8751                 9.66581
  1               0.3249465                6.804718              0.01223633        5.20654781009551                 75.0485                 26.6863                 5.12498
  1               0.3238437                41.24722              0.00979592        2.48411901589795                 54.7386                 6.25137                 2.96377
  1               0.3239011                243.0392             0.005850983        3.53127043499384                 33.8429                 1.44031                 2.91448
  1               0.4556471                6.813761             0.006823761        5.71905307653964                 78.6951                 34.2546                 7.51642
  1               0.4555043                41.44011             0.005024252        2.79031037446745                 52.1154                 5.36332                 8.66176
  1               0.4583784                258.8408             0.002807699        3.74046855666036                 22.3999                 7.47376                 4.83894
  1                 0.62008                6.790046             0.004825449        5.85060042020172                 86.2209                 53.4298                  12.094
  1               0.6212552                42.20407             0.003629528        2.76239974970812                  61.915                 30.4108                 10.4922
  1               0.6236574                279.3431             0.002132456        3.35972982454715                 37.8848                 24.3502                  13.866
  1               0.7859873                7.149611             0.002739527        9.84101835029422                 86.8585                 55.9039                   21.74
  1               0.8155849                43.49138             0.001809035        3.82622899027565                  49.033                  18.756                 7.51632
  1               0.8215318                295.4592             0.001081903        4.25139800816709                 8.36145                 3.56582                 14.2312
