* FLArE10 inclusive $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FLArE10 inclusive $\nu_{\mu}$'
   IndexDataset = 155
   Reaction = 'CC nup'

   NData = 44
   NColumn = 8
   ColumnType = 'Flag',2*'Bin','Sigma',4*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FLArE10_inclusive_nu-a1/nu_A_1-FLArE10_inclusive-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 4*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FLArE10 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FLArE10 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FLArE10 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FLArE10 inclusive #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const
  1             0.007449231                6.329792               0.8539277        8.28253475637949                 45.7891                 17.5058                 7.03618
  1              0.01015068                6.477046               0.7266147         6.2845906782901                 8.73606                0.964773                 10.3735
  1              0.01025247                 20.7422               0.8284705        6.74943215932521                0.909764                 5.40569                 1.31175
  1              0.01383186                6.549246               0.5105154          5.535741209033                0.740585                  7.5386                 9.31321
  1              0.01394111                22.49775               0.5685849        5.13792857670824                 6.56991                 10.8224                 3.27301
  1              0.01913824                6.659011               0.3115855         5.2512849729245                 1.34776                 23.2473                 1.13895
  1              0.01930817                25.61833               0.3361888        4.17748360967002                 3.69384                 25.7761                 2.38182
  1              0.02617205                6.711357               0.2707993        4.36682469281011                 25.6219                 2.23825                 7.43169
  1              0.02640024                28.56261               0.2863443        3.03968160104963                 28.4701                  4.8462                  2.1515
  1              0.03578408                6.753778               0.2007523        4.07754991831443                 37.7633                 3.71037                 8.40267
  1               0.0360039                31.58263               0.2089251        2.50389114694323                 37.9252                0.654174                 6.85546
  1              0.04923091                6.768715                0.113192        4.21160793851708                 34.6353                 9.89351                 5.12759
  1                0.049508                34.69806               0.1137671        2.37911715645294                 30.9776                 19.1545                 1.93261
  1              0.05024255                157.6448               0.1055074        7.15538493597243                 31.0924                 13.1186                 6.02241
  1              0.06777643                6.802917              0.09775298        3.82486375839427                 50.8751                 7.02064                 3.78788
  1              0.06818206                37.32508              0.09847959        1.94528376426995                 46.3935                0.202893                 3.51653
  1              0.06926004                172.8244              0.08934062        4.49936888304952                 45.2313                 5.24656                 3.35914
  1              0.09275809                6.831082              0.07457299         3.5979668523507                  60.515                 17.8157                 7.77797
  1              0.09298769                39.60756              0.07508362        1.73397734348668                  54.441                 11.0303                 8.22479
  1              0.09394357                188.8142              0.06668555        3.19596066607377                 52.3307                 11.3301                 4.08273
  1               0.1270604                6.800153              0.04059137        3.90525603807267                 59.7912                 7.76477                 6.15487
  1                0.127033                41.35889              0.03912883        1.79814271797165                 49.9521                 2.87434                 2.80174
  1               0.1281988                 211.572              0.03330719        2.83946909490227                 45.3173                 3.54199                0.603132
  1               0.1756057                6.830657              0.03259483        3.83715896749693                 68.6607                 20.3049                0.374495
  1               0.1761196                42.53854              0.03116788        1.68334737883699                 57.3091                 10.3134                 2.26011
  1               0.1772255                236.7697              0.02688261        2.26737722136168                 52.7057                 11.0519                 1.89739
  1               0.2397227                6.838808              0.02422417        3.77606882503463                 75.9752                 33.7339                 7.93197
  1                0.240233                43.64858              0.02291195        1.60422978841021                 63.7668                 23.7945                 9.22952
  1               0.2414923                262.2964              0.01940433        1.94092588574253                 58.0015                 22.5438                 9.50597
  1               0.3247647                6.837122              0.01291306        4.40788618532248                 75.5806                 27.0831                 4.07208
  1               0.3238877                 43.6196              0.01168529        1.93296707033064                 55.8363                 6.40373                  4.1634
  1               0.3243043                280.6937             0.009535657        2.17034714283225                 43.6035                0.268529                 2.09842
  1               0.4551506                6.856885             0.007046119        4.93578307520612                 78.9347                 31.7907                 10.8261
  1               0.4549281                43.74562             0.005818909        2.19497999833299                 53.4923                 5.63591                   9.593
  1               0.4568404                300.2529             0.004451869        2.32712571085383                 33.8544                 3.52249                 3.35588
  1               0.4633413                 1452.02             0.002897618        9.63252282060656                 20.2642                0.325203                 3.29268
  1                0.619347                6.824841             0.004939649        5.15001332762213                 85.7407                 54.2165                 10.8838
  1               0.6208898                44.01557             0.004053677        2.22878792620488                 62.7532                 30.8285                 8.93194
  1               0.6214634                315.5107             0.003083238        2.23471390938487                 44.7159                  24.075                  12.292
  1               0.6268509                1551.207             0.001956154        7.58537914352442                 25.2173                 18.5586                 7.60797
  1               0.7858536                7.179211             0.002787716        8.58519255573982                 86.6836                 55.4146                 19.4585
  1               0.8151874                45.25394             0.001974853        3.13774678865843                 49.0028                   18.75                  3.3049
  1               0.8200275                328.0038             0.001459014        2.99949347090292                 16.3372                0.693762                 9.06393
  1               0.8233686                1632.064            0.0009037647        8.79916999918703                 25.5048                 18.2476                 23.7143
